case_id,cdr_id,anomaly_pattern
CASE030,CDR6821,single_use_contact
CASE030,CDR6822,single_use_contact
CASE031,CDR6825,odd_hour_contact|burst_calling
CASE031,CDR6826,odd_hour_contact|burst_calling
CASE031,CDR6827,burst_calling
CASE031,CDR6828,burst_calling
CASE031,CDR6829,burst_calling
CASE031,CDR6832,odd_hour_contact|burst_calling
CASE031,CDR6833,burst_calling
CASE031,CDR6834,burst_calling
CASE031,CDR6835,odd_hour_contact|burst_calling
CASE031,CDR6836,burst_calling
CASE031,CDR6837,burst_calling
CASE031,CDR6849,burst_calling
CASE031,CDR6850,burst_calling
CASE031,CDR6851,burst_calling
CASE031,CDR6852,burst_calling
CASE031,CDR6853,burst_calling
CASE031,CDR6854,odd_hour_contact
CASE031,CDR6858,odd_hour_contact
CASE031,CDR6861,odd_hour_contact
CASE031,CDR6863,odd_hour_contact
CASE031,CDR6864,odd_hour_contact
CASE031,CDR6866,burst_calling
CASE031,CDR6867,burst_calling
CASE031,CDR6868,burst_calling
CASE031,CDR6869,burst_calling
CASE031,CDR6870,odd_hour_contact|burst_calling
CASE031,CDR6871,odd_hour_contact|burst_calling
CASE031,CDR6875,odd_hour_contact
CASE031,CDR6877,odd_hour_contact|burst_calling
CASE031,CDR6878,burst_calling
CASE031,CDR6879,odd_hour_contact|burst_calling
CASE031,CDR6880,burst_calling
CASE031,CDR6881,burst_calling
CASE031,CDR6882,burst_calling
CASE031,CDR6884,odd_hour_contact
CASE031,CDR6891,burst_calling
CASE031,CDR6892,burst_calling
CASE031,CDR6893,burst_calling
CASE031,CDR6894,burst_calling
CASE031,CDR6895,burst_calling
CASE031,CDR6896,burst_calling
CASE031,CDR6897,burst_calling
CASE031,CDR6898,burst_calling
CASE031,CDR6899,burst_calling
CASE031,CDR6900,burst_calling
CASE031,CDR6901,odd_hour_contact
CASE031,CDR6907,burst_calling
CASE031,CDR6908,odd_hour_contact|burst_calling
CASE031,CDR6909,odd_hour_contact|burst_calling
CASE031,CDR6910,burst_calling
CASE031,CDR6911,burst_calling
CASE031,CDR6916,odd_hour_contact
CASE031,CDR6918,odd_hour_contact
CASE031,CDR6921,burst_calling
CASE031,CDR6922,burst_calling
CASE031,CDR6923,odd_hour_contact|burst_calling
CASE031,CDR6924,burst_calling
CASE031,CDR6925,burst_calling
CASE031,CDR6926,odd_hour_contact|burst_calling
CASE031,CDR6927,burst_calling
CASE031,CDR6928,burst_calling
CASE031,CDR6929,burst_calling
CASE031,CDR6930,burst_calling
CASE031,CDR6931,burst_calling
CASE031,CDR6932,odd_hour_contact|burst_calling
CASE031,CDR6933,odd_hour_contact|burst_calling
CASE031,CDR6934,burst_calling
CASE031,CDR6935,odd_hour_contact|burst_calling
CASE031,CDR6936,odd_hour_contact|burst_calling
CASE031,CDR6937,odd_hour_contact|burst_calling
CASE031,CDR6938,burst_calling
CASE031,CDR6945,odd_hour_contact
CASE031,CDR6947,burst_calling
CASE031,CDR6948,burst_calling
CASE031,CDR6949,burst_calling
CASE031,CDR6950,burst_calling
CASE031,CDR6951,burst_calling
CASE031,CDR6952,odd_hour_contact|burst_calling
CASE031,CDR6954,odd_hour_contact
CASE031,CDR6957,burst_calling
CASE031,CDR6958,burst_calling
CASE031,CDR6959,burst_calling
CASE031,CDR6960,burst_calling
CASE031,CDR6961,burst_calling
CASE031,CDR6962,burst_calling
CASE031,CDR6963,burst_calling
CASE031,CDR6964,burst_calling
CASE031,CDR6965,odd_hour_contact|burst_calling
CASE031,CDR6966,burst_calling
CASE031,CDR6967,burst_calling
CASE031,CDR6968,burst_calling
CASE031,CDR6969,odd_hour_contact
CASE031,CDR6971,single_use_contact
CASE031,CDR6972,single_use_contact
CASE031,CDR6973,single_use_contact
CASE031,CDR6974,single_use_contact
CASE031,CDR6975,odd_hour_contact|single_use_contact
CASE031,CDR6976,single_use_contact
CASE031,CDR6977,single_use_contact
CASE031,CDR6978,single_use_contact
CASE031,CDR6979,odd_hour_contact|single_use_contact
CASE031,CDR6980,single_use_contact
CASE031,CDR6981,odd_hour_contact|single_use_contact
CASE031,CDR6982,single_use_contact
CASE031,CDR6983,single_use_contact
CASE031,CDR6984,single_use_contact
CASE031,CDR6985,single_use_contact
CASE031,CDR6986,single_use_contact
CASE031,CDR6987,single_use_contact
CASE031,CDR6988,single_use_contact
CASE031,CDR6989,single_use_contact
CASE031,CDR6990,single_use_contact
CASE031,CDR6991,single_use_contact
CASE031,CDR6992,single_use_contact
CASE031,CDR6993,single_use_contact
CASE031,CDR6994,odd_hour_contact|single_use_contact
CASE031,CDR6995,odd_hour_contact|single_use_contact
CASE031,CDR6996,single_use_contact
CASE031,CDR6997,single_use_contact
CASE031,CDR6998,single_use_contact
CASE031,CDR6999,single_use_contact
CASE031,CDR7000,single_use_contact
CASE031,CDR7001,single_use_contact
CASE031,CDR7002,single_use_contact
CASE031,CDR7003,single_use_contact
CASE031,CDR7004,single_use_contact
CASE031,CDR7005,odd_hour_contact|single_use_contact
CASE031,CDR7006,single_use_contact
CASE031,CDR7007,single_use_contact
CASE031,CDR7008,single_use_contact
CASE031,CDR7009,single_use_contact
CASE031,CDR7010,single_use_contact
CASE031,CDR7011,odd_hour_contact|single_use_contact
CASE031,CDR7012,single_use_contact
CASE031,CDR7013,single_use_contact
CASE031,CDR7014,single_use_contact
CASE031,CDR7015,single_use_contact
CASE031,CDR7016,single_use_contact
CASE031,CDR7017,single_use_contact
CASE031,CDR7018,single_use_contact
CASE031,CDR7019,single_use_contact
CASE031,CDR7020,odd_hour_contact|single_use_contact
CASE031,CDR7021,odd_hour_contact|single_use_contact
CASE031,CDR7022,odd_hour_contact|single_use_contact
CASE031,CDR7023,single_use_contact
CASE031,CDR7024,single_use_contact
CASE031,CDR7025,odd_hour_contact|single_use_contact
CASE031,CDR7026,single_use_contact
CASE031,CDR7027,single_use_contact
CASE031,CDR7028,single_use_contact
CASE031,CDR7029,single_use_contact
CASE031,CDR7030,single_use_contact
CASE031,CDR7031,single_use_contact
CASE031,CDR7032,single_use_contact
CASE031,CDR7033,single_use_contact
CASE031,CDR7034,odd_hour_contact|single_use_contact
CASE031,CDR7035,single_use_contact
CASE031,CDR7036,single_use_contact
CASE031,CDR7037,single_use_contact
CASE031,CDR7038,single_use_contact
CASE031,CDR7039,single_use_contact
CASE031,CDR7040,single_use_contact
CASE031,CDR7041,odd_hour_contact|single_use_contact
CASE031,CDR7042,single_use_contact
CASE031,CDR7043,single_use_contact
CASE031,CDR7044,single_use_contact
CASE031,CDR7045,single_use_contact
CASE031,CDR7046,single_use_contact
CASE031,CDR7047,single_use_contact
CASE031,CDR7048,single_use_contact
CASE031,CDR7049,single_use_contact
CASE031,CDR7050,single_use_contact
CASE031,CDR7051,single_use_contact
CASE031,CDR7052,single_use_contact
CASE031,CDR7053,single_use_contact
CASE031,CDR7054,single_use_contact
CASE031,CDR7055,single_use_contact
CASE031,CDR7056,single_use_contact
CASE031,CDR7057,single_use_contact
CASE031,CDR7058,single_use_contact
CASE031,CDR7059,single_use_contact
CASE031,CDR7060,single_use_contact
CASE032,CDR7065,odd_hour_contact|burst_calling
CASE032,CDR7066,burst_calling
CASE032,CDR7067,odd_hour_contact|burst_calling
CASE032,CDR7068,burst_calling
CASE032,CDR7069,burst_calling
CASE032,CDR7070,burst_calling
CASE032,CDR7071,odd_hour_contact
CASE032,CDR7076,odd_hour_contact
CASE032,CDR7079,burst_calling
CASE032,CDR7080,burst_calling
CASE032,CDR7081,burst_calling
CASE032,CDR7082,burst_calling
CASE032,CDR7083,burst_calling
CASE032,CDR7084,odd_hour_contact
CASE032,CDR7086,odd_hour_contact
CASE032,CDR7093,burst_calling
CASE032,CDR7094,burst_calling
CASE032,CDR7095,burst_calling
CASE032,CDR7096,burst_calling
CASE032,CDR7097,burst_calling
CASE032,CDR7099,odd_hour_contact
CASE032,CDR7101,odd_hour_contact
CASE032,CDR7105,odd_hour_contact
CASE032,CDR7106,single_use_contact
CASE032,CDR7107,single_use_contact
CASE032,CDR7108,single_use_contact
CASE032,CDR7109,single_use_contact
CASE032,CDR7110,single_use_contact
CASE032,CDR7111,single_use_contact
CASE032,CDR7112,odd_hour_contact|single_use_contact
CASE032,CDR7113,odd_hour_contact|single_use_contact
CASE032,CDR7114,single_use_contact
CASE032,CDR7115,single_use_contact
CASE032,CDR7116,single_use_contact
CASE032,CDR7117,single_use_contact
CASE032,CDR7118,odd_hour_contact|single_use_contact
CASE032,CDR7119,odd_hour_contact|single_use_contact
CASE032,CDR7120,single_use_contact
CASE032,CDR7121,odd_hour_contact|single_use_contact
CASE032,CDR7122,single_use_contact
CASE032,CDR7123,single_use_contact
CASE032,CDR7124,odd_hour_contact|single_use_contact
CASE032,CDR7125,single_use_contact
CASE032,CDR7126,single_use_contact
CASE032,CDR7127,single_use_contact
CASE032,CDR7128,single_use_contact
CASE032,CDR7129,single_use_contact
CASE032,CDR7130,single_use_contact
CASE032,CDR7131,single_use_contact
CASE032,CDR7132,odd_hour_contact|single_use_contact
CASE032,CDR7133,single_use_contact
CASE032,CDR7134,single_use_contact
CASE032,CDR7135,single_use_contact
CASE032,CDR7136,odd_hour_contact|single_use_contact
CASE032,CDR7137,single_use_contact
CASE032,CDR7138,single_use_contact
CASE032,CDR7139,single_use_contact
CASE032,CDR7140,odd_hour_contact|single_use_contact
CASE032,CDR7141,odd_hour_contact|single_use_contact
CASE032,CDR7142,odd_hour_contact|single_use_contact
CASE032,CDR7143,single_use_contact
CASE032,CDR7144,single_use_contact
CASE032,CDR7145,single_use_contact
CASE032,CDR7146,single_use_contact
CASE032,CDR7147,single_use_contact
CASE032,CDR7148,single_use_contact
CASE032,CDR7149,single_use_contact
CASE032,CDR7150,single_use_contact
CASE032,CDR7151,odd_hour_contact|single_use_contact
CASE032,CDR7152,single_use_contact
CASE032,CDR7153,single_use_contact
CASE032,CDR7154,single_use_contact
CASE032,CDR7155,single_use_contact
CASE032,CDR7156,single_use_contact
CASE032,CDR7157,single_use_contact
CASE032,CDR7158,single_use_contact
CASE032,CDR7159,single_use_contact
CASE032,CDR7160,odd_hour_contact|single_use_contact
CASE032,CDR7161,single_use_contact
CASE032,CDR7162,single_use_contact
CASE032,CDR7163,single_use_contact
CASE032,CDR7164,single_use_contact
CASE032,CDR7165,odd_hour_contact|single_use_contact
CASE032,CDR7166,single_use_contact
CASE032,CDR7167,single_use_contact
CASE032,CDR7168,single_use_contact
CASE032,CDR7169,single_use_contact
CASE032,CDR7170,single_use_contact
CASE032,CDR7171,single_use_contact
CASE032,CDR7172,single_use_contact
CASE032,CDR7173,single_use_contact
CASE032,CDR7174,single_use_contact
CASE032,CDR7175,single_use_contact
CASE032,CDR7176,single_use_contact
CASE032,CDR7177,single_use_contact
CASE032,CDR7178,single_use_contact
CASE032,CDR7179,single_use_contact
CASE032,CDR7180,odd_hour_contact|single_use_contact
CASE032,CDR7181,single_use_contact
CASE032,CDR7182,single_use_contact
CASE032,CDR7183,single_use_contact
CASE032,CDR7184,single_use_contact
CASE032,CDR7185,single_use_contact
CASE032,CDR7186,odd_hour_contact|single_use_contact
CASE032,CDR7187,single_use_contact
CASE032,CDR7188,single_use_contact
CASE032,CDR7189,single_use_contact
CASE032,CDR7190,single_use_contact
CASE032,CDR7191,odd_hour_contact|single_use_contact
CASE032,CDR7192,odd_hour_contact|single_use_contact
CASE032,CDR7193,single_use_contact
CASE032,CDR7194,single_use_contact
CASE032,CDR7195,single_use_contact
CASE033,CDR7199,odd_hour_contact
CASE033,CDR7201,odd_hour_contact
CASE033,CDR7203,odd_hour_contact
CASE033,CDR7206,odd_hour_contact
CASE033,CDR7207,burst_calling
CASE033,CDR7208,burst_calling
CASE033,CDR7209,burst_calling
CASE033,CDR7210,odd_hour_contact|burst_calling
CASE033,CDR7211,burst_calling
CASE033,CDR7212,burst_calling
CASE033,CDR7213,odd_hour_contact|burst_calling
CASE033,CDR7214,burst_calling
CASE033,CDR7215,burst_calling
CASE033,CDR7216,burst_calling
CASE033,CDR7217,burst_calling
CASE033,CDR7218,burst_calling
CASE033,CDR7222,burst_calling
CASE033,CDR7223,burst_calling
CASE033,CDR7224,burst_calling
CASE033,CDR7225,burst_calling
CASE033,CDR7226,burst_calling
CASE033,CDR7227,burst_calling
CASE033,CDR7230,odd_hour_contact
CASE033,CDR7231,burst_calling
CASE033,CDR7232,burst_calling
CASE033,CDR7233,odd_hour_contact|burst_calling
CASE033,CDR7234,burst_calling
CASE033,CDR7235,burst_calling
CASE033,CDR7236,burst_calling
CASE033,CDR7237,burst_calling
CASE033,CDR7238,odd_hour_contact|burst_calling
CASE033,CDR7239,odd_hour_contact|burst_calling
CASE033,CDR7240,burst_calling
CASE033,CDR7241,burst_calling
CASE033,CDR7242,burst_calling
CASE033,CDR7245,odd_hour_contact
CASE033,CDR7247,odd_hour_contact
CASE033,CDR7248,odd_hour_contact
CASE033,CDR7249,single_use_contact
CASE033,CDR7250,single_use_contact
CASE033,CDR7251,single_use_contact
CASE033,CDR7252,odd_hour_contact|single_use_contact
CASE033,CDR7253,odd_hour_contact
CASE033,CDR7254,single_use_contact
CASE033,CDR7255,single_use_contact
CASE033,CDR7256,odd_hour_contact|single_use_contact
CASE033,CDR7257,odd_hour_contact|single_use_contact
CASE033,CDR7258,single_use_contact
CASE033,CDR7259,single_use_contact
CASE033,CDR7260,single_use_contact
CASE033,CDR7261,single_use_contact
CASE033,CDR7262,single_use_contact
CASE033,CDR7263,odd_hour_contact|single_use_contact
CASE033,CDR7264,odd_hour_contact|single_use_contact
CASE033,CDR7265,single_use_contact
CASE033,CDR7266,single_use_contact
CASE033,CDR7267,single_use_contact
CASE033,CDR7268,odd_hour_contact|single_use_contact
CASE033,CDR7269,single_use_contact
CASE033,CDR7270,single_use_contact
CASE033,CDR7271,single_use_contact
CASE033,CDR7272,single_use_contact
CASE033,CDR7273,single_use_contact
CASE033,CDR7274,single_use_contact
CASE033,CDR7275,single_use_contact
CASE033,CDR7276,single_use_contact
CASE033,CDR7277,odd_hour_contact|single_use_contact
CASE033,CDR7278,single_use_contact
CASE033,CDR7279,single_use_contact
CASE033,CDR7280,odd_hour_contact|single_use_contact
CASE033,CDR7281,single_use_contact
CASE033,CDR7282,single_use_contact
CASE033,CDR7283,single_use_contact
CASE033,CDR7284,odd_hour_contact|single_use_contact
CASE033,CDR7285,single_use_contact
CASE033,CDR7286,single_use_contact
CASE033,CDR7287,single_use_contact
CASE033,CDR7288,odd_hour_contact|single_use_contact
CASE033,CDR7289,single_use_contact
CASE033,CDR7290,single_use_contact
CASE033,CDR7291,odd_hour_contact|single_use_contact
CASE033,CDR7292,single_use_contact
CASE033,CDR7293,single_use_contact
CASE033,CDR7294,single_use_contact
CASE033,CDR7295,odd_hour_contact|single_use_contact
CASE033,CDR7296,odd_hour_contact|single_use_contact
CASE033,CDR7297,single_use_contact
CASE033,CDR7298,single_use_contact
CASE033,CDR7299,odd_hour_contact|single_use_contact
CASE033,CDR7300,single_use_contact
CASE033,CDR7301,single_use_contact
CASE033,CDR7302,odd_hour_contact|single_use_contact
CASE033,CDR7303,odd_hour_contact|single_use_contact
CASE033,CDR7305,odd_hour_contact|single_use_contact
CASE033,CDR7306,single_use_contact
CASE033,CDR7307,single_use_contact
CASE033,CDR7308,single_use_contact
CASE033,CDR7309,single_use_contact
CASE033,CDR7310,single_use_contact
CASE033,CDR7311,single_use_contact
CASE033,CDR7312,single_use_contact
CASE033,CDR7313,odd_hour_contact|single_use_contact
CASE033,CDR7314,odd_hour_contact|single_use_contact
CASE033,CDR7315,single_use_contact
CASE033,CDR7316,single_use_contact
CASE033,CDR7317,odd_hour_contact|single_use_contact
CASE033,CDR7318,single_use_contact
CASE033,CDR7319,single_use_contact
CASE033,CDR7320,single_use_contact
CASE033,CDR7321,odd_hour_contact|single_use_contact
CASE033,CDR7322,single_use_contact
CASE033,CDR7323,single_use_contact
CASE033,CDR7324,single_use_contact
CASE033,CDR7325,single_use_contact
CASE033,CDR7326,single_use_contact
CASE033,CDR7327,single_use_contact
CASE033,CDR7328,odd_hour_contact|single_use_contact
CASE033,CDR7329,single_use_contact
CASE033,CDR7330,single_use_contact
CASE033,CDR7331,odd_hour_contact|single_use_contact
CASE033,CDR7332,odd_hour_contact|single_use_contact
CASE033,CDR7333,single_use_contact
CASE033,CDR7334,odd_hour_contact|single_use_contact
CASE033,CDR7335,single_use_contact
CASE033,CDR7336,single_use_contact
CASE033,CDR7337,single_use_contact
CASE033,CDR7338,single_use_contact
CASE034,CDR7342,odd_hour_contact
CASE034,CDR7343,odd_hour_contact
CASE034,CDR7346,single_use_contact
CASE034,CDR7347,single_use_contact
CASE034,CDR7348,single_use_contact
CASE034,CDR7349,single_use_contact
CASE034,CDR7350,single_use_contact
CASE034,CDR7351,odd_hour_contact|single_use_contact
CASE034,CDR7352,single_use_contact
CASE034,CDR7353,single_use_contact
CASE034,CDR7354,single_use_contact
CASE034,CDR7355,odd_hour_contact|single_use_contact
CASE034,CDR7356,single_use_contact
CASE034,CDR7357,odd_hour_contact|single_use_contact
CASE034,CDR7358,odd_hour_contact|single_use_contact
CASE034,CDR7359,odd_hour_contact|single_use_contact
CASE034,CDR7360,odd_hour_contact|single_use_contact
CASE034,CDR7361,single_use_contact
CASE034,CDR7362,single_use_contact
CASE034,CDR7363,single_use_contact
CASE034,CDR7364,single_use_contact
CASE034,CDR7365,odd_hour_contact
CASE034,CDR7366,single_use_contact
CASE034,CDR7367,single_use_contact
CASE034,CDR7368,single_use_contact
CASE034,CDR7369,single_use_contact
CASE034,CDR7370,single_use_contact
CASE034,CDR7371,single_use_contact
CASE034,CDR7372,odd_hour_contact|single_use_contact
CASE034,CDR7373,single_use_contact
CASE034,CDR7374,single_use_contact
CASE034,CDR7375,single_use_contact
CASE034,CDR7376,odd_hour_contact|single_use_contact
CASE034,CDR7377,odd_hour_contact|single_use_contact
CASE034,CDR7378,single_use_contact
CASE034,CDR7379,single_use_contact
CASE034,CDR7380,single_use_contact
CASE034,CDR7381,single_use_contact
CASE034,CDR7382,odd_hour_contact|single_use_contact
CASE034,CDR7383,single_use_contact
CASE034,CDR7384,single_use_contact
CASE034,CDR7385,single_use_contact
CASE034,CDR7386,single_use_contact
CASE034,CDR7387,single_use_contact
CASE034,CDR7388,single_use_contact
CASE034,CDR7389,single_use_contact
CASE034,CDR7390,odd_hour_contact|single_use_contact
CASE034,CDR7391,single_use_contact
CASE034,CDR7392,single_use_contact
CASE034,CDR7393,single_use_contact
CASE034,CDR7394,odd_hour_contact|single_use_contact
CASE034,CDR7395,single_use_contact
CASE034,CDR7396,odd_hour_contact|single_use_contact
CASE034,CDR7397,odd_hour_contact|single_use_contact
CASE034,CDR7398,single_use_contact
CASE034,CDR7399,odd_hour_contact|single_use_contact
CASE034,CDR7400,single_use_contact
CASE034,CDR7401,odd_hour_contact|single_use_contact
CASE034,CDR7402,single_use_contact
CASE034,CDR7403,single_use_contact
CASE034,CDR7404,single_use_contact
CASE034,CDR7405,single_use_contact
CASE034,CDR7406,single_use_contact
CASE034,CDR7407,single_use_contact
CASE034,CDR7408,single_use_contact
CASE034,CDR7409,single_use_contact
CASE034,CDR7410,single_use_contact
CASE034,CDR7411,single_use_contact
CASE034,CDR7412,single_use_contact
CASE034,CDR7413,single_use_contact
CASE034,CDR7414,single_use_contact
CASE034,CDR7415,single_use_contact
CASE034,CDR7416,single_use_contact
CASE034,CDR7417,single_use_contact
CASE034,CDR7418,odd_hour_contact|single_use_contact
CASE034,CDR7419,odd_hour_contact|single_use_contact
CASE034,CDR7420,single_use_contact
CASE034,CDR7421,single_use_contact
CASE034,CDR7422,single_use_contact
CASE034,CDR7423,single_use_contact
CASE034,CDR7424,single_use_contact
CASE034,CDR7425,single_use_contact
