case_id,timestamp,event_type,source_table,source_id,description,entities_involved
CASE012,2026-05-19T07:40:00,cdr_voice,cdr,CDR2741,voice 538s,P0257|P0625
CASE012,2026-05-19T10:40:00,cdr_voice,cdr,CDR2639,voice 429s,P0927|P0235
CASE012,2026-05-19T10:40:00,cdr_sms,cdr,CDR2713,sms 373s,P0174|P0300
CASE012,2026-05-19T10:40:00,transaction,transactions,TX0527,transfer amount=235000,ACC0671|ACC0227
CASE012,2026-05-19T10:40:00,transaction,transactions,TX0535,legitimate transfer amount=944,ACC0557|ACC0375
CASE012,2026-05-19T10:40:00,location_routine,location_events,CASE012-LE0060,seen at LOC0266,P0235
CASE012,2026-05-19T11:40:00,cdr_sms,cdr,CDR2636,sms 346s,P0174|P0927
CASE012,2026-05-19T13:40:00,cdr_voice,cdr,CDR2647,voice 235s,P0715|P0637
CASE012,2026-05-19T15:40:00,cdr_voice,cdr,CDR2677,voice 466s,P0174|P0966
CASE012,2026-05-19T19:40:00,cdr_voice,cdr,CDR2661,voice 339s,P0257|P0010
CASE012,2026-05-19T19:40:00,cdr_sms,cdr,CDR2668,sms 316s,P0637|P0303
CASE012,2026-05-19T19:40:00,cdr_sms,cdr,CDR2744,sms 330s,P0096|P0559
CASE012,2026-05-20T03:40:00,cdr_sms,cdr,CDR2670,sms 289s,P0927|P0835
CASE012,2026-05-20T07:40:00,cdr_sms,cdr,CDR2666,sms 108s,P0927|P0276
CASE012,2026-05-20T10:40:00,transaction,transactions,TX0526,transfer amount=49500,ACC0544|ACC0671
CASE012,2026-05-20T10:40:00,transaction,transactions,TX0553,legitimate transfer amount=1594,ACC0136|ACC0112
CASE012,2026-05-20T10:40:00,transaction,transactions,TX0570,legitimate transfer amount=12031,ACC0076|ACC0467
CASE012,2026-05-20T10:40:00,location_co-location,location_events,CASE012-LE0058,seen at LOC0028,P0927
CASE012,2026-05-20T12:40:00,cdr_sms,cdr,CDR2706,sms 496s,P0927|P0483
CASE012,2026-05-21T00:40:00,cdr_sms,cdr,CDR2638,sms 36s,P0927|P0235
CASE012,2026-05-21T02:40:00,cdr_sms,cdr,CDR2736,sms 226s,P0927|P0117
CASE012,2026-05-21T02:40:00,cdr_voice,cdr,CDR2738,voice 28s,P0257|P0596
CASE012,2026-05-21T05:40:00,cdr_voice,cdr,CDR2707,voice 413s,P0637|P0680
CASE012,2026-05-21T10:40:00,transaction,transactions,TX0539,legitimate transfer amount=7426,ACC0574|ACC0169
CASE012,2026-05-21T13:40:00,cdr_voice,cdr,CDR2642,voice 719s,P0235|P0670
CASE012,2026-05-21T14:40:00,cdr_voice,cdr,CDR2641,voice 353s,P0927|P0235
CASE012,2026-05-21T18:40:00,cdr_sms,cdr,CDR2650,sms 858s,P0637|P0257
CASE012,2026-05-21T21:40:00,cdr_sms,cdr,CDR2656,sms 743s,P0670|P0715
CASE012,2026-05-21T22:40:00,phone_call,timelines,CASE012-EVT001,Interaction preceding the reported incident.,P0174|P0927
CASE012,2026-05-22T08:40:00,location_co-location,location_events,CASE012-LE0057,seen at LOC0028,P0174
CASE012,2026-05-22T10:40:00,cdr_sms,cdr,CDR2725,sms 65s,P0174|P0824
CASE012,2026-05-22T10:40:00,location_routine,location_events,CASE012-LE0061,seen at LOC0233,P0257
CASE012,2026-05-22T12:40:00,cdr_voice,cdr,CDR2648,voice 135s,P0637|P0257
CASE012,2026-05-22T12:40:00,cdr_voice,cdr,CDR2655,voice 270s,P0670|P0715
CASE012,2026-05-22T20:40:00,cdr_voice,cdr,CDR2712,voice 467s,P0174|P0804
CASE012,2026-05-23T03:40:00,phone_call,timelines,CASE012-EVT004,Interaction preceding the reported incident.,P0715|P0637
CASE012,2026-05-23T04:40:00,cdr_sms,cdr,CDR2728,sms 478s,P0257|P0606
CASE012,2026-05-23T05:40:00,cdr_sms,cdr,CDR2683,sms 569s,P0235|P0903
CASE012,2026-05-23T07:40:00,cdr_voice,cdr,CDR2684,voice 405s,P0174|P0731
CASE012,2026-05-23T10:40:00,cdr_voice,cdr,CDR2696,voice 359s,P0174|P0095
CASE012,2026-05-23T10:40:00,cdr_sms,cdr,CDR2704,sms 517s,P0927|P0326
CASE012,2026-05-23T10:40:00,transaction,transactions,TX0525,transfer amount=235000,ACC0285|ACC0544
CASE012,2026-05-23T10:40:00,transaction,transactions,TX0534,legitimate transfer amount=17470,ACC0217|ACC0472
CASE012,2026-05-23T16:40:00,cdr_voice,cdr,CDR2658,voice 213s,P0096|P0611
CASE012,2026-05-24T00:40:00,cdr_voice,cdr,CDR2637,voice 183s,P0174|P0927
CASE012,2026-05-24T02:40:00,cdr_sms,cdr,CDR2739,sms 132s,P0096|P0624
CASE012,2026-05-24T03:40:00,cdr_sms,cdr,CDR2702,sms 178s,P0096|P0628
CASE012,2026-05-24T10:40:00,incident,timelines,CASE012-EVT008,Reported illegal goods distribution incident.,P0174
CASE012,2026-05-24T10:40:00,transaction,transactions,TX0533,legitimate transfer amount=8172,ACC0269|ACC0466
CASE012,2026-05-24T10:40:00,transaction,transactions,TX0549,legitimate transfer amount=17947,ACC0768|ACC0604
CASE012,2026-05-25,fir_registration,fir,FIR0012,FIR FIR/2026/012/013 registered (Illegal Goods Distribution),P0927
CASE013,2025-09-08T21:12:00,transaction,transactions,TX0590,legitimate transfer amount=9116,ACC0006|ACC0240
CASE013,2025-09-09T21:12:00,transaction,transactions,TX0577,legitimate transfer amount=13413,ACC0039|ACC0669
CASE013,2025-09-09T21:12:00,transaction,transactions,TX0583,legitimate transfer amount=3525,ACC0103|ACC0538
CASE013,2025-09-09T21:12:00,transaction,transactions,TX0589,legitimate transfer amount=16589,ACC0632|ACC0330
CASE013,2025-09-10T21:12:00,transaction,transactions,TX0578,legitimate transfer amount=9023,ACC0333|ACC0101
CASE013,2025-09-10T21:12:00,transaction,transactions,TX0609,legitimate transfer amount=11121,ACC0161|ACC0534
CASE013,2025-09-13T21:12:00,transaction,transactions,TX0614,legitimate transfer amount=8401,ACC0478|ACC0451
CASE013,2025-09-14T21:12:00,transaction,transactions,TX0582,legitimate transfer amount=19623,ACC0554|ACC0200
CASE013,2025-09-14T21:12:00,transaction,transactions,TX0592,legitimate transfer amount=8188,ACC0495|ACC0571
CASE013,2025-09-14T21:12:00,transaction,transactions,TX0602,legitimate transfer amount=7368,ACC0100|ACC0782
CASE013,2025-09-14T21:12:00,transaction,transactions,TX0611,legitimate transfer amount=15122,ACC0572|ACC0363
CASE013,2025-09-15T21:12:00,transaction,transactions,TX0613,legitimate transfer amount=3357,ACC0562|ACC0097
CASE013,2025-09-17T21:12:00,transaction,transactions,TX0584,legitimate transfer amount=8707,ACC0076|ACC0283
CASE013,2025-09-17T21:12:00,transaction,transactions,TX0599,legitimate transfer amount=11359,ACC0371|ACC0319
CASE013,2025-09-18T08:12:00,cdr_sms,cdr,CDR2809,sms 466s,P0759|P0524
CASE013,2025-09-18T14:12:00,cdr_sms,cdr,CDR2857,sms 410s,P0383|P0811
CASE013,2025-09-18T15:12:00,cdr_sms,cdr,CDR2773,sms 318s,P0309|P0719
CASE013,2025-09-18T21:12:00,cdr_sms,cdr,CDR2798,sms 144s,P0309|P0652
CASE013,2025-09-18T21:12:00,transaction,transactions,TX0575,legitimate transfer amount=8088,ACC0217|ACC0116
CASE013,2025-09-18T21:12:00,transaction,transactions,TX0588,legitimate transfer amount=2805,ACC0701|ACC0405
CASE013,2025-09-18T21:12:00,transaction,transactions,TX0605,legitimate transfer amount=8858,ACC0742|ACC0377
CASE013,2025-09-18T21:12:00,transaction,transactions,TX0612,legitimate transfer amount=7670,ACC0678|ACC0055
CASE013,2025-09-19T10:12:00,cdr_sms,cdr,CDR2768,sms 536s,P0344|P0082
CASE013,2025-09-19T11:12:00,cdr_voice,cdr,CDR2856,voice 415s,P0383|P0962
CASE013,2025-09-19T13:12:00,cdr_sms,cdr,CDR2771,sms 430s,P0325|P0891
CASE013,2025-09-19T14:12:00,cdr_sms,cdr,CDR2817,sms 100s,P0309|P0268
CASE013,2025-09-19T21:12:00,transaction,transactions,TX0587,legitimate transfer amount=12234,ACC0774|ACC0070
CASE013,2025-09-19T21:12:00,transaction,transactions,TX0595,legitimate transfer amount=6355,ACC0536|ACC0030
CASE013,2025-09-20T01:12:00,cdr_sms,cdr,CDR2845,sms 470s,P0344|P0874
CASE013,2025-09-20T11:12:00,cdr_sms,cdr,CDR2791,sms 506s,P0344|P0819
CASE013,2025-09-20T11:12:00,cdr_sms,cdr,CDR2826,sms 531s,P0196|P0349
CASE013,2025-09-20T18:12:00,cdr_sms,cdr,CDR2834,sms 325s,P0344|P0417
CASE013,2025-09-20T20:12:00,cdr_voice,cdr,CDR2854,voice 259s,P0325|P0031
CASE013,2025-09-20T21:12:00,transaction,transactions,TX0591,legitimate transfer amount=8434,ACC0765|ACC0097
CASE013,2025-09-21T02:12:00,cdr_sms,cdr,CDR2792,sms 283s,P0196|P0942
CASE013,2025-09-21T02:12:00,cdr_sms,cdr,CDR2797,sms 343s,P0309|P0839
CASE013,2025-09-21T02:12:00,cdr_voice,cdr,CDR2806,voice 543s,P0344|P0405
CASE013,2025-09-21T21:12:00,transaction,transactions,TX0596,legitimate transfer amount=5487,ACC0661|ACC0600
CASE013,2025-09-22T18:12:00,cdr_sms,cdr,CDR2774,sms 290s,P0344|P0308
CASE013,2025-09-22T21:12:00,transaction,transactions,TX0576,legitimate transfer amount=19720,ACC0665|ACC0303
CASE013,2025-09-22T21:12:00,transaction,transactions,TX0607,legitimate transfer amount=18637,ACC0442|ACC0312
CASE013,2025-09-23T04:12:00,cdr_voice,cdr,CDR2850,voice 106s,P0443|P0510
CASE013,2025-09-23T14:12:00,cdr_voice,cdr,CDR2782,voice 347s,P0344|P0573
CASE013,2025-09-23T17:12:00,cdr_sms,cdr,CDR2786,sms 429s,P0196|P0379
CASE013,2025-09-23T21:12:00,transaction,transactions,TX0604,legitimate transfer amount=1016,ACC0047|ACC0602
CASE013,2025-09-23T21:12:00,transaction,transactions,TX0606,legitimate transfer amount=12905,ACC0354|ACC0121
CASE013,2025-09-23T23:12:00,cdr_sms,cdr,CDR2770,sms 81s,P0344|P0124
CASE013,2025-09-24T05:12:00,cdr_voice,cdr,CDR2808,voice 23s,P0309|P0375
CASE013,2025-09-24T22:12:00,cdr_voice,cdr,CDR2830,voice 254s,P0344|P0237
CASE013,2025-09-25T01:12:00,cdr_voice,cdr,CDR2853,voice 228s,P0309|P0816
CASE013,2025-09-25T02:12:00,cdr_voice,cdr,CDR2824,voice 276s,P0443|P0185
CASE013,2025-09-25T16:12:00,cdr_sms,cdr,CDR2776,sms 160s,P0383|P0575
CASE013,2025-09-25T17:12:00,cdr_sms,cdr,CDR2793,sms 357s,P0759|P0441
CASE013,2025-09-25T17:12:00,cdr_sms,cdr,CDR2813,sms 51s,P0325|P0291
CASE013,2025-09-25T18:12:00,cdr_sms,cdr,CDR2796,sms 342s,P0759|P0598
CASE013,2025-09-25T18:12:00,cdr_voice,cdr,CDR2836,voice 365s,P0196|P0820
CASE013,2025-09-25T21:12:00,transaction,transactions,TX0610,legitimate transfer amount=7209,ACC0220|ACC0184
CASE013,2025-09-25T21:12:00,location_routine,location_events,CASE013-LE0066,seen at LOC0222,P0309
CASE013,2025-09-26T02:12:00,cdr_voice,cdr,CDR2838,voice 433s,P0344|P0167
CASE013,2025-09-26T04:12:00,cdr_sms,cdr,CDR2800,sms 386s,P0383|P0919
CASE013,2025-09-26T06:12:00,cdr_sms,cdr,CDR2852,sms 297s,P0344|P0247
CASE013,2025-09-26T14:12:00,cdr_voice,cdr,CDR2790,voice 241s,P0383|P0949
CASE013,2025-09-26T19:12:00,cdr_sms,cdr,CDR2777,sms 240s,P0344|P0720
CASE013,2025-09-26T21:12:00,cdr_sms,cdr,CDR2775,sms 282s,P0517|P0672
CASE013,2025-09-27T02:12:00,cdr_sms,cdr,CDR2849,sms 522s,P0517|P0970
CASE013,2025-09-27T21:12:00,transaction,transactions,TX0593,legitimate transfer amount=12779,ACC0590|ACC0096
CASE013,2025-09-27T21:12:00,transaction,transactions,TX0601,legitimate transfer amount=16320,ACC0094|ACC0069
CASE013,2025-09-27T21:12:00,transaction,transactions,TX0603,legitimate transfer amount=6077,ACC0234|ACC0009
CASE013,2025-09-27T22:12:00,cdr_voice,cdr,CDR2784,voice 331s,P0309|P0462
CASE013,2025-09-27T22:12:00,cdr_voice,cdr,CDR2847,voice 549s,P0443|P0739
CASE013,2025-09-28T00:12:00,cdr_sms,cdr,CDR2833,sms 559s,P0383|P0887
CASE013,2025-09-28T01:12:00,cdr_sms,cdr,CDR2799,sms 378s,P0344|P0564
CASE013,2025-09-28T01:12:00,cdr_voice,cdr,CDR2837,voice 308s,P0443|P0915
CASE013,2025-09-28T02:12:00,cdr_sms,cdr,CDR2801,sms 536s,P0443|P0817
CASE013,2025-09-28T13:12:00,cdr_voice,cdr,CDR2842,voice 92s,P0344|P0731
CASE013,2025-09-28T21:12:00,location_routine,location_events,CASE013-LE0064,seen at LOC0293,P0344
CASE013,2025-09-28T22:12:00,cdr_voice,cdr,CDR2779,voice 112s,P0196|P0457
CASE013,2025-09-29T00:12:00,cdr_voice,cdr,CDR2766,voice 593s,P0759|P0344
CASE013,2025-09-29T02:12:00,cdr_voice,cdr,CDR2761,voice 590s,P0309|P0383
CASE013,2025-09-29T07:12:00,cdr_sms,cdr,CDR2819,sms 420s,P0196|P0136
CASE013,2025-09-29T19:12:00,cdr_voice,cdr,CDR2794,voice 581s,P0344|P0348
CASE013,2025-09-29T21:12:00,cdr_sms,cdr,CDR2835,sms 160s,P0325|P0268
CASE013,2025-09-29T21:12:00,transaction,transactions,TX0579,legitimate transfer amount=15489,ACC0762|ACC0522
CASE013,2025-09-29T21:12:00,transaction,transactions,TX0580,legitimate transfer amount=17133,ACC0446|ACC0564
CASE013,2025-09-29T21:12:00,transaction,transactions,TX0594,legitimate transfer amount=5876,ACC0185|ACC0519
CASE013,2025-09-29T21:12:00,transaction,transactions,TX0598,legitimate transfer amount=16501,ACC0148|ACC0392
CASE013,2025-09-29T21:12:00,transaction,transactions,TX0619,legitimate transfer amount=4461,ACC0611|ACC0427
CASE013,2025-09-29T23:12:00,cdr_voice,cdr,CDR2781,voice 30s,P0309|P0054
CASE013,2025-09-30T01:12:00,cdr_sms,cdr,CDR2816,sms 526s,P0443|P0902
CASE013,2025-09-30T17:12:00,vehicle_movement,timelines,CASE013-EVT002,Interaction preceding the reported incident.,P0325|P0759
CASE013,2025-09-30T20:12:00,cdr_voice,cdr,CDR2822,voice 55s,P0325|P0919
CASE013,2025-09-30T21:12:00,cdr_voice,cdr,CDR2754,voice 579s,P0325|P0759
CASE013,2025-09-30T21:12:00,transaction,transactions,TX0581,legitimate transfer amount=1115,ACC0344|ACC0697
CASE013,2025-09-30T21:12:00,transaction,transactions,TX0585,legitimate transfer amount=6095,ACC0341|ACC0709
CASE013,2025-10-01T05:12:00,cdr_voice,cdr,CDR2755,voice 361s,P0325|P0759
CASE013,2025-10-01T07:12:00,cdr_voice,cdr,CDR2828,voice 18s,P0344|P0365
CASE013,2025-10-01T08:12:00,cdr_voice,cdr,CDR2772,voice 78s,P0196|P0958
CASE013,2025-10-01T13:12:00,cdr_sms,cdr,CDR2818,sms 36s,P0309|P0380
CASE013,2025-10-01T13:12:00,cdr_voice,cdr,CDR2846,voice 434s,P0196|P0886
CASE013,2025-10-02T00:12:00,cdr_voice,cdr,CDR2789,voice 593s,P0443|P0544
CASE013,2025-10-02T03:12:00,phone_call,timelines,CASE013-EVT004,Interaction preceding the reported incident.,P0759|P0344
CASE013,2025-10-02T04:12:00,cdr_voice,cdr,CDR2805,voice 440s,P0325|P0542
CASE013,2025-10-02T07:12:00,cdr_voice,cdr,CDR2783,voice 450s,P0759|P0057
CASE013,2025-10-02T10:12:00,cdr_voice,cdr,CDR2753,voice 503s,P0196|P0759
CASE013,2025-10-02T12:12:00,cdr_voice,cdr,CDR2769,voice 298s,P0517|P0597
CASE013,2025-10-02T16:12:00,cdr_sms,cdr,CDR2851,sms 588s,P0443|P0773
CASE013,2025-10-02T17:12:00,vehicle_movement,timelines,CASE013-EVT001,Interaction preceding the reported incident.,P0196|P0759
CASE013,2025-10-02T20:12:00,cdr_voice,cdr,CDR2760,voice 872s,P0309|P0383
CASE013,2025-10-02T21:12:00,location_routine,location_events,CASE013-LE0065,seen at LOC0170,P0517
CASE013,2025-10-02T22:12:00,cdr_voice,cdr,CDR2812,voice 193s,P0517|P0541
CASE013,2025-10-02T22:12:00,cdr_voice,cdr,CDR2831,voice 596s,P0196|P0801
CASE013,2025-10-03T03:12:00,cdr_sms,cdr,CDR2778,sms 307s,P0344|P0657
CASE013,2025-10-03T05:12:00,cdr_voice,cdr,CDR2827,voice 49s,P0344|P0814
CASE013,2025-10-03T09:12:00,cdr_voice,cdr,CDR2762,voice 594s,P0309|P0383
CASE013,2025-10-03T12:12:00,cdr_voice,cdr,CDR2752,voice 350s,P0196|P0759
CASE013,2025-10-03T13:12:00,cdr_sms,cdr,CDR2815,sms 232s,P0759|P0517
CASE013,2025-10-03T19:12:00,cdr_sms,cdr,CDR2844,sms 157s,P0517|P0672
CASE013,2025-10-04T01:12:00,cdr_voice,cdr,CDR2757,voice 703s,P0325|P0759
CASE013,2025-10-04T01:12:00,cdr_voice,cdr,CDR2841,voice 353s,P0196|P0404
CASE013,2025-10-04T03:12:00,cdr_sms,cdr,CDR2811,sms 574s,P0517|P0425
CASE013,2025-10-04T03:12:00,cdr_voice,cdr,CDR2839,voice 266s,P0759|P0741
CASE013,2025-10-04T08:12:00,cdr_voice,cdr,CDR2765,voice 385s,P0759|P0344
CASE013,2025-10-04T09:12:00,cdr_voice,cdr,CDR2751,voice 215s,P0196|P0759
CASE013,2025-10-04T12:12:00,meeting,timelines,CASE013-EVT003,Interaction preceding the reported incident.,P0309|P0383
CASE013,2025-10-04T14:12:00,cdr_voice,cdr,CDR2804,voice 206s,P0517|P0494
CASE013,2025-10-04T15:12:00,cdr_sms,cdr,CDR2788,sms 502s,P0196|P0729
CASE013,2025-10-04T19:12:00,cdr_sms,cdr,CDR2758,sms 313s,P0309|P0383
CASE013,2025-10-04T19:12:00,cdr_voice,cdr,CDR2807,voice 335s,P0196|P0487
CASE013,2025-10-04T21:12:00,transaction,transactions,TX0608,legitimate transfer amount=6208,ACC0099|ACC0013
CASE013,2025-10-04T21:12:00,location_co-location,location_events,CASE013-LE0062,seen at LOC0219,P0196
CASE013,2025-10-04T23:12:00,cdr_sms,cdr,CDR2823,sms 136s,P0517|P0347
CASE013,2025-10-05T02:12:00,cdr_sms,cdr,CDR2803,sms 475s,P0517|P0559
CASE013,2025-10-05T03:12:00,cdr_voice,cdr,CDR2840,voice 548s,P0517|P0478
CASE013,2025-10-05T05:12:00,cdr_voice,cdr,CDR2748,voice 321s,P0196|P0759
CASE013,2025-10-05T09:12:00,cdr_voice,cdr,CDR2750,voice 145s,P0196|P0759
CASE013,2025-10-05T19:12:00,location_co-location,location_events,CASE013-LE0063,seen at LOC0219,P0325
CASE013,2025-10-05T21:12:00,transaction,transactions,TX0573,transfer amount=49500,ACC0650|ACC0230
CASE013,2025-10-05T21:12:00,transaction,transactions,TX0586,legitimate transfer amount=1906,ACC0116|ACC0503
CASE013,2025-10-06T00:12:00,cdr_voice,cdr,CDR2832,voice 66s,P0325|P0727
CASE013,2025-10-06T02:12:00,cdr_voice,cdr,CDR2763,voice 225s,P0759|P0344
CASE013,2025-10-06T05:12:00,cdr_voice,cdr,CDR2820,voice 249s,P0517|P0021
CASE013,2025-10-06T06:12:00,cdr_voice,cdr,CDR2821,voice 58s,P0309|P0691
CASE013,2025-10-06T09:12:00,cdr_sms,cdr,CDR2795,sms 232s,P0325|P0766
CASE013,2025-10-06T11:12:00,cdr_voice,cdr,CDR2810,voice 263s,P0196|P0940
CASE013,2025-10-06T21:12:00,transaction,transactions,TX0615,legitimate transfer amount=2149,ACC0291|ACC0718
CASE013,2025-10-06T21:12:00,transaction,transactions,TX0617,legitimate transfer amount=3116,ACC0040|ACC0539
CASE013,2025-10-06T22:12:00,cdr_voice,cdr,CDR2767,voice 21s,P0759|P0344
CASE013,2025-10-07T02:12:00,cdr_voice,cdr,CDR2780,voice 503s,P0344|P0021
CASE013,2025-10-07T06:12:00,cdr_voice,cdr,CDR2787,voice 540s,P0309|P0153
CASE013,2025-10-07T08:12:00,cdr_sms,cdr,CDR2749,sms 173s,P0196|P0759
CASE013,2025-10-07T11:12:00,cdr_voice,cdr,CDR2843,voice 565s,P0309|P0702
CASE013,2025-10-07T11:12:00,cdr_voice,cdr,CDR2848,voice 299s,P0325|P0973
CASE013,2025-10-07T17:12:00,cdr_sms,cdr,CDR2785,sms 54s,P0383|P0197
CASE013,2025-10-07T19:12:00,cdr_voice,cdr,CDR2855,voice 228s,P0443|P0228
CASE013,2025-10-07T21:12:00,cdr_sms,cdr,CDR2802,sms 156s,P0443|P0258
CASE013,2025-10-07T21:12:00,transaction,transactions,TX0574,transfer amount=235000,ACC0230|ACC0500
CASE013,2025-10-07T21:12:00,transaction,transactions,TX0600,legitimate transfer amount=3289,ACC0781|ACC0796
CASE013,2025-10-07T21:12:00,transaction,transactions,TX0616,legitimate transfer amount=18680,ACC0587|ACC0106
CASE013,2025-10-07T21:12:00,transaction,transactions,TX0618,legitimate transfer amount=8760,ACC0055|ACC0322
CASE013,2025-10-07T22:12:00,cdr_sms,cdr,CDR2825,sms 581s,P0517|P0397
CASE013,2025-10-08T00:12:00,cdr_sms,cdr,CDR2764,sms 144s,P0759|P0344
CASE013,2025-10-08T01:12:00,cdr_voice,cdr,CDR2814,voice 562s,P0759|P0882
CASE013,2025-10-08T07:12:00,cdr_voice,cdr,CDR2829,voice 585s,P0517|P0285
CASE013,2025-10-08T12:12:00,cdr_voice,cdr,CDR2756,voice 694s,P0325|P0759
CASE013,2025-10-08T20:12:00,cdr_voice,cdr,CDR2759,voice 157s,P0309|P0383
CASE013,2025-10-08T21:12:00,incident,timelines,CASE013-EVT005,Reported courier-based criminal network incident.,P0196
CASE013,2025-10-08T21:12:00,transaction,transactions,TX0597,legitimate transfer amount=5710,ACC0008|ACC0439
CASE013,2025-10-09,fir_registration,fir,FIR0013,FIR FIR/2025/013/014 registered (Courier-based Criminal Network),P0759
CASE013,2026-06-04T16:00:00,transaction,transactions,TX4847,transfer amount=45000,ACC0230|ACC0650
CASE013,2026-06-04T21:00:00,transaction,transactions,TX4851,transfer amount=45000,ACC0139|ACC0650
CASE013,2026-06-05T11:00:00,transaction,transactions,TX4849,transfer amount=45000,ACC0261|ACC0650
CASE013,2026-06-05T23:00:00,transaction,transactions,TX4848,transfer amount=45000,ACC0500|ACC0650
CASE013,2026-06-06T16:00:00,transaction,transactions,TX4850,transfer amount=48000,ACC0773|ACC0650
CASE014,2026-01-19T17:41:00,transaction,transactions,TX0624,legitimate transfer amount=2496,ACC0063|ACC0526
CASE014,2026-01-20T17:41:00,transaction,transactions,TX0651,legitimate transfer amount=8013,ACC0043|ACC0437
CASE014,2026-01-21T17:41:00,transaction,transactions,TX0628,legitimate transfer amount=2904,ACC0649|ACC0086
CASE014,2026-01-24T17:41:00,transaction,transactions,TX0635,legitimate transfer amount=4648,ACC0353|ACC0533
CASE014,2026-01-24T17:41:00,transaction,transactions,TX0644,legitimate transfer amount=14138,ACC0338|ACC0598
CASE014,2026-01-26T17:41:00,transaction,transactions,TX0626,legitimate transfer amount=783,ACC0521|ACC0644
CASE014,2026-01-26T17:41:00,transaction,transactions,TX0648,legitimate transfer amount=5004,ACC0712|ACC0205
CASE014,2026-01-26T17:41:00,transaction,transactions,TX0656,legitimate transfer amount=9801,ACC0398|ACC0786
CASE014,2026-01-26T17:41:00,transaction,transactions,TX0664,legitimate transfer amount=2234,ACC0436|ACC0472
CASE014,2026-01-27T17:41:00,transaction,transactions,TX0654,legitimate transfer amount=5715,ACC0053|ACC0630
CASE014,2026-01-27T17:41:00,transaction,transactions,TX0658,legitimate transfer amount=1475,ACC0128|ACC0162
CASE014,2026-01-27T17:41:00,transaction,transactions,TX0667,legitimate transfer amount=16431,ACC0212|ACC0138
CASE014,2026-01-28T01:41:00,cdr_sms,cdr,CDR2993,sms 253s,P0889|P0175
CASE014,2026-01-28T01:41:00,cdr_sms,cdr,CDR3041,sms 368s,P0116|P0815
CASE014,2026-01-28T02:41:00,cdr_sms,cdr,CDR2987,sms 369s,P0454|P0164
CASE014,2026-01-28T14:41:00,cdr_sms,cdr,CDR2992,sms 88s,P0807|P0445
CASE014,2026-01-28T14:41:00,cdr_sms,cdr,CDR3029,sms 563s,P0233|P0435
CASE014,2026-01-28T15:41:00,cdr_sms,cdr,CDR3045,sms 546s,P0266|P0032
CASE014,2026-01-28T17:41:00,transaction,transactions,TX0662,legitimate transfer amount=6184,ACC0754|ACC0589
CASE014,2026-01-28T17:41:00,transaction,transactions,TX0663,legitimate transfer amount=13617,ACC0662|ACC0756
CASE014,2026-01-28T17:41:00,transaction,transactions,TX0665,legitimate transfer amount=10222,ACC0667|ACC0574
CASE014,2026-01-28T22:41:00,cdr_voice,cdr,CDR3043,voice 322s,P0332|P0130
CASE014,2026-01-29T14:41:00,cdr_voice,cdr,CDR2972,voice 20s,P0697|P0123
CASE014,2026-01-29T16:41:00,cdr_voice,cdr,CDR2986,voice 146s,P0754|P0798
CASE014,2026-01-29T17:41:00,transaction,transactions,TX0634,legitimate transfer amount=18505,ACC0185|ACC0407
CASE014,2026-01-29T19:41:00,cdr_sms,cdr,CDR3040,sms 594s,P0666|P0922
CASE014,2026-01-30T00:41:00,cdr_sms,cdr,CDR3023,sms 115s,P0001|P0506
CASE014,2026-01-30T08:41:00,cdr_sms,cdr,CDR2997,sms 179s,P0502|P0892
CASE014,2026-01-30T08:41:00,cdr_voice,cdr,CDR3044,voice 123s,P0666|P0557
CASE014,2026-01-30T17:41:00,cdr_sms,cdr,CDR3021,sms 171s,P0691|P0735
CASE014,2026-01-30T19:41:00,cdr_voice,cdr,CDR2974,voice 197s,P0691|P0480
CASE014,2026-01-31T01:41:00,cdr_voice,cdr,CDR2982,voice 508s,P0861|P0203
CASE014,2026-01-31T04:41:00,cdr_voice,cdr,CDR2983,voice 590s,P0754|P0684
CASE014,2026-01-31T16:41:00,cdr_sms,cdr,CDR3055,sms 40s,P0610|P0127
CASE014,2026-01-31T17:41:00,transaction,transactions,TX0655,legitimate transfer amount=13935,ACC0517|ACC0752
CASE014,2026-02-01T08:41:00,cdr_voice,cdr,CDR3051,voice 120s,P0168|P0631
CASE014,2026-02-01T14:41:00,cdr_voice,cdr,CDR3026,voice 451s,P0842|P0787
CASE014,2026-02-02T03:41:00,cdr_voice,cdr,CDR3012,voice 40s,P0233|P0715
CASE014,2026-02-02T06:41:00,cdr_voice,cdr,CDR2978,voice 474s,P0691|P0116
