event_id,case_id,timestamp,person_ids,location_id,event_type,description
CASE020-EVT067,CASE020,2025-12-08T02:54:00,P0826|P0038,LOC0057,phone_call,Interaction preceding the reported incident.
CASE020-EVT068,CASE020,2025-12-08T23:54:00,P0038|P0071,LOC0300,vehicle_movement,Interaction preceding the reported incident.
CASE020-EVT069,CASE020,2025-12-02T02:54:00,P0071|P0544,LOC0008,phone_call,Interaction preceding the reported incident.
CASE020-EVT070,CASE020,2025-12-06T23:54:00,P0544|P0620,LOC0025,vehicle_movement,Interaction preceding the reported incident.
CASE020-EVT071,CASE020,2025-12-04T13:54:00,P0620|P0421,LOC0218,phone_call,Interaction preceding the reported incident.
CASE020-EVT072,CASE020,2025-12-05T12:54:00,P0421|P0907,LOC0086,vehicle_movement,Interaction preceding the reported incident.
CASE020-EVT073,CASE020,2025-12-02T07:54:00,P0907|P0812,LOC0057,vehicle_movement,Interaction preceding the reported incident.
CASE020-EVT074,CASE020,2025-12-07T09:54:00,P0411|P0949,LOC0123,meeting,Interaction preceding the reported incident.
CASE020-EVT075,CASE020,2025-12-12T15:54:00,P0985,LOC0257,incident,Reported document forgery incident.
CASE021-EVT001,CASE021,2026-01-23T13:59:00,P0801|P0038,LOC0164,vehicle_movement,Interaction preceding the reported incident.
CASE021-EVT002,CASE021,2026-01-24T04:59:00,P0038|P0127,LOC0101,vehicle_movement,Interaction preceding the reported incident.
CASE021-EVT003,CASE021,2026-01-19T17:59:00,P0127|P0113,LOC0113,phone_call,Interaction preceding the reported incident.
CASE021-EVT004,CASE021,2026-01-24T20:59:00,P0113|P0401,LOC0298,meeting,Interaction preceding the reported incident.
CASE021-EVT005,CASE021,2026-01-24T09:59:00,P0401|P0624,LOC0108,meeting,Interaction preceding the reported incident.
CASE021-EVT006,CASE021,2026-01-19T02:59:00,P0624|P0954,LOC0004,meeting,Interaction preceding the reported incident.
CASE021-EVT007,CASE021,2026-01-17T01:59:00,P0954|P0591,LOC0093,phone_call,Interaction preceding the reported incident.
CASE021-EVT008,CASE021,2026-01-22T16:59:00,P0591|P0738,LOC0119,vehicle_movement,Interaction preceding the reported incident.
CASE021-EVT009,CASE021,2026-01-20T12:59:00,P0738|P0328,LOC0085,meeting,Interaction preceding the reported incident.
CASE021-EVT010,CASE021,2026-01-17T19:59:00,P0328|P0483,LOC0241,phone_call,Interaction preceding the reported incident.
CASE021-EVT011,CASE021,2026-01-19T13:59:00,P0483|P0132,LOC0053,meeting,Interaction preceding the reported incident.
CASE021-EVT012,CASE021,2026-01-26T14:59:00,P0132|P0616,LOC0153,vehicle_movement,Interaction preceding the reported incident.
CASE021-EVT013,CASE021,2026-01-25T01:59:00,P0585|P0431,LOC0262,phone_call,Interaction preceding the reported incident.
CASE021-EVT014,CASE021,2026-01-19T04:59:00,P0431|P0187,LOC0184,meeting,Interaction preceding the reported incident.
CASE021-EVT015,CASE021,2026-01-26T09:59:00,P0187|P0922,LOC0294,meeting,Interaction preceding the reported incident.
CASE021-EVT016,CASE021,2026-01-24T07:59:00,P0922|P0840,LOC0034,phone_call,Interaction preceding the reported incident.
CASE021-EVT017,CASE021,2026-01-18T20:59:00,P0840|P0090,LOC0172,phone_call,Interaction preceding the reported incident.
CASE021-EVT018,CASE021,2026-01-25T04:59:00,P0090|P0974,LOC0120,vehicle_movement,Interaction preceding the reported incident.
CASE021-EVT019,CASE021,2026-01-26T10:59:00,P0974|P0938,LOC0059,phone_call,Interaction preceding the reported incident.
CASE021-EVT020,CASE021,2026-01-19T17:59:00,P0938|P0942,LOC0201,vehicle_movement,Interaction preceding the reported incident.
CASE021-EVT021,CASE021,2026-01-20T09:59:00,P0942|P0200,LOC0115,phone_call,Interaction preceding the reported incident.
CASE021-EVT022,CASE021,2026-01-25T16:59:00,P0200|P0806,LOC0223,meeting,Interaction preceding the reported incident.
CASE021-EVT023,CASE021,2026-01-17T05:59:00,P0806|P0763,LOC0242,meeting,Interaction preceding the reported incident.
CASE021-EVT024,CASE021,2026-01-25T16:59:00,P0763|P0358,LOC0120,phone_call,Interaction preceding the reported incident.
CASE021-EVT025,CASE021,2026-01-17T03:59:00,P0616|P0585,LOC0087,meeting,Interaction preceding the reported incident.
CASE021-EVT026,CASE021,2026-01-27T21:59:00,P0801,LOC0019,incident,Reported investment fraud incident.
CASE022-EVT001,CASE022,2025-09-05T04:54:00,P0875|P0364,LOC0205,vehicle_movement,Interaction preceding the reported incident.
CASE022-EVT002,CASE022,2025-09-04T14:54:00,P0184|P0346,LOC0139,phone_call,Interaction preceding the reported incident.
CASE022-EVT003,CASE022,2025-09-02T05:54:00,P0364|P0498,LOC0158,meeting,Interaction preceding the reported incident.
CASE022-EVT004,CASE022,2025-08-31T07:54:00,P0346|P0908,LOC0116,meeting,Interaction preceding the reported incident.
CASE022-EVT005,CASE022,2025-09-10T20:54:00,P0875,LOC0144,incident,Reported warehouse theft incident.
CASE023-EVT001,CASE023,2025-06-25T23:43:00,P0933|P0760,LOC0013,vehicle_movement,Interaction preceding the reported incident.
CASE023-EVT002,CASE023,2025-06-24T20:43:00,P0760|P0892,LOC0048,vehicle_movement,Interaction preceding the reported incident.
CASE023-EVT003,CASE023,2025-06-21T18:43:00,P0892|P0393,LOC0112,vehicle_movement,Interaction preceding the reported incident.
CASE023-EVT004,CASE023,2025-06-20T12:43:00,P0393|P0246,LOC0197,phone_call,Interaction preceding the reported incident.
CASE023-EVT005,CASE023,2025-06-18T13:43:00,P0246|P0093,LOC0156,phone_call,Interaction preceding the reported incident.
CASE023-EVT006,CASE023,2025-06-23T00:43:00,P0093|P0536,LOC0025,meeting,Interaction preceding the reported incident.
CASE023-EVT007,CASE023,2025-06-24T16:43:00,P0536|P0063,LOC0126,phone_call,Interaction preceding the reported incident.
CASE023-EVT008,CASE023,2025-06-25T18:43:00,P0063|P0992,LOC0242,meeting,Interaction preceding the reported incident.
CASE023-EVT009,CASE023,2025-06-20T00:43:00,P0992|P0678,LOC0145,vehicle_movement,Interaction preceding the reported incident.
CASE023-EVT010,CASE023,2025-06-17T12:43:00,P0678|P0925,LOC0021,meeting,Interaction preceding the reported incident.
CASE023-EVT011,CASE023,2025-06-18T11:43:00,P0925|P0624,LOC0271,meeting,Interaction preceding the reported incident.
CASE023-EVT012,CASE023,2025-06-23T09:43:00,P0624|P0358,LOC0219,meeting,Interaction preceding the reported incident.
CASE023-EVT013,CASE023,2025-06-22T01:43:00,P0358|P0315,LOC0277,phone_call,Interaction preceding the reported incident.
CASE023-EVT014,CASE023,2025-06-19T07:43:00,P0315|P0444,LOC0174,phone_call,Interaction preceding the reported incident.
CASE023-EVT015,CASE023,2025-06-22T05:43:00,P0444|P0679,LOC0252,phone_call,Interaction preceding the reported incident.
CASE023-EVT016,CASE023,2025-06-20T07:43:00,P0679|P0149,LOC0075,phone_call,Interaction preceding the reported incident.
CASE023-EVT017,CASE023,2025-06-23T16:43:00,P0149|P0878,LOC0101,meeting,Interaction preceding the reported incident.
CASE023-EVT018,CASE023,2025-06-17T14:43:00,P0878|P0058,LOC0185,phone_call,Interaction preceding the reported incident.
CASE023-EVT019,CASE023,2025-06-22T15:43:00,P0058|P0434,LOC0214,meeting,Interaction preceding the reported incident.
CASE023-EVT020,CASE023,2025-06-16T06:43:00,P0434|P0191,LOC0239,meeting,Interaction preceding the reported incident.
CASE023-EVT021,CASE023,2025-06-20T06:43:00,P0191|P0575,LOC0113,vehicle_movement,Interaction preceding the reported incident.
CASE023-EVT022,CASE023,2025-06-19T16:43:00,P0575|P0084,LOC0181,meeting,Interaction preceding the reported incident.
CASE023-EVT023,CASE023,2025-06-21T08:43:00,P0084|P0915,LOC0122,phone_call,Interaction preceding the reported incident.
CASE023-EVT024,CASE023,2025-06-23T10:43:00,P0915|P0756,LOC0168,phone_call,Interaction preceding the reported incident.
CASE023-EVT025,CASE023,2025-06-16T13:43:00,P0756|P0048,LOC0002,phone_call,Interaction preceding the reported incident.
CASE023-EVT026,CASE023,2025-06-25T17:43:00,P0048|P0176,LOC0243,phone_call,Interaction preceding the reported incident.
CASE023-EVT027,CASE023,2025-06-19T13:43:00,P0176|P0346,LOC0040,vehicle_movement,Interaction preceding the reported incident.
CASE023-EVT028,CASE023,2025-06-19T22:43:00,P0346|P0479,LOC0046,meeting,Interaction preceding the reported incident.
CASE023-EVT029,CASE023,2025-06-19T00:43:00,P0479|P0182,LOC0006,phone_call,Interaction preceding the reported incident.
CASE023-EVT030,CASE023,2025-06-21T15:43:00,P0182|P0172,LOC0002,phone_call,Interaction preceding the reported incident.
CASE023-EVT031,CASE023,2025-06-16T19:43:00,P0172|P0843,LOC0176,phone_call,Interaction preceding the reported incident.
CASE023-EVT032,CASE023,2025-06-16T15:43:00,P0843|P0245,LOC0060,phone_call,Interaction preceding the reported incident.
CASE023-EVT033,CASE023,2025-06-19T14:43:00,P0245|P0596,LOC0058,phone_call,Interaction preceding the reported incident.
CASE023-EVT034,CASE023,2025-06-18T22:43:00,P0596|P0630,LOC0040,meeting,Interaction preceding the reported incident.
CASE023-EVT035,CASE023,2025-06-25T23:43:00,P0630|P0905,LOC0058,meeting,Interaction preceding the reported incident.
CASE023-EVT036,CASE023,2025-06-17T23:43:00,P0905|P0081,LOC0073,phone_call,Interaction preceding the reported incident.
CASE023-EVT037,CASE023,2025-06-21T11:43:00,P0081|P0531,LOC0243,vehicle_movement,Interaction preceding the reported incident.
CASE023-EVT038,CASE023,2025-06-16T14:43:00,P0714|P0857,LOC0207,vehicle_movement,Interaction preceding the reported incident.
CASE023-EVT039,CASE023,2025-06-20T07:43:00,P0857|P0699,LOC0069,vehicle_movement,Interaction preceding the reported incident.
CASE023-EVT040,CASE023,2025-06-17T20:43:00,P0699|P0024,LOC0092,vehicle_movement,Interaction preceding the reported incident.
CASE023-EVT041,CASE023,2025-06-19T07:43:00,P0024|P0665,LOC0197,vehicle_movement,Interaction preceding the reported incident.
CASE023-EVT042,CASE023,2025-06-20T20:43:00,P0665|P0526,LOC0136,phone_call,Interaction preceding the reported incident.
CASE023-EVT043,CASE023,2025-06-25T23:43:00,P0526|P0303,LOC0251,phone_call,Interaction preceding the reported incident.
CASE023-EVT044,CASE023,2025-06-16T06:43:00,P0303|P0123,LOC0015,phone_call,Interaction preceding the reported incident.
CASE023-EVT045,CASE023,2025-06-23T18:43:00,P0123|P0644,LOC0111,meeting,Interaction preceding the reported incident.
CASE023-EVT046,CASE023,2025-06-21T05:43:00,P0644|P0166,LOC0034,meeting,Interaction preceding the reported incident.
CASE023-EVT047,CASE023,2025-06-24T19:43:00,P0166|P0098,LOC0021,phone_call,Interaction preceding the reported incident.
CASE023-EVT048,CASE023,2025-06-18T22:43:00,P0098|P0380,LOC0091,meeting,Interaction preceding the reported incident.
CASE023-EVT049,CASE023,2025-06-24T17:43:00,P0380|P0340,LOC0078,phone_call,Interaction preceding the reported incident.
CASE023-EVT050,CASE023,2025-06-24T14:43:00,P0340|P0101,LOC0008,phone_call,Interaction preceding the reported incident.
CASE023-EVT051,CASE023,2025-06-25T01:43:00,P0101|P0397,LOC0011,meeting,Interaction preceding the reported incident.
CASE023-EVT052,CASE023,2025-06-18T12:43:00,P0397|P0970,LOC0250,meeting,Interaction preceding the reported incident.
CASE023-EVT053,CASE023,2025-06-19T15:43:00,P0970|P0386,LOC0156,vehicle_movement,Interaction preceding the reported incident.
CASE023-EVT054,CASE023,2025-06-20T01:43:00,P0386|P0602,LOC0166,phone_call,Interaction preceding the reported incident.
CASE023-EVT055,CASE023,2025-06-19T10:43:00,P0602|P0914,LOC0052,meeting,Interaction preceding the reported incident.
CASE023-EVT056,CASE023,2025-06-17T11:43:00,P0914|P0518,LOC0005,phone_call,Interaction preceding the reported incident.
CASE023-EVT057,CASE023,2025-06-21T20:43:00,P0518|P0167,LOC0053,phone_call,Interaction preceding the reported incident.
CASE023-EVT058,CASE023,2025-06-20T17:43:00,P0167|P0208,LOC0232,meeting,Interaction preceding the reported incident.
CASE023-EVT059,CASE023,2025-06-22T11:43:00,P0208|P0731,LOC0279,phone_call,Interaction preceding the reported incident.
CASE023-EVT060,CASE023,2025-06-16T10:43:00,P0731|P0431,LOC0241,meeting,Interaction preceding the reported incident.
CASE023-EVT061,CASE023,2025-06-18T11:43:00,P0431|P0594,LOC0139,phone_call,Interaction preceding the reported incident.
CASE023-EVT062,CASE023,2025-06-22T05:43:00,P0594|P0334,LOC0105,meeting,Interaction preceding the reported incident.
CASE023-EVT063,CASE023,2025-06-17T21:43:00,P0334|P0898,LOC0232,vehicle_movement,Interaction preceding the reported incident.
CASE023-EVT064,CASE023,2025-06-22T18:43:00,P0898|P0803,LOC0234,meeting,Interaction preceding the reported incident.
CASE023-EVT065,CASE023,2025-06-21T01:43:00,P0803|P0522,LOC0285,vehicle_movement,Interaction preceding the reported incident.
CASE023-EVT066,CASE023,2025-06-22T07:43:00,P0522|P0932,LOC0213,phone_call,Interaction preceding the reported incident.
CASE023-EVT067,CASE023,2025-06-22T22:43:00,P0932|P0675,LOC0107,vehicle_movement,Interaction preceding the reported incident.
CASE023-EVT068,CASE023,2025-06-24T08:43:00,P0675|P0832,LOC0083,meeting,Interaction preceding the reported incident.
CASE023-EVT069,CASE023,2025-06-25T00:43:00,P0832|P0827,LOC0068,phone_call,Interaction preceding the reported incident.
CASE023-EVT070,CASE023,2025-06-17T13:43:00,P0827|P0060,LOC0097,meeting,Interaction preceding the reported incident.
CASE023-EVT071,CASE023,2025-06-19T18:43:00,P0060|P0661,LOC0139,meeting,Interaction preceding the reported incident.
CASE023-EVT072,CASE023,2025-06-18T19:43:00,P0661|P0552,LOC0271,meeting,Interaction preceding the reported incident.
CASE023-EVT073,CASE023,2025-06-24T06:43:00,P0552|P0351,LOC0040,phone_call,Interaction preceding the reported incident.
CASE023-EVT074,CASE023,2025-06-25T12:43:00,P0351|P0629,LOC0251,meeting,Interaction preceding the reported incident.
CASE023-EVT075,CASE023,2025-06-19T06:43:00,P0629|P0353,LOC0203,vehicle_movement,Interaction preceding the reported incident.
CASE023-EVT076,CASE023,2025-06-18T12:43:00,P0531|P0714,LOC0153,phone_call,Interaction preceding the reported incident.
CASE023-EVT077,CASE023,2025-06-27T01:43:00,P0933,LOC0131,incident,Reported fake-company network incident.
CASE024-EVT001,CASE024,2025-07-13T02:50:00,P0436|P0824,LOC0056,meeting,Interaction preceding the reported incident.
CASE024-EVT002,CASE024,2025-07-05T08:50:00,P0429|P0337,LOC0152,phone_call,Interaction preceding the reported incident.
CASE024-EVT003,CASE024,2025-07-09T17:50:00,P0236|P0963,LOC0261,meeting,Interaction preceding the reported incident.
CASE024-EVT004,CASE024,2025-07-06T12:50:00,P0630|P0960,LOC0117,vehicle_movement,Interaction preceding the reported incident.
CASE024-EVT005,CASE024,2025-07-11T14:50:00,P0162|P0221,LOC0065,vehicle_movement,Interaction preceding the reported incident.
CASE024-EVT006,CASE024,2025-07-09T13:50:00,P0288|P0205,LOC0062,meeting,Interaction preceding the reported incident.
CASE024-EVT007,CASE024,2025-07-04T16:50:00,P0967|P0240,LOC0085,phone_call,Interaction preceding the reported incident.
CASE024-EVT008,CASE024,2025-07-06T23:50:00,P0366|P0885,LOC0299,phone_call,Interaction preceding the reported incident.
CASE024-EVT009,CASE024,2025-07-09T02:50:00,P0384|P0963,LOC0295,meeting,Interaction preceding the reported incident.
CASE024-EVT010,CASE024,2025-07-06T18:50:00,P0544|P0249,LOC0158,meeting,Interaction preceding the reported incident.
CASE024-EVT011,CASE024,2025-07-05T16:50:00,P0212|P0391,LOC0113,vehicle_movement,Interaction preceding the reported incident.
CASE024-EVT012,CASE024,2025-07-07T13:50:00,P0404|P0824,LOC0208,phone_call,Interaction preceding the reported incident.
CASE024-EVT013,CASE024,2025-07-03T14:50:00,P0169|P0221,LOC0172,vehicle_movement,Interaction preceding the reported incident.
CASE024-EVT014,CASE024,2025-07-10T08:50:00,P0070|P0249,LOC0198,vehicle_movement,Interaction preceding the reported incident.
CASE024-EVT015,CASE024,2025-07-03T12:50:00,P0038|P0885,LOC0219,vehicle_movement,Interaction preceding the reported incident.
CASE024-EVT016,CASE024,2025-07-08T19:50:00,P0318|P0451,LOC0281,phone_call,Interaction preceding the reported incident.
CASE024-EVT017,CASE024,2025-07-08T18:50:00,P0882|P0249,LOC0234,phone_call,Interaction preceding the reported incident.
CASE024-EVT018,CASE024,2025-07-07T23:50:00,P0772|P0240,LOC0160,vehicle_movement,Interaction preceding the reported incident.
CASE024-EVT019,CASE024,2025-07-10T13:50:00,P0206|P0963,LOC0024,vehicle_movement,Interaction preceding the reported incident.
CASE024-EVT020,CASE024,2025-07-10T12:50:00,P0241|P0885,LOC0256,phone_call,Interaction preceding the reported incident.
CASE024-EVT021,CASE024,2025-07-04T08:50:00,P0482|P0451,LOC0260,phone_call,Interaction preceding the reported incident.
CASE024-EVT022,CASE024,2025-07-10T10:50:00,P0263|P0451,LOC0198,meeting,Interaction preceding the reported incident.
CASE024-EVT023,CASE024,2025-07-06T12:50:00,P0684|P0221,LOC0206,meeting,Interaction preceding the reported incident.
CASE024-EVT024,CASE024,2025-07-07T14:50:00,P0590|P0565,LOC0152,vehicle_movement,Interaction preceding the reported incident.
CASE024-EVT025,CASE024,2025-07-08T00:50:00,P0666|P0865,LOC0181,vehicle_movement,Interaction preceding the reported incident.
CASE024-EVT026,CASE024,2025-07-09T20:50:00,P0780|P0297,LOC0272,vehicle_movement,Interaction preceding the reported incident.
CASE024-EVT027,CASE024,2025-07-10T02:50:00,P0221|P0387,LOC0215,vehicle_movement,Interaction preceding the reported incident.
CASE024-EVT028,CASE024,2025-07-04T10:50:00,P0635|P0245,LOC0250,phone_call,Interaction preceding the reported incident.
CASE024-EVT029,CASE024,2025-07-05T15:50:00,P0960|P0364,LOC0136,meeting,Interaction preceding the reported incident.
CASE024-EVT030,CASE024,2025-07-04T16:50:00,P0205|P0421,LOC0253,vehicle_movement,Interaction preceding the reported incident.
CASE024-EVT031,CASE024,2025-07-07T17:50:00,P0063|P0421,LOC0075,vehicle_movement,Interaction preceding the reported incident.
CASE024-EVT032,CASE024,2025-07-09T08:50:00,P0266|P0387,LOC0153,meeting,Interaction preceding the reported incident.
CASE024-EVT033,CASE024,2025-07-09T21:50:00,P0391|P0328,LOC0154,meeting,Interaction preceding the reported incident.
