case_id,source,target,type
CASE081,P0566,P0261,TRUE_NETWORK_EDGE
CASE081,P0393,P0261,TRUE_NETWORK_EDGE
CASE081,P0393,P0352,TRUE_NETWORK_EDGE
CASE081,P0261,P0352,TRUE_NETWORK_EDGE
CASE081,P0261,P0295,TRUE_NETWORK_EDGE
CASE081,P0352,P0295,TRUE_NETWORK_EDGE
CASE081,P0352,P0529,TRUE_NETWORK_EDGE
CASE081,P0295,P0529,TRUE_NETWORK_EDGE
CASE081,P0295,P0944,TRUE_NETWORK_EDGE
CASE081,P0529,P0944,TRUE_NETWORK_EDGE
CASE082,P0530,P0107,TRUE_NETWORK_EDGE
CASE082,P0107,P0243,TRUE_NETWORK_EDGE
CASE082,P0243,P0525,TRUE_NETWORK_EDGE
CASE082,P0525,P0534,TRUE_NETWORK_EDGE
CASE082,P0534,P0397,TRUE_NETWORK_EDGE
CASE082,P0397,P0701,TRUE_NETWORK_EDGE
CASE082,P0701,P0547,TRUE_NETWORK_EDGE
CASE082,P0547,P0433,TRUE_NETWORK_EDGE
CASE082,P0433,P0314,TRUE_NETWORK_EDGE
CASE082,P0314,P0862,TRUE_NETWORK_EDGE
CASE082,P0862,P0325,TRUE_NETWORK_EDGE
CASE082,P0325,P0042,TRUE_NETWORK_EDGE
CASE082,P0042,P0581,TRUE_NETWORK_EDGE
CASE082,P0581,P0284,TRUE_NETWORK_EDGE
CASE082,P0284,P0103,TRUE_NETWORK_EDGE
CASE082,P0103,P0186,TRUE_NETWORK_EDGE
CASE082,P0186,P0504,TRUE_NETWORK_EDGE
CASE082,P0504,P0138,TRUE_NETWORK_EDGE
CASE082,P0138,P0848,TRUE_NETWORK_EDGE
CASE082,P0848,P0404,TRUE_NETWORK_EDGE
CASE082,P0404,P0233,TRUE_NETWORK_EDGE
CASE082,P0233,P0614,TRUE_NETWORK_EDGE
CASE082,P0614,P0145,TRUE_NETWORK_EDGE
CASE082,P0145,P0116,TRUE_NETWORK_EDGE
CASE082,P0116,P0248,TRUE_NETWORK_EDGE
CASE082,P0248,P0528,TRUE_NETWORK_EDGE
CASE082,P0528,P0387,TRUE_NETWORK_EDGE
CASE082,P0387,P0255,TRUE_NETWORK_EDGE
CASE082,P0255,P0236,TRUE_NETWORK_EDGE
CASE082,P0236,P0279,TRUE_NETWORK_EDGE
CASE083,P0241,P0435,TRUE_NETWORK_EDGE
CASE083,P0241,P0827,TRUE_NETWORK_EDGE
CASE083,P0241,P0351,TRUE_NETWORK_EDGE
CASE083,P0241,P0549,TRUE_NETWORK_EDGE
CASE083,P0241,P0163,TRUE_NETWORK_EDGE
CASE083,P0241,P0277,TRUE_NETWORK_EDGE
CASE083,P0241,P0661,TRUE_NETWORK_EDGE
CASE083,P0241,P0371,TRUE_NETWORK_EDGE
CASE083,P0241,P0321,TRUE_NETWORK_EDGE
CASE083,P0241,P0929,TRUE_NETWORK_EDGE
CASE083,P0241,P0793,TRUE_NETWORK_EDGE
CASE083,P0241,P0259,TRUE_NETWORK_EDGE
CASE083,P0241,P0857,TRUE_NETWORK_EDGE
CASE083,P0241,P0278,TRUE_NETWORK_EDGE
CASE083,P0241,P0324,TRUE_NETWORK_EDGE
CASE083,P0241,P0415,TRUE_NETWORK_EDGE
CASE083,P0241,P0014,TRUE_NETWORK_EDGE
CASE083,P0241,P0066,TRUE_NETWORK_EDGE
CASE083,P0241,P0601,TRUE_NETWORK_EDGE
CASE083,P0241,P0671,TRUE_NETWORK_EDGE
CASE083,P0241,P0158,TRUE_NETWORK_EDGE
CASE083,P0241,P0229,TRUE_NETWORK_EDGE
CASE083,P0241,P0660,TRUE_NETWORK_EDGE
CASE083,P0241,P0288,TRUE_NETWORK_EDGE
CASE083,P0241,P0052,TRUE_NETWORK_EDGE
CASE083,P0241,P0850,TRUE_NETWORK_EDGE
CASE083,P0241,P0247,TRUE_NETWORK_EDGE
CASE084,P0647,P0862,TRUE_NETWORK_EDGE
CASE084,P0647,P0612,TRUE_NETWORK_EDGE
CASE084,P0862,P0612,TRUE_NETWORK_EDGE
CASE084,P0862,P0651,TRUE_NETWORK_EDGE
CASE084,P0612,P0651,TRUE_NETWORK_EDGE
CASE084,P0612,P0870,TRUE_NETWORK_EDGE
CASE084,P0651,P0870,TRUE_NETWORK_EDGE
CASE084,P0651,P0198,TRUE_NETWORK_EDGE
CASE084,P0870,P0198,TRUE_NETWORK_EDGE
CASE084,P0870,P0960,TRUE_NETWORK_EDGE
CASE084,P0198,P0960,TRUE_NETWORK_EDGE
CASE084,P0198,P0624,TRUE_NETWORK_EDGE
CASE084,P0960,P0624,TRUE_NETWORK_EDGE
CASE084,P0960,P0575,TRUE_NETWORK_EDGE
CASE084,P0624,P0575,TRUE_NETWORK_EDGE
CASE084,P0624,P0567,TRUE_NETWORK_EDGE
CASE084,P0575,P0567,TRUE_NETWORK_EDGE
CASE084,P0575,P0576,TRUE_NETWORK_EDGE
CASE084,P0567,P0576,TRUE_NETWORK_EDGE
CASE084,P0567,P0649,TRUE_NETWORK_EDGE
CASE084,P0576,P0649,TRUE_NETWORK_EDGE
CASE084,P0576,P0867,TRUE_NETWORK_EDGE
CASE084,P0649,P0867,TRUE_NETWORK_EDGE
CASE084,P0649,P0785,TRUE_NETWORK_EDGE
CASE084,P0867,P0785,TRUE_NETWORK_EDGE
CASE084,P0867,P0077,TRUE_NETWORK_EDGE
CASE084,P0785,P0077,TRUE_NETWORK_EDGE
CASE084,P0785,P0668,TRUE_NETWORK_EDGE
CASE084,P0077,P0668,TRUE_NETWORK_EDGE
CASE084,P0077,P0689,TRUE_NETWORK_EDGE
CASE084,P0668,P0689,TRUE_NETWORK_EDGE
CASE084,P0668,P0096,TRUE_NETWORK_EDGE
CASE084,P0689,P0096,TRUE_NETWORK_EDGE
CASE084,P0689,P0185,TRUE_NETWORK_EDGE
CASE084,P0096,P0185,TRUE_NETWORK_EDGE
CASE084,P0096,P0573,TRUE_NETWORK_EDGE
CASE084,P0185,P0573,TRUE_NETWORK_EDGE
CASE084,P0185,P0699,TRUE_NETWORK_EDGE
CASE084,P0573,P0699,TRUE_NETWORK_EDGE
CASE084,P0573,P0740,TRUE_NETWORK_EDGE
CASE084,P0699,P0740,TRUE_NETWORK_EDGE
CASE084,P0699,P0875,TRUE_NETWORK_EDGE
CASE084,P0740,P0875,TRUE_NETWORK_EDGE
CASE084,P0740,P0719,TRUE_NETWORK_EDGE
CASE084,P0875,P0719,TRUE_NETWORK_EDGE
CASE084,P0875,P0496,TRUE_NETWORK_EDGE
CASE084,P0719,P0496,TRUE_NETWORK_EDGE
CASE084,P0719,P0724,TRUE_NETWORK_EDGE
CASE084,P0496,P0724,TRUE_NETWORK_EDGE
CASE085,P0182,P0605,TRUE_NETWORK_EDGE
CASE085,P0605,P0957,TRUE_NETWORK_EDGE
CASE085,P0957,P0105,TRUE_NETWORK_EDGE
CASE085,P0105,P0426,TRUE_NETWORK_EDGE
CASE085,P0426,P0637,TRUE_NETWORK_EDGE
CASE085,P0637,P0577,TRUE_NETWORK_EDGE
CASE085,P0577,P0329,TRUE_NETWORK_EDGE
CASE085,P0329,P0158,TRUE_NETWORK_EDGE
CASE086,P0301,P0245,TRUE_NETWORK_EDGE
CASE086,P0245,P0771,TRUE_NETWORK_EDGE
CASE086,P0771,P0751,TRUE_NETWORK_EDGE
CASE086,P0751,P0445,TRUE_NETWORK_EDGE
CASE086,P0445,P0839,TRUE_NETWORK_EDGE
CASE086,P0839,P0020,TRUE_NETWORK_EDGE
CASE086,P0020,P0469,TRUE_NETWORK_EDGE
CASE086,P0469,P0513,TRUE_NETWORK_EDGE
CASE086,P0513,P0322,TRUE_NETWORK_EDGE
CASE086,P0322,P0106,TRUE_NETWORK_EDGE
CASE086,P0106,P0119,TRUE_NETWORK_EDGE
CASE086,P0119,P0690,TRUE_NETWORK_EDGE
CASE086,P0690,P0443,TRUE_NETWORK_EDGE
CASE087,P0359,P0826,TRUE_NETWORK_EDGE
CASE087,P0826,P0638,TRUE_NETWORK_EDGE
CASE087,P0857,P0754,TRUE_NETWORK_EDGE
CASE087,P0754,P0697,TRUE_NETWORK_EDGE
CASE087,P0697,P0024,TRUE_NETWORK_EDGE
CASE087,P0638,P0857,TRUE_NETWORK_EDGE
CASE088,P0651,P0187,TRUE_NETWORK_EDGE
CASE088,P0187,P0696,TRUE_NETWORK_EDGE
CASE088,P0696,P0813,TRUE_NETWORK_EDGE
CASE088,P0813,P0463,TRUE_NETWORK_EDGE
CASE088,P0463,P0985,TRUE_NETWORK_EDGE
CASE088,P0775,P0016,TRUE_NETWORK_EDGE
CASE088,P0016,P0759,TRUE_NETWORK_EDGE
CASE088,P0759,P0714,TRUE_NETWORK_EDGE
CASE088,P0714,P0825,TRUE_NETWORK_EDGE
CASE088,P0825,P0459,TRUE_NETWORK_EDGE
CASE088,P0459,P0279,TRUE_NETWORK_EDGE
CASE088,P0985,P0775,TRUE_NETWORK_EDGE
CASE089,P0172,P0777,TRUE_NETWORK_EDGE
CASE089,P0378,P0014,TRUE_NETWORK_EDGE
CASE089,P0014,P0051,TRUE_NETWORK_EDGE
CASE089,P0777,P0378,TRUE_NETWORK_EDGE
CASE090,P0906,P0623,TRUE_NETWORK_EDGE
CASE090,P0623,P0806,TRUE_NETWORK_EDGE
CASE090,P0806,P0749,TRUE_NETWORK_EDGE
CASE090,P0749,P0328,TRUE_NETWORK_EDGE
CASE090,P0328,P0643,TRUE_NETWORK_EDGE
CASE090,P0643,P0362,TRUE_NETWORK_EDGE
CASE090,P0362,P0482,TRUE_NETWORK_EDGE
CASE090,P0482,P0172,TRUE_NETWORK_EDGE
CASE090,P0172,P0645,TRUE_NETWORK_EDGE
CASE090,P0645,P0994,TRUE_NETWORK_EDGE
CASE090,P0994,P0560,TRUE_NETWORK_EDGE
CASE090,P0560,P0781,TRUE_NETWORK_EDGE
CASE090,P0781,P0263,TRUE_NETWORK_EDGE
CASE090,P0263,P0105,TRUE_NETWORK_EDGE
CASE090,P0105,P0962,TRUE_NETWORK_EDGE
CASE090,P0962,P0376,TRUE_NETWORK_EDGE
CASE090,P0376,P0545,TRUE_NETWORK_EDGE
CASE090,P0545,P0841,TRUE_NETWORK_EDGE
CASE090,P0841,P0316,TRUE_NETWORK_EDGE
CASE090,P0316,P0265,TRUE_NETWORK_EDGE
CASE090,P0265,P0534,TRUE_NETWORK_EDGE
CASE090,P0534,P0170,TRUE_NETWORK_EDGE
CASE090,P0170,P0700,TRUE_NETWORK_EDGE
CASE090,P0700,P0928,TRUE_NETWORK_EDGE
CASE090,P0928,P0533,TRUE_NETWORK_EDGE
CASE090,P0533,P0224,TRUE_NETWORK_EDGE
CASE090,P0224,P0758,TRUE_NETWORK_EDGE
CASE090,P0758,P0966,TRUE_NETWORK_EDGE
CASE090,P0966,P0840,TRUE_NETWORK_EDGE
CASE090,P0840,P0008,TRUE_NETWORK_EDGE
CASE090,P0008,P0486,TRUE_NETWORK_EDGE
CASE090,P0486,P0118,TRUE_NETWORK_EDGE
CASE090,P0118,P0015,TRUE_NETWORK_EDGE
CASE090,P0015,P0117,TRUE_NETWORK_EDGE
CASE090,P0117,P0581,TRUE_NETWORK_EDGE
CASE090,P0581,P0595,TRUE_NETWORK_EDGE
CASE090,P0746,P0633,TRUE_NETWORK_EDGE
CASE090,P0633,P0067,TRUE_NETWORK_EDGE
CASE090,P0067,P0507,TRUE_NETWORK_EDGE
CASE090,P0507,P0195,TRUE_NETWORK_EDGE
CASE090,P0195,P0986,TRUE_NETWORK_EDGE
CASE090,P0986,P0152,TRUE_NETWORK_EDGE
CASE090,P0152,P0524,TRUE_NETWORK_EDGE
CASE090,P0524,P0883,TRUE_NETWORK_EDGE
CASE090,P0883,P0222,TRUE_NETWORK_EDGE
CASE090,P0222,P0852,TRUE_NETWORK_EDGE
CASE090,P0852,P0721,TRUE_NETWORK_EDGE
CASE090,P0721,P0843,TRUE_NETWORK_EDGE
CASE090,P0843,P0449,TRUE_NETWORK_EDGE
CASE090,P0449,P0078,TRUE_NETWORK_EDGE
CASE090,P0078,P0961,TRUE_NETWORK_EDGE
CASE090,P0961,P0327,TRUE_NETWORK_EDGE
CASE090,P0327,P0663,TRUE_NETWORK_EDGE
CASE090,P0663,P0978,TRUE_NETWORK_EDGE
CASE090,P0978,P0814,TRUE_NETWORK_EDGE
CASE090,P0814,P0987,TRUE_NETWORK_EDGE
CASE090,P0987,P0336,TRUE_NETWORK_EDGE
CASE090,P0336,P0703,TRUE_NETWORK_EDGE
CASE090,P0703,P0651,TRUE_NETWORK_EDGE
CASE090,P0651,P0361,TRUE_NETWORK_EDGE
CASE090,P0361,P0750,TRUE_NETWORK_EDGE
CASE090,P0750,P0691,TRUE_NETWORK_EDGE
CASE090,P0691,P0847,TRUE_NETWORK_EDGE
CASE090,P0847,P0474,TRUE_NETWORK_EDGE
CASE090,P0474,P0257,TRUE_NETWORK_EDGE
CASE090,P0257,P0812,TRUE_NETWORK_EDGE
CASE090,P0812,P0086,TRUE_NETWORK_EDGE
CASE090,P0086,P0945,TRUE_NETWORK_EDGE
CASE090,P0945,P0348,TRUE_NETWORK_EDGE
CASE090,P0348,P0589,TRUE_NETWORK_EDGE
CASE090,P0589,P0392,TRUE_NETWORK_EDGE
CASE090,P0392,P0732,TRUE_NETWORK_EDGE
CASE090,P0732,P0740,TRUE_NETWORK_EDGE
CASE090,P0595,P0746,TRUE_NETWORK_EDGE
CASE091,P0462,P0095,TRUE_NETWORK_EDGE
CASE091,P0095,P0600,TRUE_NETWORK_EDGE
CASE091,P0600,P0286,TRUE_NETWORK_EDGE
CASE091,P0286,P0738,TRUE_NETWORK_EDGE
CASE091,P0738,P0048,TRUE_NETWORK_EDGE
CASE091,P0048,P0657,TRUE_NETWORK_EDGE
CASE091,P0657,P0828,TRUE_NETWORK_EDGE
CASE092,P0706,P0980,TRUE_NETWORK_EDGE
CASE092,P0980,P0472,TRUE_NETWORK_EDGE
CASE092,P0472,P0024,TRUE_NETWORK_EDGE
CASE092,P0024,P0136,TRUE_NETWORK_EDGE
CASE092,P0136,P0309,TRUE_NETWORK_EDGE
CASE092,P0822,P0232,TRUE_NETWORK_EDGE
CASE092,P0232,P0187,TRUE_NETWORK_EDGE
CASE092,P0187,P0840,TRUE_NETWORK_EDGE
CASE092,P0840,P0020,TRUE_NETWORK_EDGE
CASE092,P0020,P0842,TRUE_NETWORK_EDGE
CASE092,P0842,P0668,TRUE_NETWORK_EDGE
CASE092,P0309,P0822,TRUE_NETWORK_EDGE
CASE093,P0531,P0723,TRUE_NETWORK_EDGE
CASE093,P0332,P0455,TRUE_NETWORK_EDGE
CASE093,P0332,P0811,TRUE_NETWORK_EDGE
CASE093,P0332,P0039,TRUE_NETWORK_EDGE
CASE093,P0332,P0583,TRUE_NETWORK_EDGE
CASE093,P0332,P0311,TRUE_NETWORK_EDGE
CASE094,P0681,P0502,TRUE_NETWORK_EDGE
CASE094,P0502,P0733,TRUE_NETWORK_EDGE
CASE094,P0733,P0286,TRUE_NETWORK_EDGE
CASE094,P0286,P0269,TRUE_NETWORK_EDGE
CASE094,P0269,P0200,TRUE_NETWORK_EDGE
CASE094,P0200,P0825,TRUE_NETWORK_EDGE
CASE094,P0825,P0104,TRUE_NETWORK_EDGE
CASE094,P0104,P0638,TRUE_NETWORK_EDGE
CASE094,P0638,P0910,TRUE_NETWORK_EDGE
CASE094,P0910,P0266,TRUE_NETWORK_EDGE
CASE094,P0266,P0777,TRUE_NETWORK_EDGE
CASE094,P0777,P0979,TRUE_NETWORK_EDGE
CASE094,P0979,P0866,TRUE_NETWORK_EDGE
CASE094,P0866,P0226,TRUE_NETWORK_EDGE
CASE094,P0226,P0765,TRUE_NETWORK_EDGE
CASE094,P0765,P0907,TRUE_NETWORK_EDGE
CASE094,P0907,P0750,TRUE_NETWORK_EDGE
CASE094,P0750,P0372,TRUE_NETWORK_EDGE
CASE094,P0372,P0186,TRUE_NETWORK_EDGE
CASE094,P0186,P0043,TRUE_NETWORK_EDGE
CASE094,P0043,P0921,TRUE_NETWORK_EDGE
CASE094,P0921,P0088,TRUE_NETWORK_EDGE
CASE094,P0088,P0783,TRUE_NETWORK_EDGE
CASE094,P0783,P0954,TRUE_NETWORK_EDGE
CASE094,P0954,P0356,TRUE_NETWORK_EDGE
CASE094,P0356,P0171,TRUE_NETWORK_EDGE
CASE094,P0171,P0228,TRUE_NETWORK_EDGE
CASE094,P0228,P0437,TRUE_NETWORK_EDGE
CASE094,P0437,P0268,TRUE_NETWORK_EDGE
CASE094,P0268,P0352,TRUE_NETWORK_EDGE
CASE094,P0352,P0501,TRUE_NETWORK_EDGE
CASE094,P0501,P0841,TRUE_NETWORK_EDGE
CASE094,P0841,P0865,TRUE_NETWORK_EDGE
CASE094,P0865,P0255,TRUE_NETWORK_EDGE
CASE094,P0255,P0939,TRUE_NETWORK_EDGE
CASE094,P0939,P0198,TRUE_NETWORK_EDGE
CASE094,P0198,P0026,TRUE_NETWORK_EDGE
CASE094,P0026,P0699,TRUE_NETWORK_EDGE
CASE094,P0699,P0100,TRUE_NETWORK_EDGE
CASE094,P0100,P0562,TRUE_NETWORK_EDGE
CASE094,P0562,P0637,TRUE_NETWORK_EDGE
CASE094,P0637,P0061,TRUE_NETWORK_EDGE
CASE094,P0061,P0278,TRUE_NETWORK_EDGE
CASE094,P0278,P0419,TRUE_NETWORK_EDGE
CASE094,P0419,P0076,TRUE_NETWORK_EDGE
CASE094,P0076,P0872,TRUE_NETWORK_EDGE
CASE094,P0872,P0067,TRUE_NETWORK_EDGE
CASE094,P0067,P0080,TRUE_NETWORK_EDGE
CASE094,P0080,P0902,TRUE_NETWORK_EDGE
CASE094,P0902,P0151,TRUE_NETWORK_EDGE
CASE094,P0151,P0057,TRUE_NETWORK_EDGE
CASE094,P0057,P0032,TRUE_NETWORK_EDGE
CASE095,P0682,P0933,TRUE_NETWORK_EDGE
CASE095,P0236,P0315,TRUE_NETWORK_EDGE
CASE095,P0682,P0661,TRUE_NETWORK_EDGE
CASE095,P0682,P0653,TRUE_NETWORK_EDGE
CASE095,P0682,P0125,TRUE_NETWORK_EDGE
CASE095,P0682,P0987,TRUE_NETWORK_EDGE
CASE095,P0682,P0260,TRUE_NETWORK_EDGE
CASE095,P0236,P0207,TRUE_NETWORK_EDGE
CASE095,P0236,P0814,TRUE_NETWORK_EDGE
CASE095,P0682,P0519,TRUE_NETWORK_EDGE
CASE095,P0682,P0679,TRUE_NETWORK_EDGE
CASE095,P0682,P0802,TRUE_NETWORK_EDGE
CASE095,P0236,P0652,TRUE_NETWORK_EDGE
CASE095,P0236,P0224,TRUE_NETWORK_EDGE
CASE095,P0682,P0497,TRUE_NETWORK_EDGE
CASE095,P0236,P0729,TRUE_NETWORK_EDGE
CASE095,P0236,P0637,TRUE_NETWORK_EDGE
CASE095,P0236,P0546,TRUE_NETWORK_EDGE
CASE095,P0682,P0426,TRUE_NETWORK_EDGE
CASE095,P0236,P0876,TRUE_NETWORK_EDGE
CASE096,P0673,P0331,TRUE_NETWORK_EDGE
CASE096,P0331,P0304,TRUE_NETWORK_EDGE
CASE096,P0304,P0851,TRUE_NETWORK_EDGE
CASE096,P0851,P0238,TRUE_NETWORK_EDGE
CASE096,P0238,P0198,TRUE_NETWORK_EDGE
CASE096,P0198,P0660,TRUE_NETWORK_EDGE
CASE096,P0660,P0907,TRUE_NETWORK_EDGE
CASE096,P0907,P0588,TRUE_NETWORK_EDGE
CASE096,P0588,P0947,TRUE_NETWORK_EDGE
CASE096,P0947,P0788,TRUE_NETWORK_EDGE
CASE096,P0788,P0883,TRUE_NETWORK_EDGE
CASE096,P0883,P0092,TRUE_NETWORK_EDGE
CASE096,P0092,P0285,TRUE_NETWORK_EDGE
CASE096,P0285,P0809,TRUE_NETWORK_EDGE
CASE096,P0809,P0383,TRUE_NETWORK_EDGE
CASE096,P0383,P0812,TRUE_NETWORK_EDGE
CASE096,P0812,P0605,TRUE_NETWORK_EDGE
CASE096,P0605,P0692,TRUE_NETWORK_EDGE
CASE096,P0692,P0290,TRUE_NETWORK_EDGE
CASE096,P0290,P0561,TRUE_NETWORK_EDGE
CASE096,P0561,P0334,TRUE_NETWORK_EDGE
CASE096,P0334,P0981,TRUE_NETWORK_EDGE
CASE096,P0981,P0818,TRUE_NETWORK_EDGE
CASE096,P0818,P0162,TRUE_NETWORK_EDGE
CASE096,P0162,P0338,TRUE_NETWORK_EDGE
CASE096,P0338,P0184,TRUE_NETWORK_EDGE
CASE096,P0184,P0597,TRUE_NETWORK_EDGE
CASE096,P0597,P0576,TRUE_NETWORK_EDGE
CASE096,P0576,P0865,TRUE_NETWORK_EDGE
CASE096,P0865,P0546,TRUE_NETWORK_EDGE
CASE096,P0546,P0448,TRUE_NETWORK_EDGE
CASE096,P0448,P0461,TRUE_NETWORK_EDGE
CASE096,P0461,P0256,TRUE_NETWORK_EDGE
CASE096,P0256,P0654,TRUE_NETWORK_EDGE
CASE096,P0654,P0429,TRUE_NETWORK_EDGE
CASE096,P0429,P0591,TRUE_NETWORK_EDGE
CASE096,P0591,P0997,TRUE_NETWORK_EDGE
CASE096,P0997,P0980,TRUE_NETWORK_EDGE
CASE096,P0980,P0158,TRUE_NETWORK_EDGE
CASE096,P0158,P0301,TRUE_NETWORK_EDGE
CASE096,P0301,P0884,TRUE_NETWORK_EDGE
CASE096,P0884,P0249,TRUE_NETWORK_EDGE
CASE096,P0249,P0458,TRUE_NETWORK_EDGE
CASE096,P0458,P0674,TRUE_NETWORK_EDGE
CASE096,P0674,P0743,TRUE_NETWORK_EDGE
CASE096,P0743,P0072,TRUE_NETWORK_EDGE
CASE096,P0072,P0362,TRUE_NETWORK_EDGE
CASE096,P0362,P0214,TRUE_NETWORK_EDGE
CASE096,P0214,P0211,TRUE_NETWORK_EDGE
CASE096,P0211,P0550,TRUE_NETWORK_EDGE
CASE096,P0550,P0045,TRUE_NETWORK_EDGE
CASE096,P0045,P0121,TRUE_NETWORK_EDGE
CASE096,P0121,P0431,TRUE_NETWORK_EDGE
CASE096,P0431,P0790,TRUE_NETWORK_EDGE
CASE096,P0790,P0364,TRUE_NETWORK_EDGE
CASE096,P0364,P0227,TRUE_NETWORK_EDGE
CASE096,P0227,P0294,TRUE_NETWORK_EDGE
CASE096,P0294,P0849,TRUE_NETWORK_EDGE
CASE096,P0849,P0459,TRUE_NETWORK_EDGE
CASE096,P0459,P0332,TRUE_NETWORK_EDGE
CASE096,P0332,P0084,TRUE_NETWORK_EDGE
CASE096,P0084,P0656,TRUE_NETWORK_EDGE
CASE096,P0656,P0414,TRUE_NETWORK_EDGE
CASE096,P0414,P0363,TRUE_NETWORK_EDGE
CASE096,P0363,P0102,TRUE_NETWORK_EDGE
CASE096,P0102,P0279,TRUE_NETWORK_EDGE
CASE097,P0890,P0664,TRUE_NETWORK_EDGE
CASE097,P0664,P0788,TRUE_NETWORK_EDGE
CASE097,P0788,P0676,TRUE_NETWORK_EDGE
CASE097,P0676,P0900,TRUE_NETWORK_EDGE
CASE097,P0900,P0714,TRUE_NETWORK_EDGE
CASE097,P0714,P0717,TRUE_NETWORK_EDGE
CASE097,P0717,P0928,TRUE_NETWORK_EDGE
CASE097,P0928,P0678,TRUE_NETWORK_EDGE
CASE097,P0678,P0003,TRUE_NETWORK_EDGE
CASE097,P0003,P0340,TRUE_NETWORK_EDGE
CASE097,P0340,P0862,TRUE_NETWORK_EDGE
CASE097,P0862,P0658,TRUE_NETWORK_EDGE
CASE097,P0658,P0535,TRUE_NETWORK_EDGE
CASE097,P0535,P0045,TRUE_NETWORK_EDGE
CASE097,P0045,P0190,TRUE_NETWORK_EDGE
CASE097,P0190,P0391,TRUE_NETWORK_EDGE
CASE097,P0391,P0792,TRUE_NETWORK_EDGE
CASE097,P0792,P0593,TRUE_NETWORK_EDGE
CASE097,P0593,P0059,TRUE_NETWORK_EDGE
CASE097,P0059,P0299,TRUE_NETWORK_EDGE
CASE097,P0299,P0974,TRUE_NETWORK_EDGE
CASE098,P0224,P0103,TRUE_NETWORK_EDGE
CASE098,P0224,P0241,TRUE_NETWORK_EDGE
CASE098,P0103,P0241,TRUE_NETWORK_EDGE
CASE098,P0103,P0690,TRUE_NETWORK_EDGE
CASE098,P0241,P0690,TRUE_NETWORK_EDGE
CASE099,P0519,P0229,TRUE_NETWORK_EDGE
CASE099,P0935,P0270,TRUE_NETWORK_EDGE
CASE099,P0935,P0061,TRUE_NETWORK_EDGE
CASE099,P0935,P0001,TRUE_NETWORK_EDGE
CASE099,P0935,P0246,TRUE_NETWORK_EDGE
CASE099,P0935,P0158,TRUE_NETWORK_EDGE
CASE099,P0935,P0534,TRUE_NETWORK_EDGE
CASE099,P0935,P0934,TRUE_NETWORK_EDGE
CASE099,P0519,P0701,TRUE_NETWORK_EDGE
CASE099,P0519,P0230,TRUE_NETWORK_EDGE
CASE099,P0935,P0666,TRUE_NETWORK_EDGE
CASE099,P0519,P0599,TRUE_NETWORK_EDGE
CASE099,P0935,P0971,TRUE_NETWORK_EDGE
CASE099,P0935,P0649,TRUE_NETWORK_EDGE
CASE099,P0519,P0319,TRUE_NETWORK_EDGE
CASE099,P0935,P0476,TRUE_NETWORK_EDGE
CASE099,P0935,P0469,TRUE_NETWORK_EDGE
CASE099,P0935,P0918,TRUE_NETWORK_EDGE
CASE099,P0935,P0066,TRUE_NETWORK_EDGE
CASE099,P0519,P0977,TRUE_NETWORK_EDGE
CASE099,P0519,P0700,TRUE_NETWORK_EDGE
CASE099,P0519,P0650,TRUE_NETWORK_EDGE
CASE099,P0935,P0771,TRUE_NETWORK_EDGE
CASE099,P0519,P0038,TRUE_NETWORK_EDGE
CASE099,P0935,P0808,TRUE_NETWORK_EDGE
CASE099,P0519,P0716,TRUE_NETWORK_EDGE
CASE099,P0935,P0558,TRUE_NETWORK_EDGE
CASE099,P0519,P0118,TRUE_NETWORK_EDGE
CASE099,P0935,P0682,TRUE_NETWORK_EDGE
CASE099,P0935,P0611,TRUE_NETWORK_EDGE
CASE099,P0519,P0132,TRUE_NETWORK_EDGE
CASE099,P0935,P0778,TRUE_NETWORK_EDGE
CASE099,P0935,P0799,TRUE_NETWORK_EDGE
CASE099,P0519,P0289,TRUE_NETWORK_EDGE
CASE099,P0935,P0513,TRUE_NETWORK_EDGE
CASE099,P0935,P0169,TRUE_NETWORK_EDGE
CASE099,P0935,P0624,TRUE_NETWORK_EDGE
CASE099,P0519,P0437,TRUE_NETWORK_EDGE
CASE099,P0935,P0457,TRUE_NETWORK_EDGE
CASE099,P0519,P0931,TRUE_NETWORK_EDGE
CASE099,P0935,P0082,TRUE_NETWORK_EDGE
CASE099,P0519,P0815,TRUE_NETWORK_EDGE
CASE099,P0935,P0717,TRUE_NETWORK_EDGE
CASE099,P0519,P0396,TRUE_NETWORK_EDGE
CASE099,P0935,P0911,TRUE_NETWORK_EDGE
CASE099,P0935,P0678,TRUE_NETWORK_EDGE
CASE099,P0935,P0614,TRUE_NETWORK_EDGE
CASE099,P0519,P0190,TRUE_NETWORK_EDGE
CASE099,P0935,P0134,TRUE_NETWORK_EDGE
CASE099,P0519,P0968,TRUE_NETWORK_EDGE
CASE099,P0935,P0062,TRUE_NETWORK_EDGE
CASE099,P0935,P0630,TRUE_NETWORK_EDGE
CASE099,P0519,P0107,TRUE_NETWORK_EDGE
CASE099,P0519,P0388,TRUE_NETWORK_EDGE
CASE099,P0935,P0777,TRUE_NETWORK_EDGE
CASE099,P0519,P0272,TRUE_NETWORK_EDGE
CASE099,P0935,P0375,TRUE_NETWORK_EDGE
CASE099,P0519,P0401,TRUE_NETWORK_EDGE
CASE099,P0935,P0427,TRUE_NETWORK_EDGE
CASE099,P0519,P0350,TRUE_NETWORK_EDGE
