cdr_id,case_id,caller_phone_id,receiver_phone_id,timestamp,duration_seconds,call_type,tower_location_id
CDR6461,CASE028,PH0004,PH0192,2025-09-14T10:56:00,717,sms,LOC0008
CDR6462,CASE028,PH0004,PH0192,2025-09-14T20:56:00,19,voice,LOC0145
CDR6463,CASE028,PH0004,PH0192,2025-09-10T11:56:00,412,voice,LOC0246
CDR6464,CASE028,PH0004,PH0192,2025-09-11T01:56:00,808,voice,LOC0167
CDR6465,CASE028,PH0165,PH0498,2025-09-14T03:56:00,377,sms,LOC0172
CDR6466,CASE028,PH0166,PH0498,2025-09-08T05:56:00,163,voice,LOC0018
CDR6467,CASE028,PH0165,PH0498,2025-09-07T05:56:00,415,sms,LOC0062
CDR6468,CASE028,PH0166,PH0498,2025-09-14T16:56:00,851,sms,LOC0227
CDR6469,CASE028,PH0166,PH0498,2025-09-15T06:56:00,192,voice,LOC0054
CDR6470,CASE028,PH0497,PH0146,2025-09-10T00:56:00,126,voice,LOC0229
CDR6471,CASE028,PH0192,PH0277,2025-09-05T18:56:00,218,sms,LOC0086
CDR6472,CASE028,PH0498,PH0956,2025-09-09T04:56:00,498,sms,LOC0185
CDR6473,CASE028,PH0061,PH0058,2025-08-31T14:56:00,471,sms,LOC0049
CDR6474,CASE028,PH0942,PH0546,2025-09-13T04:56:00,581,voice,LOC0112
CDR6475,CASE028,PH0757,PH0153,2025-09-02T07:56:00,388,voice,LOC0199
CDR6476,CASE028,PH0062,PH0710,2025-09-05T04:56:00,583,sms,LOC0253
CDR6477,CASE028,PH0942,PH1073,2025-09-05T19:56:00,197,voice,LOC0244
CDR6478,CASE028,PH0497,PH0382,2025-09-07T15:56:00,224,sms,LOC0182
CDR6479,CASE028,PH0477,PH1126,2025-09-05T17:56:00,502,sms,LOC0188
CDR6480,CASE028,PH0580,PH1117,2025-09-02T02:56:00,386,voice,LOC0232
CDR6481,CASE028,PH0061,PH0208,2025-09-10T03:56:00,186,sms,LOC0266
CDR6482,CASE028,PH0165,PH0917,2025-09-15T18:56:00,411,voice,LOC0249
CDR6483,CASE028,PH0288,PH1049,2025-09-13T00:56:00,35,sms,LOC0171
CDR6484,CASE028,PH0062,PH0551,2025-08-26T15:56:00,561,voice,LOC0015
CDR6485,CASE028,PH0062,PH0817,2025-08-29T21:56:00,483,sms,LOC0128
CDR6486,CASE028,PH0580,PH0917,2025-09-01T00:56:00,28,voice,LOC0276
CDR6487,CASE028,PH0477,PH0760,2025-09-12T17:56:00,373,sms,LOC0285
CDR6488,CASE028,PH0684,PH0198,2025-09-03T00:56:00,140,sms,LOC0140
CDR6489,CASE028,PH0061,PH0196,2025-09-15T08:56:00,161,voice,LOC0032
CDR6490,CASE028,PH0062,PH0819,2025-09-14T11:56:00,428,voice,LOC0125
CDR6491,CASE028,PH0942,PH0787,2025-08-29T03:56:00,340,voice,LOC0051
CDR6492,CASE028,PH0498,PH0128,2025-09-02T02:56:00,542,voice,LOC0030
CDR6493,CASE028,PH0497,PH0330,2025-09-08T21:56:00,353,voice,LOC0089
CDR6494,CASE028,PH0580,PH0101,2025-09-09T18:56:00,512,voice,LOC0008
CDR6495,CASE028,PH0757,PH1093,2025-09-10T03:56:00,329,voice,LOC0238
CDR6496,CASE028,PH0004,PH0299,2025-09-08T21:56:00,523,sms,LOC0047
CDR6497,CASE028,PH0259,PH0100,2025-09-14T22:56:00,133,voice,LOC0012
CDR6498,CASE028,PH0757,PH0217,2025-09-08T15:56:00,589,sms,LOC0193
CDR6499,CASE028,PH0259,PH1069,2025-09-11T18:56:00,181,voice,LOC0141
CDR6500,CASE028,PH0288,PH0323,2025-08-27T06:56:00,305,sms,LOC0101
CDR6501,CASE028,PH0004,PH0663,2025-08-27T15:56:00,357,voice,LOC0150
CDR6502,CASE028,PH0192,PH1119,2025-08-30T22:56:00,491,sms,LOC0259
CDR6503,CASE028,PH0580,PH0439,2025-09-07T23:56:00,156,voice,LOC0202
CDR6504,CASE028,PH0498,PH0081,2025-09-08T14:56:00,554,sms,LOC0232
CDR6505,CASE028,PH0165,PH0868,2025-09-02T05:56:00,133,sms,LOC0128
CDR6506,CASE028,PH0192,PH0817,2025-09-03T17:56:00,215,sms,LOC0265
CDR6507,CASE028,PH0192,PH1024,2025-09-15T21:56:00,142,sms,LOC0258
CDR6508,CASE028,PH0166,PH0435,2025-08-31T01:56:00,582,voice,LOC0288
CDR6509,CASE028,PH0757,PH1013,2025-08-27T04:56:00,73,voice,LOC0284
CDR6510,CASE028,PH0061,PH0192,2025-09-03T22:56:00,135,sms,LOC0270
CDR6511,CASE028,PH0498,PH0941,2025-09-06T14:56:00,258,sms,LOC0095
CDR6512,CASE028,PH0580,PH0673,2025-08-29T18:56:00,201,sms,LOC0255
CDR6513,CASE028,PH0192,PH0262,2025-09-02T04:56:00,276,sms,LOC0296
CDR6514,CASE028,PH0684,PH0470,2025-08-27T07:56:00,496,voice,LOC0160
CDR6515,CASE028,PH0684,PH1021,2025-08-31T18:56:00,318,voice,LOC0256
CDR6516,CASE028,PH0288,PH1030,2025-09-12T12:56:00,179,voice,LOC0078
CDR6517,CASE028,PH0580,PH0729,2025-09-07T09:56:00,493,sms,LOC0123
CDR6518,CASE028,PH0757,PH0482,2025-09-13T07:56:00,231,voice,LOC0274
CDR6519,CASE028,PH0061,PH0019,2025-08-31T01:56:00,130,voice,LOC0017
CDR6520,CASE028,PH0288,PH0141,2025-08-30T12:56:00,485,voice,LOC0269
CDR6521,CASE028,PH0580,PH0417,2025-09-10T08:56:00,546,voice,LOC0165
CDR6522,CASE028,PH0685,PH0626,2025-09-08T04:56:00,123,sms,LOC0142
CDR6523,CASE028,PH0288,PH1064,2025-08-26T17:56:00,250,sms,LOC0062
CDR6524,CASE028,PH0942,PH0768,2025-09-10T15:56:00,424,voice,LOC0041
CDR6525,CASE028,PH0166,PH0681,2025-09-10T07:56:00,472,voice,LOC0190
CDR6526,CASE028,PH0497,PH0750,2025-09-07T15:56:00,174,voice,LOC0279
CDR6527,CASE028,PH0942,PH0412,2025-09-11T05:56:00,260,sms,LOC0101
CDR6528,CASE028,PH0062,PH0186,2025-09-15T14:56:00,248,voice,LOC0261
CDR6529,CASE028,PH0685,PH0006,2025-09-01T03:56:00,319,sms,LOC0145
CDR6530,CASE028,PH0061,PH1047,2025-08-28T06:56:00,516,sms,LOC0210
CDR6531,CASE028,PH0062,PH0890,2025-08-29T14:56:00,26,sms,LOC0070
CDR6532,CASE028,PH0004,PH0980,2025-09-10T03:56:00,564,sms,LOC0087
CDR6533,CASE028,PH0259,PH1036,2025-09-04T08:56:00,385,sms,LOC0255
CDR6534,CASE028,PH0757,PH0007,2025-09-15T03:56:00,494,sms,LOC0243
CDR6535,CASE028,PH0498,PH0900,2025-08-28T11:56:00,270,sms,LOC0016
CDR6536,CASE028,PH0061,PH0106,2025-09-14T01:56:00,550,sms,LOC0189
CDR6537,CASE028,PH0259,PH0161,2025-09-01T16:56:00,329,sms,LOC0060
CDR6538,CASE028,PH0685,PH0441,2025-09-02T08:56:00,11,sms,LOC0198
CDR6539,CASE028,PH0062,PH0613,2025-09-10T01:56:00,248,sms,LOC0207
CDR6540,CASE028,PH0165,PH0117,2025-09-05T20:56:00,348,sms,LOC0235
CDR6541,CASE028,PH0165,PH0203,2025-09-16T10:56:00,444,sms,LOC0080
CDR6542,CASE028,PH0259,PH0569,2025-09-04T21:56:00,154,sms,LOC0029
CDR6543,CASE028,PH0757,PH0801,2025-08-31T05:56:00,289,sms,LOC0262
CDR6544,CASE028,PH0062,PH0263,2025-08-28T05:56:00,398,sms,LOC0244
CDR6545,CASE028,PH0259,PH0255,2025-09-10T06:56:00,590,sms,LOC0289
CDR6546,CASE028,PH0497,PH1019,2025-09-10T11:56:00,97,voice,LOC0051
CDR6547,CASE028,PH0004,PH0411,2025-09-07T22:56:00,552,voice,LOC0272
CDR6548,CASE028,PH0192,PH0664,2025-09-16T09:56:00,44,voice,LOC0016
CDR6549,CASE028,PH0497,PH0548,2025-08-27T14:56:00,125,sms,LOC0024
CDR6550,CASE028,PH0498,PH0381,2025-08-31T08:56:00,64,sms,LOC0239
CDR6551,CASE028,PH0685,PH1021,2025-09-02T11:56:00,596,sms,LOC0252
CDR6552,CASE028,PH0477,PH0698,2025-09-02T03:56:00,506,sms,LOC0020
CDR6553,CASE028,PH0498,PH0852,2025-09-05T21:56:00,275,voice,LOC0012
CDR6554,CASE028,PH0684,PH1018,2025-09-01T13:56:00,545,sms,LOC0241
CDR6555,CASE028,PH0497,PH0028,2025-09-06T02:56:00,522,sms,LOC0044
CDR6556,CASE028,PH0192,PH0094,2025-09-01T15:56:00,105,voice,LOC0089
CDR6557,CASE028,PH0757,PH0272,2025-09-05T06:56:00,518,sms,LOC0280
CDR6558,CASE028,PH0497,PH0024,2025-09-16T05:56:00,54,sms,LOC0107
CDR6559,CASE028,PH0477,PH0170,2025-08-28T00:56:00,41,sms,LOC0290
CDR6560,CASE029,PH0982,PH0390,2025-09-16T21:21:00,134,voice,LOC0018
CDR6561,CASE029,PH0982,PH0389,2025-09-20T07:21:00,459,sms,LOC0021
CDR6562,CASE029,PH0142,PH0193,2025-09-18T13:21:00,229,sms,LOC0068
CDR6563,CASE029,PH0142,PH0193,2025-09-14T05:21:00,399,voice,LOC0020
CDR6564,CASE029,PH0142,PH0193,2025-09-15T09:21:00,55,voice,LOC0026
CDR6565,CASE029,PH0436,PH0952,2025-09-13T23:21:00,361,voice,LOC0069
CDR6566,CASE029,PH0436,PH0952,2025-09-21T09:21:00,651,voice,LOC0282
CDR6567,CASE029,PH0436,PH0952,2025-09-20T05:21:00,523,sms,LOC0296
CDR6568,CASE029,PH0975,PH1084,2025-09-20T19:21:00,292,voice,LOC0192
CDR6569,CASE029,PH0975,PH1084,2025-09-18T18:21:00,563,sms,LOC0195
CDR6570,CASE029,PH0742,PH0939,2025-09-20T01:21:00,259,voice,LOC0208
CDR6571,CASE029,PH0742,PH0939,2025-09-13T04:21:00,182,voice,LOC0046
CDR6572,CASE029,PH0324,PH1010,2025-09-17T00:21:00,598,voice,LOC0283
CDR6573,CASE029,PH0324,PH1010,2025-09-18T05:21:00,659,sms,LOC0115
CDR6574,CASE029,PH0324,PH1010,2025-09-20T20:21:00,190,sms,LOC0165
CDR6575,CASE029,PH0696,PH1146,2025-09-20T11:21:00,841,voice,LOC0094
CDR6576,CASE029,PH0696,PH1146,2025-09-14T17:21:00,230,sms,LOC0024
CDR6577,CASE029,PH0368,PH1045,2025-09-19T11:21:00,472,voice,LOC0048
CDR6578,CASE029,PH0368,PH1045,2025-09-13T13:21:00,609,voice,LOC0234
CDR6579,CASE029,PH0368,PH1045,2025-09-20T21:21:00,103,voice,LOC0006
CDR6580,CASE029,PH0368,PH1045,2025-09-15T05:21:00,782,voice,LOC0055
CDR6581,CASE029,PH0368,PH1045,2025-09-16T16:21:00,503,sms,LOC0289
CDR6582,CASE029,PH0918,PH0978,2025-09-15T14:21:00,773,voice,LOC0050
CDR6583,CASE029,PH0918,PH0978,2025-09-14T17:21:00,635,sms,LOC0227
CDR6584,CASE029,PH0952,PH0714,2025-09-08T08:21:00,357,voice,LOC0168
CDR6585,CASE029,PH0389,PH0014,2025-09-11T02:21:00,100,sms,LOC0228
CDR6586,CASE029,PH0142,PH0749,2025-09-20T05:21:00,449,sms,LOC0224
CDR6587,CASE029,PH0368,PH0783,2025-09-17T22:21:00,263,sms,LOC0256
CDR6588,CASE029,PH0324,PH0624,2025-09-08T19:21:00,505,sms,LOC0217
CDR6589,CASE029,PH0985,PH0146,2025-09-10T18:21:00,325,voice,LOC0100
CDR6590,CASE029,PH0742,PH1134,2025-09-06T04:21:00,452,voice,LOC0188
CDR6591,CASE029,PH1084,PH0593,2025-09-15T01:21:00,133,voice,LOC0296
CDR6592,CASE029,PH0975,PH0584,2025-09-07T22:21:00,431,voice,LOC0035
CDR6593,CASE029,PH0938,PH1005,2025-09-17T19:21:00,460,voice,LOC0244
CDR6594,CASE029,PH0390,PH0952,2025-09-18T15:21:00,218,sms,LOC0068
CDR6595,CASE029,PH0696,PH0272,2025-09-07T23:21:00,404,sms,LOC0128
CDR6596,CASE029,PH1010,PH0305,2025-09-15T01:21:00,572,sms,LOC0112
CDR6597,CASE029,PH1146,PH0150,2025-09-12T05:21:00,136,sms,LOC0196
CDR6598,CASE029,PH1084,PH0903,2025-09-12T21:21:00,172,sms,LOC0281
CDR6599,CASE029,PH1146,PH0326,2025-09-18T23:21:00,110,sms,LOC0161
CDR6600,CASE029,PH0324,PH0959,2025-09-18T15:21:00,461,sms,LOC0260
CDR6601,CASE029,PH1010,PH0981,2025-09-13T16:21:00,545,sms,LOC0186
CDR6602,CASE029,PH0324,PH0588,2025-09-10T08:21:00,123,voice,LOC0112
CDR6603,CASE029,PH0982,PH0780,2025-09-09T16:21:00,429,sms,LOC0100
CDR6604,CASE029,PH0982,PH0799,2025-09-02T11:21:00,131,voice,LOC0019
CDR6605,CASE029,PH0985,PH0660,2025-09-21T11:21:00,405,sms,LOC0279
CDR6606,CASE029,PH1045,PH0291,2025-09-05T21:21:00,103,sms,LOC0249
CDR6607,CASE029,PH0938,PH1105,2025-09-15T07:21:00,417,voice,LOC0237
CDR6608,CASE029,PH0975,PH0770,2025-09-20T12:21:00,448,voice,LOC0214
CDR6609,CASE029,PH1084,PH0538,2025-09-12T19:21:00,239,voice,LOC0011
CDR6610,CASE029,PH0193,PH0618,2025-09-12T18:21:00,505,sms,LOC0221
CDR6611,CASE029,PH1045,PH0429,2025-09-01T22:21:00,445,voice,LOC0153
CDR6612,CASE029,PH0938,PH0856,2025-09-14T12:21:00,359,voice,LOC0110
CDR6613,CASE029,PH0193,PH1083,2025-09-10T14:21:00,38,voice,LOC0042
CDR6614,CASE029,PH0742,PH0514,2025-09-21T19:21:00,131,sms,LOC0027
CDR6615,CASE029,PH0742,PH1078,2025-09-12T12:21:00,566,voice,LOC0068
CDR6616,CASE029,PH0982,PH0113,2025-09-18T22:21:00,156,voice,LOC0135
CDR6617,CASE029,PH0975,PH0799,2025-09-18T17:21:00,207,sms,LOC0139
CDR6618,CASE029,PH1045,PH0323,2025-09-11T15:21:00,497,sms,LOC0086
CDR6619,CASE029,PH0742,PH0653,2025-09-07T21:21:00,323,voice,LOC0031
CDR6620,CASE029,PH1045,PH0465,2025-09-19T01:21:00,415,sms,LOC0193
CDR6621,CASE029,PH0324,PH0168,2025-09-07T20:21:00,388,sms,LOC0018
CDR6622,CASE029,PH0368,PH0416,2025-09-11T05:21:00,449,sms,LOC0083
CDR6623,CASE029,PH1010,PH0158,2025-09-10T11:21:00,67,voice,LOC0256
CDR6624,CASE029,PH0985,PH0965,2025-09-05T05:21:00,549,voice,LOC0117
CDR6625,CASE029,PH0975,PH1108,2025-09-05T12:21:00,388,voice,LOC0165
CDR6626,CASE029,PH0368,PH0746,2025-09-05T20:21:00,111,sms,LOC0191
CDR6627,CASE029,PH0193,PH0239,2025-09-08T15:21:00,392,sms,LOC0209
CDR6628,CASE029,PH0952,PH0119,2025-09-21T07:21:00,219,sms,LOC0293
CDR6629,CASE029,PH0982,PH0707,2025-09-19T13:21:00,98,voice,LOC0033
CDR6630,CASE029,PH1045,PH0930,2025-09-10T21:21:00,176,sms,LOC0216
CDR6631,CASE029,PH0952,PH0297,2025-09-05T16:21:00,542,voice,LOC0207
CDR6632,CASE029,PH0982,PH0447,2025-09-03T16:21:00,406,sms,LOC0170
CDR6633,CASE029,PH0975,PH0771,2025-09-10T15:21:00,519,sms,LOC0155
CDR6634,CASE029,PH0975,PH0306,2025-09-14T20:21:00,146,voice,LOC0129
CDR6635,CASE029,PH1084,PH0061,2025-09-15T12:21:00,367,voice,LOC0068
CDR6636,CASE029,PH0193,PH0254,2025-09-13T05:21:00,19,sms,LOC0061
CDR6637,CASE029,PH0390,PH1035,2025-09-13T03:21:00,176,voice,LOC0183
CDR6638,CASE029,PH0142,PH0289,2025-09-20T23:21:00,338,voice,LOC0113
CDR6639,CASE029,PH0436,PH0810,2025-09-13T15:21:00,201,sms,LOC0037
CDR6640,CASE029,PH0324,PH0469,2025-09-20T04:21:00,87,voice,LOC0063
CDR6641,CASE029,PH0939,PH0142,2025-09-11T21:21:00,423,voice,LOC0231
CDR6642,CASE029,PH0978,PH1064,2025-09-04T22:21:00,269,sms,LOC0244
CDR6643,CASE029,PH0938,PH0526,2025-09-02T12:21:00,29,voice,LOC0028
CDR6644,CASE029,PH0389,PH0269,2025-09-11T22:21:00,328,voice,LOC0141
CDR6645,CASE029,PH0742,PH0190,2025-09-19T11:21:00,417,voice,LOC0260
CDR6646,CASE029,PH0193,PH0881,2025-09-09T03:21:00,146,voice,LOC0092
CDR6647,CASE029,PH0952,PH0319,2025-09-06T21:21:00,420,voice,LOC0278
CDR6648,CASE029,PH1010,PH0271,2025-09-04T22:21:00,21,sms,LOC0158
CDR6649,CASE029,PH0390,PH0608,2025-09-05T10:21:00,592,voice,LOC0056
CDR6650,CASE029,PH0978,PH0384,2025-09-11T17:21:00,30,sms,LOC0285
CDR6651,CASE029,PH0939,PH1088,2025-09-21T08:21:00,509,voice,LOC0021
CDR6652,CASE029,PH0975,PH0865,2025-09-04T23:21:00,277,voice,LOC0019
CDR6653,CASE029,PH0742,PH0261,2025-09-21T09:21:00,229,sms,LOC0246
CDR6654,CASE029,PH0939,PH0742,2025-09-11T20:21:00,349,sms,LOC0211
CDR6655,CASE029,PH0193,PH0405,2025-09-10T19:21:00,486,sms,LOC0083
CDR6656,CASE029,PH0939,PH0588,2025-09-01T18:21:00,129,voice,LOC0060
CDR6657,CASE029,PH0389,PH0627,2025-09-04T18:21:00,224,sms,LOC0086
CDR6658,CASE029,PH0978,PH0162,2025-09-19T20:21:00,527,sms,LOC0110
CDR6659,CASE029,PH0975,PH1118,2025-09-09T12:21:00,106,sms,LOC0197
CDR6660,CASE029,PH0978,PH0666,2025-09-09T14:21:00,173,voice,LOC0075
CDR6661,CASE029,PH0324,PH0837,2025-09-02T23:21:00,422,voice,LOC0022
CDR6662,CASE029,PH0368,PH0474,2025-09-21T17:21:00,284,sms,LOC0153
CDR6663,CASE029,PH1146,PH0606,2025-09-04T03:21:00,434,sms,LOC0132
CDR6664,CASE029,PH0324,PH1081,2025-09-18T05:21:00,435,voice,LOC0261
CDR6665,CASE029,PH0975,PH0937,2025-09-06T04:21:00,502,voice,LOC0103
CDR6666,CASE029,PH0982,PH0886,2025-09-06T18:21:00,296,voice,LOC0110
CDR6667,CASE029,PH0978,PH0146,2025-09-06T21:21:00,250,voice,LOC0078
CDR6668,CASE029,PH0742,PH0266,2025-09-09T07:21:00,540,sms,LOC0244
CDR6669,CASE029,PH0389,PH0310,2025-09-02T22:21:00,312,voice,LOC0294
CDR6670,CASE029,PH0975,PH0536,2025-09-10T13:21:00,587,sms,LOC0011
CDR6671,CASE029,PH1084,PH0779,2025-09-02T01:21:00,40,voice,LOC0300
CDR6672,CASE029,PH0193,PH0745,2025-09-14T08:21:00,143,voice,LOC0080
CDR6673,CASE029,PH0975,PH0530,2025-09-12T16:21:00,310,voice,LOC0216
CDR6674,CASE030,PH0029,PH0579,2025-06-13T14:26:00,44,voice,LOC0006
CDR6675,CASE030,PH0029,PH0579,2025-06-18T10:26:00,651,voice,LOC0138
CDR6676,CASE030,PH0029,PH0579,2025-06-16T02:26:00,289,voice,LOC0243
CDR6677,CASE030,PH0029,PH0579,2025-06-16T05:26:00,413,sms,LOC0060
CDR6678,CASE030,PH0431,PH0366,2025-06-13T21:26:00,838,voice,LOC0217
CDR6679,CASE030,PH0431,PH0366,2025-06-15T22:26:00,234,sms,LOC0063
CDR6680,CASE030,PH0431,PH0366,2025-06-12T04:26:00,424,voice,LOC0246
CDR6681,CASE030,PH0552,PH0374,2025-06-15T10:26:00,768,voice,LOC0003
CDR6682,CASE030,PH0552,PH0374,2025-06-18T04:26:00,48,voice,LOC0130
CDR6683,CASE030,PH0552,PH0374,2025-06-11T21:26:00,202,voice,LOC0283
CDR6684,CASE030,PH0942,PH0432,2025-06-14T05:26:00,841,sms,LOC0113
CDR6685,CASE030,PH0942,PH0432,2025-06-10T18:26:00,291,voice,LOC0103
CDR6686,CASE030,PH0942,PH0432,2025-06-12T11:26:00,710,voice,LOC0031
CDR6687,CASE030,PH0942,PH0432,2025-06-10T13:26:00,667,voice,LOC0059
CDR6688,CASE030,PH0942,PH0432,2025-06-15T00:26:00,259,sms,LOC0037
CDR6689,CASE030,PH0942,PH0432,2025-06-14T12:26:00,759,voice,LOC0122
CDR6690,CASE030,PH0860,PH0013,2025-06-16T23:26:00,411,sms,LOC0165
CDR6691,CASE030,PH0860,PH0013,2025-06-13T14:26:00,508,voice,LOC0013
CDR6692,CASE030,PH0860,PH0013,2025-06-15T13:26:00,743,voice,LOC0083
CDR6693,CASE030,PH0860,PH0013,2025-06-09T04:26:00,319,voice,LOC0033
CDR6694,CASE030,PH0860,PH0013,2025-06-15T19:26:00,810,voice,LOC0087
CDR6695,CASE030,PH0860,PH0013,2025-06-17T11:26:00,520,voice,LOC0044
CDR6696,CASE030,PH0992,PH0406,2025-06-15T16:26:00,95,voice,LOC0209
CDR6697,CASE030,PH0992,PH0406,2025-06-17T17:26:00,740,voice,LOC0015
CDR6698,CASE030,PH0473,PH0030,2025-06-14T22:26:00,126,voice,LOC0199
CDR6699,CASE030,PH0473,PH0030,2025-06-15T12:26:00,506,sms,LOC0129
CDR6700,CASE030,PH0473,PH0030,2025-06-14T07:26:00,56,sms,LOC0123
CDR6701,CASE030,PH0310,PH0948,2025-06-12T05:26:00,610,voice,LOC0298
CDR6702,CASE030,PH0310,PH0948,2025-06-12T05:26:00,166,voice,LOC0163
CDR6703,CASE030,PH0310,PH0948,2025-06-13T21:26:00,573,sms,LOC0062
CDR6704,CASE030,PH1143,PH1024,2025-06-15T04:26:00,38,sms,LOC0108
CDR6705,CASE030,PH1143,PH1024,2025-06-13T19:26:00,74,sms,LOC0028
CDR6706,CASE030,PH1143,PH1024,2025-06-09T17:26:00,122,voice,LOC0067
CDR6707,CASE030,PH0407,PH0064,2025-06-16T18:26:00,854,sms,LOC0131
CDR6708,CASE030,PH0407,PH0064,2025-06-11T23:26:00,148,sms,LOC0029
CDR6709,CASE030,PH0407,PH0063,2025-06-09T01:26:00,41,sms,LOC0087
CDR6710,CASE030,PH0811,PH0834,2025-06-16T19:26:00,522,voice,LOC0203
CDR6711,CASE030,PH0811,PH0834,2025-06-17T06:26:00,755,voice,LOC0065
CDR6712,CASE030,PH0811,PH0834,2025-06-14T16:26:00,364,sms,LOC0089
CDR6713,CASE030,PH0553,PH1021,2025-06-13T03:26:00,722,voice,LOC0166
CDR6714,CASE030,PH0553,PH1021,2025-06-13T11:26:00,842,voice,LOC0086
CDR6715,CASE030,PH0471,PH0565,2025-06-11T08:26:00,757,voice,LOC0048
CDR6716,CASE030,PH0471,PH0565,2025-06-11T02:26:00,523,voice,LOC0099
CDR6717,CASE030,PH0471,PH0565,2025-06-11T08:26:00,789,voice,LOC0267
CDR6718,CASE030,PH0471,PH0565,2025-06-14T23:26:00,280,sms,LOC0062
CDR6719,CASE030,PH0471,PH0565,2025-06-17T00:26:00,638,sms,LOC0104
CDR6720,CASE030,PH0938,PH0019,2025-06-16T04:26:00,203,voice,LOC0118
CDR6721,CASE030,PH0939,PH0019,2025-06-13T21:26:00,158,voice,LOC0111
CDR6722,CASE030,PH0081,PH0209,2025-06-14T15:26:00,806,voice,LOC0161
CDR6723,CASE030,PH0081,PH0209,2025-06-17T08:26:00,857,voice,LOC0110
CDR6724,CASE030,PH0081,PH0209,2025-06-13T08:26:00,88,sms,LOC0105
CDR6725,CASE030,PH0881,PH1068,2025-06-15T03:26:00,416,voice,LOC0014
CDR6726,CASE030,PH0881,PH1068,2025-06-17T06:26:00,157,voice,LOC0234
CDR6727,CASE030,PH0881,PH1068,2025-06-14T09:26:00,388,sms,LOC0122
CDR6728,CASE030,PH0881,PH1068,2025-06-14T01:26:00,364,voice,LOC0035
CDR6729,CASE030,PH0881,PH1068,2025-06-11T07:26:00,643,voice,LOC0252
CDR6730,CASE030,PH0306,PH0695,2025-06-15T18:26:00,490,sms,LOC0043
CDR6731,CASE030,PH0306,PH0695,2025-06-10T20:26:00,401,voice,LOC0111
CDR6732,CASE030,PH0306,PH0695,2025-06-09T05:26:00,584,sms,LOC0203
CDR6733,CASE030,PH1143,PH0271,2025-06-09T07:26:00,406,sms,LOC0039
CDR6734,CASE030,PH0695,PH0156,2025-05-29T23:26:00,343,voice,LOC0018
CDR6735,CASE030,PH0942,PH0633,2025-06-15T20:26:00,465,sms,LOC0192
CDR6736,CASE030,PH0695,PH0090,2025-06-12T16:26:00,84,sms,LOC0166
CDR6737,CASE030,PH1143,PH0703,2025-06-05T18:26:00,270,sms,LOC0198
CDR6738,CASE030,PH0407,PH0356,2025-06-07T02:26:00,37,voice,LOC0202
CDR6739,CASE030,PH0860,PH0666,2025-06-01T22:26:00,441,voice,LOC0020
CDR6740,CASE030,PH0310,PH0078,2025-06-04T19:26:00,63,voice,LOC0093
CDR6741,CASE030,PH0860,PH0140,2025-06-03T23:26:00,486,sms,LOC0021
CDR6742,CASE030,PH0209,PH0906,2025-06-08T09:26:00,596,voice,LOC0059
CDR6743,CASE030,PH0406,PH0159,2025-05-31T03:26:00,376,sms,LOC0149
CDR6744,CASE030,PH0030,PH0717,2025-06-14T03:26:00,508,voice,LOC0102
CDR6745,CASE030,PH0948,PH1055,2025-05-30T21:26:00,449,sms,LOC0081
CDR6746,CASE030,PH0811,PH0464,2025-06-11T00:26:00,600,sms,LOC0092
CDR6747,CASE030,PH0948,PH1031,2025-06-18T04:26:00,82,voice,LOC0275
CDR6748,CASE030,PH0565,PH0780,2025-06-17T02:26:00,267,voice,LOC0060
CDR6749,CASE030,PH0473,PH0286,2025-06-17T19:26:00,233,sms,LOC0024
CDR6750,CASE030,PH0939,PH1120,2025-05-31T19:26:00,73,voice,LOC0002
CDR6751,CASE030,PH0811,PH0984,2025-06-14T19:26:00,228,voice,LOC0186
CDR6752,CASE030,PH0565,PH0063,2025-06-08T20:26:00,559,voice,LOC0160
CDR6753,CASE030,PH0063,PH0593,2025-06-03T21:26:00,403,sms,LOC0138
CDR6754,CASE030,PH0310,PH0970,2025-06-05T21:26:00,385,sms,LOC0122
CDR6755,CASE030,PH0064,PH0004,2025-06-04T04:26:00,123,sms,LOC0211
CDR6756,CASE030,PH0306,PH0389,2025-06-15T18:26:00,309,sms,LOC0191
CDR6757,CASE030,PH0834,PH0980,2025-06-08T14:26:00,76,voice,LOC0231
CDR6758,CASE030,PH0948,PH0470,2025-05-30T22:26:00,255,voice,LOC0019
CDR6759,CASE030,PH0948,PH0454,2025-06-01T13:26:00,42,voice,LOC0181
CDR6760,CASE030,PH1143,PH0625,2025-06-05T09:26:00,422,sms,LOC0049
CDR6761,CASE030,PH0019,PH0742,2025-05-31T04:26:00,417,sms,LOC0181
CDR6762,CASE030,PH0942,PH0550,2025-05-30T11:26:00,282,voice,LOC0073
CDR6763,CASE030,PH0881,PH0112,2025-05-30T01:26:00,89,voice,LOC0145
CDR6764,CASE030,PH0209,PH1152,2025-06-09T02:26:00,394,voice,LOC0299
CDR6765,CASE030,PH0432,PH0482,2025-06-04T11:26:00,445,sms,LOC0134
CDR6766,CASE030,PH0432,PH0337,2025-06-01T10:26:00,26,voice,LOC0047
CDR6767,CASE030,PH0081,PH0764,2025-05-28T22:26:00,553,voice,LOC0140
CDR6768,CASE030,PH0064,PH0764,2025-05-29T14:26:00,393,sms,LOC0268
CDR6769,CASE030,PH0013,PH0143,2025-06-11T01:26:00,342,voice,LOC0204
CDR6770,CASE030,PH0579,PH0757,2025-06-09T21:26:00,428,voice,LOC0197
