fir_id,person_id,role,confidence,source
FIR0097,P0841,mentioned_person,0.74,FIR0097
FIR0097,P0865,mentioned_person,0.55,FIR0097
FIR0097,P0255,mentioned_person,0.61,FIR0097
FIR0097,P0939,mentioned_person,0.68,FIR0097
FIR0097,P0198,mentioned_person,0.45,FIR0097
FIR0097,P0026,mentioned_person,0.9,FIR0097
FIR0097,P0699,mentioned_person,0.89,FIR0097
FIR0097,P0100,mentioned_person,0.82,FIR0097
FIR0097,P0562,mentioned_person,0.69,FIR0097
FIR0097,P0637,mentioned_person,0.82,FIR0097
FIR0097,P0061,mentioned_person,0.68,FIR0097
FIR0097,P0278,mentioned_person,0.77,FIR0097
FIR0097,P0419,mentioned_person,0.83,FIR0097
FIR0097,P0076,mentioned_person,0.45,FIR0097
FIR0097,P0872,mentioned_person,0.73,FIR0097
FIR0097,P0067,mentioned_person,0.67,FIR0097
FIR0097,P0080,mentioned_person,0.62,FIR0097
FIR0097,P0902,mentioned_person,0.52,FIR0097
FIR0097,P0151,mentioned_person,0.87,FIR0097
FIR0097,P0057,mentioned_person,0.82,FIR0097
FIR0097,P0032,mentioned_person,0.48,FIR0097
FIR0098,P0236,suspect,0.64,FIR0098
FIR0098,P0682,suspect,0.68,FIR0098
FIR0098,P0933,mentioned_person,0.71,FIR0098
FIR0098,P0315,mentioned_person,0.86,FIR0098
FIR0098,P0661,mentioned_person,0.63,FIR0098
FIR0098,P0653,mentioned_person,0.59,FIR0098
FIR0098,P0125,victim,0.54,FIR0098
FIR0098,P0987,mentioned_person,0.45,FIR0098
FIR0098,P0260,mentioned_person,0.84,FIR0098
FIR0098,P0207,mentioned_person,0.81,FIR0098
FIR0098,P0814,mentioned_person,0.55,FIR0098
FIR0098,P0519,mentioned_person,0.69,FIR0098
FIR0098,P0679,mentioned_person,0.44,FIR0098
FIR0098,P0802,mentioned_person,0.89,FIR0098
FIR0098,P0652,mentioned_person,0.73,FIR0098
FIR0098,P0224,mentioned_person,0.66,FIR0098
FIR0098,P0497,mentioned_person,0.43,FIR0098
FIR0098,P0729,mentioned_person,0.83,FIR0098
FIR0098,P0637,mentioned_person,0.48,FIR0098
FIR0098,P0546,mentioned_person,0.94,FIR0098
FIR0098,P0426,mentioned_person,0.89,FIR0098
FIR0098,P0876,mentioned_person,0.67,FIR0098
FIR0099,P0673,suspect,0.71,FIR0099
FIR0099,P0331,suspect,0.61,FIR0099
FIR0099,P0304,mentioned_person,0.65,FIR0099
FIR0099,P0851,mentioned_person,0.76,FIR0099
FIR0099,P0238,mentioned_person,0.79,FIR0099
FIR0099,P0198,mentioned_person,0.87,FIR0099
FIR0099,P0660,mentioned_person,0.64,FIR0099
FIR0099,P0907,mentioned_person,0.82,FIR0099
FIR0099,P0588,mentioned_person,0.78,FIR0099
FIR0099,P0947,mentioned_person,0.54,FIR0099
FIR0099,P0788,mentioned_person,0.53,FIR0099
FIR0099,P0883,mentioned_person,0.55,FIR0099
FIR0099,P0092,mentioned_person,0.43,FIR0099
FIR0099,P0285,mentioned_person,0.81,FIR0099
FIR0099,P0809,mentioned_person,0.82,FIR0099
FIR0099,P0383,mentioned_person,0.84,FIR0099
FIR0099,P0812,mentioned_person,0.58,FIR0099
FIR0099,P0605,mentioned_person,0.88,FIR0099
FIR0099,P0692,mentioned_person,0.55,FIR0099
FIR0099,P0290,mentioned_person,0.72,FIR0099
FIR0099,P0561,mentioned_person,0.68,FIR0099
FIR0099,P0334,mentioned_person,0.41,FIR0099
FIR0099,P0981,mentioned_person,0.89,FIR0099
FIR0099,P0818,mentioned_person,0.74,FIR0099
FIR0099,P0162,mentioned_person,0.51,FIR0099
FIR0099,P0338,mentioned_person,0.86,FIR0099
FIR0099,P0184,mentioned_person,0.92,FIR0099
FIR0099,P0597,mentioned_person,0.4,FIR0099
FIR0099,P0576,mentioned_person,0.62,FIR0099
FIR0099,P0865,mentioned_person,0.5,FIR0099
FIR0099,P0546,victim,0.63,FIR0099
FIR0099,P0448,mentioned_person,0.92,FIR0099
FIR0099,P0461,mentioned_person,0.77,FIR0099
FIR0099,P0256,mentioned_person,0.6,FIR0099
FIR0099,P0654,mentioned_person,0.66,FIR0099
FIR0099,P0429,mentioned_person,0.88,FIR0099
FIR0099,P0591,mentioned_person,0.47,FIR0099
FIR0099,P0997,mentioned_person,0.73,FIR0099
FIR0099,P0980,mentioned_person,0.77,FIR0099
FIR0099,P0158,mentioned_person,0.58,FIR0099
FIR0099,P0301,mentioned_person,0.82,FIR0099
FIR0099,P0884,mentioned_person,0.94,FIR0099
FIR0099,P0249,mentioned_person,0.57,FIR0099
FIR0099,P0458,mentioned_person,0.75,FIR0099
FIR0099,P0674,mentioned_person,0.69,FIR0099
FIR0099,P0743,mentioned_person,0.51,FIR0099
FIR0099,P0072,mentioned_person,0.77,FIR0099
FIR0099,P0362,mentioned_person,0.75,FIR0099
FIR0099,P0214,mentioned_person,0.61,FIR0099
FIR0099,P0211,mentioned_person,0.87,FIR0099
FIR0099,P0550,mentioned_person,0.55,FIR0099
FIR0099,P0045,mentioned_person,0.56,FIR0099
FIR0099,P0121,mentioned_person,0.89,FIR0099
FIR0099,P0431,mentioned_person,0.79,FIR0099
FIR0099,P0790,mentioned_person,0.52,FIR0099
FIR0099,P0364,mentioned_person,0.61,FIR0099
FIR0099,P0227,mentioned_person,0.66,FIR0099
FIR0099,P0294,mentioned_person,0.47,FIR0099
FIR0099,P0849,mentioned_person,0.92,FIR0099
FIR0099,P0459,mentioned_person,0.51,FIR0099
FIR0099,P0332,mentioned_person,0.47,FIR0099
FIR0099,P0084,mentioned_person,0.78,FIR0099
FIR0099,P0656,mentioned_person,0.7,FIR0099
FIR0099,P0414,mentioned_person,0.65,FIR0099
FIR0099,P0363,mentioned_person,0.66,FIR0099
FIR0099,P0102,mentioned_person,0.4,FIR0099
FIR0099,P0279,mentioned_person,0.87,FIR0099
FIR0100,P0890,suspect,0.74,FIR0100
FIR0100,P0664,suspect,0.9,FIR0100
FIR0100,P0788,mentioned_person,0.51,FIR0100
FIR0100,P0676,mentioned_person,0.65,FIR0100
FIR0100,P0900,mentioned_person,0.65,FIR0100
FIR0100,P0714,mentioned_person,0.46,FIR0100
FIR0100,P0717,mentioned_person,0.7,FIR0100
FIR0100,P0928,mentioned_person,0.71,FIR0100
FIR0100,P0678,mentioned_person,0.89,FIR0100
FIR0100,P0003,mentioned_person,0.79,FIR0100
FIR0100,P0340,mentioned_person,0.87,FIR0100
FIR0100,P0862,mentioned_person,0.49,FIR0100
FIR0100,P0658,mentioned_person,0.83,FIR0100
FIR0100,P0535,mentioned_person,0.53,FIR0100
FIR0100,P0045,mentioned_person,0.42,FIR0100
FIR0100,P0190,mentioned_person,0.67,FIR0100
FIR0100,P0391,mentioned_person,0.55,FIR0100
FIR0100,P0792,mentioned_person,0.5,FIR0100
FIR0100,P0593,mentioned_person,0.55,FIR0100
FIR0100,P0059,mentioned_person,0.95,FIR0100
FIR0100,P0299,mentioned_person,0.76,FIR0100
FIR0100,P0974,victim,0.78,FIR0100
FIR0101,P0224,suspect,0.48,FIR0101
FIR0101,P0103,suspect,0.41,FIR0101
FIR0101,P0241,victim,0.9,FIR0101
FIR0101,P0690,mentioned_person,0.83,FIR0101
FIR0102,P0519,suspect,0.75,FIR0102
FIR0102,P0935,suspect,0.66,FIR0102
FIR0102,P0229,mentioned_person,0.94,FIR0102
FIR0102,P0270,mentioned_person,0.91,FIR0102
FIR0102,P0061,mentioned_person,0.6,FIR0102
FIR0102,P0001,mentioned_person,0.79,FIR0102
FIR0102,P0246,mentioned_person,0.5,FIR0102
FIR0102,P0158,mentioned_person,0.76,FIR0102
FIR0102,P0534,mentioned_person,0.64,FIR0102
FIR0102,P0934,mentioned_person,0.69,FIR0102
FIR0102,P0701,mentioned_person,0.84,FIR0102
FIR0102,P0230,mentioned_person,0.73,FIR0102
FIR0102,P0666,mentioned_person,0.7,FIR0102
FIR0102,P0599,mentioned_person,0.92,FIR0102
FIR0102,P0971,mentioned_person,0.87,FIR0102
FIR0102,P0649,mentioned_person,0.63,FIR0102
FIR0102,P0319,mentioned_person,0.62,FIR0102
FIR0102,P0476,mentioned_person,0.8,FIR0102
FIR0102,P0469,mentioned_person,0.49,FIR0102
FIR0102,P0918,mentioned_person,0.58,FIR0102
FIR0102,P0066,mentioned_person,0.89,FIR0102
FIR0102,P0977,mentioned_person,0.94,FIR0102
FIR0102,P0700,mentioned_person,0.83,FIR0102
FIR0102,P0650,mentioned_person,0.67,FIR0102
FIR0102,P0771,mentioned_person,0.49,FIR0102
FIR0102,P0038,mentioned_person,0.83,FIR0102
FIR0102,P0808,mentioned_person,0.86,FIR0102
FIR0102,P0716,mentioned_person,0.67,FIR0102
FIR0102,P0558,mentioned_person,0.93,FIR0102
FIR0102,P0118,mentioned_person,0.64,FIR0102
FIR0102,P0682,mentioned_person,0.53,FIR0102
FIR0102,P0611,mentioned_person,0.44,FIR0102
FIR0102,P0132,mentioned_person,0.74,FIR0102
FIR0102,P0778,mentioned_person,0.42,FIR0102
FIR0102,P0799,mentioned_person,0.69,FIR0102
FIR0102,P0289,mentioned_person,0.42,FIR0102
FIR0102,P0513,mentioned_person,0.44,FIR0102
FIR0102,P0169,mentioned_person,0.77,FIR0102
FIR0102,P0624,mentioned_person,0.45,FIR0102
FIR0102,P0437,mentioned_person,0.47,FIR0102
FIR0102,P0457,victim,0.41,FIR0102
FIR0102,P0931,mentioned_person,0.56,FIR0102
FIR0102,P0082,mentioned_person,0.89,FIR0102
FIR0102,P0815,mentioned_person,0.65,FIR0102
FIR0102,P0717,mentioned_person,0.91,FIR0102
FIR0102,P0396,mentioned_person,0.57,FIR0102
FIR0102,P0911,mentioned_person,0.91,FIR0102
FIR0102,P0678,mentioned_person,0.49,FIR0102
FIR0102,P0614,mentioned_person,0.55,FIR0102
FIR0102,P0190,mentioned_person,0.52,FIR0102
FIR0102,P0134,mentioned_person,0.94,FIR0102
FIR0102,P0968,mentioned_person,0.88,FIR0102
FIR0102,P0062,mentioned_person,0.64,FIR0102
FIR0102,P0630,mentioned_person,0.63,FIR0102
FIR0102,P0107,mentioned_person,0.8,FIR0102
FIR0102,P0388,mentioned_person,0.66,FIR0102
FIR0102,P0777,mentioned_person,0.54,FIR0102
FIR0102,P0272,mentioned_person,0.9,FIR0102
FIR0102,P0375,mentioned_person,0.47,FIR0102
FIR0102,P0401,mentioned_person,0.64,FIR0102
FIR0102,P0427,mentioned_person,0.6,FIR0102
FIR0102,P0350,mentioned_person,0.76,FIR0102
FIR0102,P0572,mentioned_person,0.41,FIR0102
FIR0102,P0706,mentioned_person,0.5,FIR0102
FIR0102,P0471,mentioned_person,0.79,FIR0102
FIR0102,P0535,mentioned_person,0.42,FIR0102
FIR0102,P0097,mentioned_person,0.93,FIR0102
FIR0102,P0282,mentioned_person,0.5,FIR0102
FIR0102,P0423,mentioned_person,0.77,FIR0102
FIR0102,P0510,mentioned_person,0.88,FIR0102
FIR0102,P0677,mentioned_person,0.57,FIR0102
FIR0102,P0913,mentioned_person,0.55,FIR0102
FIR0102,P0866,mentioned_person,0.48,FIR0102
FIR0102,P0333,mentioned_person,0.73,FIR0102
FIR0102,P0425,mentioned_person,0.71,FIR0102
FIR0102,P0769,mentioned_person,0.7,FIR0102
FIR0102,P0010,mentioned_person,0.67,FIR0102
FIR0102,P0833,mentioned_person,0.45,FIR0102
FIR0103,P0789,suspect,0.53,FIR0103
FIR0103,P0478,suspect,0.91,FIR0103
FIR0103,P0348,mentioned_person,0.51,FIR0103
FIR0103,P0863,mentioned_person,0.93,FIR0103
FIR0103,P0643,victim,0.74,FIR0103
FIR0103,P0098,mentioned_person,0.64,FIR0103
FIR0103,P0019,mentioned_person,0.73,FIR0103
FIR0103,P0946,mentioned_person,0.66,FIR0103
FIR0103,P0957,mentioned_person,0.53,FIR0103
FIR0103,P0598,mentioned_person,0.7,FIR0103
FIR0103,P0989,mentioned_person,0.94,FIR0103
FIR0103,P0306,mentioned_person,0.75,FIR0103
FIR0103,P0198,mentioned_person,0.44,FIR0103
FIR0103,P0950,mentioned_person,0.53,FIR0103
FIR0103,P0674,mentioned_person,0.9,FIR0103
FIR0103,P0625,mentioned_person,0.46,FIR0103
