evidence_id,case_id,source_table,record_id,evidence_type,collected_date,custodian
transactions:TX0791,CASE017,transactions,TX0791,structured,,System
transactions:TX0792,CASE017,transactions,TX0792,structured,,System
transactions:TX0793,CASE017,transactions,TX0793,structured,,System
transactions:TX0794,CASE017,transactions,TX0794,structured,,System
transactions:TX0795,CASE017,transactions,TX0795,structured,,System
transactions:TX0796,CASE017,transactions,TX0796,structured,,System
transactions:TX0797,CASE017,transactions,TX0797,structured,,System
transactions:TX0798,CASE017,transactions,TX0798,structured,,System
transactions:TX0799,CASE017,transactions,TX0799,structured,,System
transactions:TX0800,CASE017,transactions,TX0800,structured,,System
transactions:TX0801,CASE017,transactions,TX0801,structured,,System
transactions:TX0802,CASE017,transactions,TX0802,structured,,System
transactions:TX0803,CASE017,transactions,TX0803,structured,,System
transactions:TX0804,CASE017,transactions,TX0804,structured,,System
transactions:TX0805,CASE017,transactions,TX0805,structured,,System
transactions:TX0806,CASE017,transactions,TX0806,structured,,System
transactions:TX0807,CASE017,transactions,TX0807,structured,,System
transactions:TX0808,CASE017,transactions,TX0808,structured,,System
transactions:TX0809,CASE017,transactions,TX0809,structured,,System
transactions:TX0810,CASE017,transactions,TX0810,structured,,System
transactions:TX4866,CASE017,transactions,TX4866,structured,,System
transactions:TX4867,CASE017,transactions,TX4867,structured,,System
transactions:TX4868,CASE017,transactions,TX4868,structured,,System
transactions:TX4869,CASE017,transactions,TX4869,structured,,System
transactions:TX4870,CASE017,transactions,TX4870,structured,,System
transactions:TX4871,CASE017,transactions,TX4871,structured,,System
transactions:TX4872,CASE017,transactions,TX4872,structured,,System
location_events:CASE017-LE0082,CASE017,location_events,CASE017-LE0082,structured,,System
location_events:CASE017-LE0083,CASE017,location_events,CASE017-LE0083,structured,,System
location_events:CASE017-LE0084,CASE017,location_events,CASE017-LE0084,structured,,System
location_events:CASE017-LE0085,CASE017,location_events,CASE017-LE0085,structured,,System
location_events:CASE017-LE0086,CASE017,location_events,CASE017-LE0086,structured,,System
documents:FIR_FIR0017,CASE017,documents,FIR_FIR0017,document,,System
documents:WITNESS_CASE017_1,CASE017,documents,WITNESS_CASE017_1,document,,System
fir:FIR0018,CASE018,fir,FIR0018,structured,,System
cdr:CDR3872,CASE018,cdr,CDR3872,structured,,System
cdr:CDR3873,CASE018,cdr,CDR3873,structured,,System
cdr:CDR3874,CASE018,cdr,CDR3874,structured,,System
cdr:CDR3875,CASE018,cdr,CDR3875,structured,,System
cdr:CDR3876,CASE018,cdr,CDR3876,structured,,System
cdr:CDR3877,CASE018,cdr,CDR3877,structured,,System
cdr:CDR3878,CASE018,cdr,CDR3878,structured,,System
cdr:CDR3879,CASE018,cdr,CDR3879,structured,,System
cdr:CDR3880,CASE018,cdr,CDR3880,structured,,System
cdr:CDR3881,CASE018,cdr,CDR3881,structured,,System
cdr:CDR3882,CASE018,cdr,CDR3882,structured,,System
cdr:CDR3883,CASE018,cdr,CDR3883,structured,,System
cdr:CDR3884,CASE018,cdr,CDR3884,structured,,System
cdr:CDR3885,CASE018,cdr,CDR3885,structured,,System
cdr:CDR3886,CASE018,cdr,CDR3886,structured,,System
cdr:CDR3887,CASE018,cdr,CDR3887,structured,,System
cdr:CDR3888,CASE018,cdr,CDR3888,structured,,System
cdr:CDR3889,CASE018,cdr,CDR3889,structured,,System
cdr:CDR3890,CASE018,cdr,CDR3890,structured,,System
cdr:CDR3891,CASE018,cdr,CDR3891,structured,,System
cdr:CDR3892,CASE018,cdr,CDR3892,structured,,System
cdr:CDR3893,CASE018,cdr,CDR3893,structured,,System
cdr:CDR3894,CASE018,cdr,CDR3894,structured,,System
cdr:CDR3895,CASE018,cdr,CDR3895,structured,,System
cdr:CDR3896,CASE018,cdr,CDR3896,structured,,System
cdr:CDR3897,CASE018,cdr,CDR3897,structured,,System
cdr:CDR3898,CASE018,cdr,CDR3898,structured,,System
cdr:CDR3899,CASE018,cdr,CDR3899,structured,,System
cdr:CDR3900,CASE018,cdr,CDR3900,structured,,System
cdr:CDR3901,CASE018,cdr,CDR3901,structured,,System
cdr:CDR3902,CASE018,cdr,CDR3902,structured,,System
cdr:CDR3903,CASE018,cdr,CDR3903,structured,,System
cdr:CDR3904,CASE018,cdr,CDR3904,structured,,System
cdr:CDR3905,CASE018,cdr,CDR3905,structured,,System
cdr:CDR3906,CASE018,cdr,CDR3906,structured,,System
cdr:CDR3907,CASE018,cdr,CDR3907,structured,,System
cdr:CDR3908,CASE018,cdr,CDR3908,structured,,System
cdr:CDR3909,CASE018,cdr,CDR3909,structured,,System
cdr:CDR3910,CASE018,cdr,CDR3910,structured,,System
cdr:CDR3911,CASE018,cdr,CDR3911,structured,,System
cdr:CDR3912,CASE018,cdr,CDR3912,structured,,System
cdr:CDR3913,CASE018,cdr,CDR3913,structured,,System
cdr:CDR3914,CASE018,cdr,CDR3914,structured,,System
cdr:CDR3915,CASE018,cdr,CDR3915,structured,,System
cdr:CDR3916,CASE018,cdr,CDR3916,structured,,System
cdr:CDR3917,CASE018,cdr,CDR3917,structured,,System
cdr:CDR3918,CASE018,cdr,CDR3918,structured,,System
cdr:CDR3919,CASE018,cdr,CDR3919,structured,,System
cdr:CDR3920,CASE018,cdr,CDR3920,structured,,System
cdr:CDR3921,CASE018,cdr,CDR3921,structured,,System
cdr:CDR3922,CASE018,cdr,CDR3922,structured,,System
cdr:CDR3923,CASE018,cdr,CDR3923,structured,,System
cdr:CDR3924,CASE018,cdr,CDR3924,structured,,System
cdr:CDR3925,CASE018,cdr,CDR3925,structured,,System
cdr:CDR3926,CASE018,cdr,CDR3926,structured,,System
cdr:CDR3927,CASE018,cdr,CDR3927,structured,,System
cdr:CDR3928,CASE018,cdr,CDR3928,structured,,System
cdr:CDR3929,CASE018,cdr,CDR3929,structured,,System
cdr:CDR3930,CASE018,cdr,CDR3930,structured,,System
cdr:CDR3931,CASE018,cdr,CDR3931,structured,,System
cdr:CDR3932,CASE018,cdr,CDR3932,structured,,System
cdr:CDR3933,CASE018,cdr,CDR3933,structured,,System
cdr:CDR3934,CASE018,cdr,CDR3934,structured,,System
cdr:CDR3935,CASE018,cdr,CDR3935,structured,,System
cdr:CDR3936,CASE018,cdr,CDR3936,structured,,System
cdr:CDR3937,CASE018,cdr,CDR3937,structured,,System
cdr:CDR3938,CASE018,cdr,CDR3938,structured,,System
cdr:CDR3939,CASE018,cdr,CDR3939,structured,,System
cdr:CDR3940,CASE018,cdr,CDR3940,structured,,System
cdr:CDR3941,CASE018,cdr,CDR3941,structured,,System
cdr:CDR3942,CASE018,cdr,CDR3942,structured,,System
cdr:CDR3943,CASE018,cdr,CDR3943,structured,,System
cdr:CDR3944,CASE018,cdr,CDR3944,structured,,System
cdr:CDR3945,CASE018,cdr,CDR3945,structured,,System
cdr:CDR3946,CASE018,cdr,CDR3946,structured,,System
cdr:CDR3947,CASE018,cdr,CDR3947,structured,,System
cdr:CDR3948,CASE018,cdr,CDR3948,structured,,System
cdr:CDR3949,CASE018,cdr,CDR3949,structured,,System
cdr:CDR3950,CASE018,cdr,CDR3950,structured,,System
cdr:CDR3951,CASE018,cdr,CDR3951,structured,,System
cdr:CDR3952,CASE018,cdr,CDR3952,structured,,System
cdr:CDR3953,CASE018,cdr,CDR3953,structured,,System
cdr:CDR3954,CASE018,cdr,CDR3954,structured,,System
cdr:CDR3955,CASE018,cdr,CDR3955,structured,,System
cdr:CDR3956,CASE018,cdr,CDR3956,structured,,System
cdr:CDR3957,CASE018,cdr,CDR3957,structured,,System
cdr:CDR3958,CASE018,cdr,CDR3958,structured,,System
cdr:CDR3959,CASE018,cdr,CDR3959,structured,,System
cdr:CDR3960,CASE018,cdr,CDR3960,structured,,System
cdr:CDR3961,CASE018,cdr,CDR3961,structured,,System
cdr:CDR3962,CASE018,cdr,CDR3962,structured,,System
cdr:CDR3963,CASE018,cdr,CDR3963,structured,,System
cdr:CDR3964,CASE018,cdr,CDR3964,structured,,System
cdr:CDR3965,CASE018,cdr,CDR3965,structured,,System
cdr:CDR3966,CASE018,cdr,CDR3966,structured,,System
cdr:CDR3967,CASE018,cdr,CDR3967,structured,,System
cdr:CDR3968,CASE018,cdr,CDR3968,structured,,System
cdr:CDR3969,CASE018,cdr,CDR3969,structured,,System
cdr:CDR3970,CASE018,cdr,CDR3970,structured,,System
cdr:CDR3971,CASE018,cdr,CDR3971,structured,,System
cdr:CDR3972,CASE018,cdr,CDR3972,structured,,System
cdr:CDR3973,CASE018,cdr,CDR3973,structured,,System
cdr:CDR3974,CASE018,cdr,CDR3974,structured,,System
cdr:CDR3975,CASE018,cdr,CDR3975,structured,,System
cdr:CDR3976,CASE018,cdr,CDR3976,structured,,System
cdr:CDR3977,CASE018,cdr,CDR3977,structured,,System
cdr:CDR3978,CASE018,cdr,CDR3978,structured,,System
cdr:CDR3979,CASE018,cdr,CDR3979,structured,,System
cdr:CDR3980,CASE018,cdr,CDR3980,structured,,System
cdr:CDR3981,CASE018,cdr,CDR3981,structured,,System
cdr:CDR3982,CASE018,cdr,CDR3982,structured,,System
cdr:CDR3983,CASE018,cdr,CDR3983,structured,,System
cdr:CDR3984,CASE018,cdr,CDR3984,structured,,System
cdr:CDR3985,CASE018,cdr,CDR3985,structured,,System
cdr:CDR3986,CASE018,cdr,CDR3986,structured,,System
cdr:CDR3987,CASE018,cdr,CDR3987,structured,,System
cdr:CDR3988,CASE018,cdr,CDR3988,structured,,System
cdr:CDR3989,CASE018,cdr,CDR3989,structured,,System
cdr:CDR3990,CASE018,cdr,CDR3990,structured,,System
cdr:CDR3991,CASE018,cdr,CDR3991,structured,,System
cdr:CDR3992,CASE018,cdr,CDR3992,structured,,System
cdr:CDR3993,CASE018,cdr,CDR3993,structured,,System
cdr:CDR3994,CASE018,cdr,CDR3994,structured,,System
cdr:CDR3995,CASE018,cdr,CDR3995,structured,,System
cdr:CDR3996,CASE018,cdr,CDR3996,structured,,System
cdr:CDR3997,CASE018,cdr,CDR3997,structured,,System
cdr:CDR3998,CASE018,cdr,CDR3998,structured,,System
cdr:CDR3999,CASE018,cdr,CDR3999,structured,,System
cdr:CDR4000,CASE018,cdr,CDR4000,structured,,System
cdr:CDR4001,CASE018,cdr,CDR4001,structured,,System
cdr:CDR4002,CASE018,cdr,CDR4002,structured,,System
cdr:CDR4003,CASE018,cdr,CDR4003,structured,,System
cdr:CDR4004,CASE018,cdr,CDR4004,structured,,System
cdr:CDR4005,CASE018,cdr,CDR4005,structured,,System
cdr:CDR4006,CASE018,cdr,CDR4006,structured,,System
cdr:CDR4007,CASE018,cdr,CDR4007,structured,,System
cdr:CDR4008,CASE018,cdr,CDR4008,structured,,System
cdr:CDR4009,CASE018,cdr,CDR4009,structured,,System
cdr:CDR4010,CASE018,cdr,CDR4010,structured,,System
cdr:CDR4011,CASE018,cdr,CDR4011,structured,,System
cdr:CDR4012,CASE018,cdr,CDR4012,structured,,System
cdr:CDR4013,CASE018,cdr,CDR4013,structured,,System
cdr:CDR4014,CASE018,cdr,CDR4014,structured,,System
cdr:CDR4015,CASE018,cdr,CDR4015,structured,,System
cdr:CDR4016,CASE018,cdr,CDR4016,structured,,System
cdr:CDR4017,CASE018,cdr,CDR4017,structured,,System
cdr:CDR4018,CASE018,cdr,CDR4018,structured,,System
cdr:CDR4019,CASE018,cdr,CDR4019,structured,,System
cdr:CDR4020,CASE018,cdr,CDR4020,structured,,System
cdr:CDR4021,CASE018,cdr,CDR4021,structured,,System
cdr:CDR4022,CASE018,cdr,CDR4022,structured,,System
cdr:CDR4023,CASE018,cdr,CDR4023,structured,,System
cdr:CDR4024,CASE018,cdr,CDR4024,structured,,System
cdr:CDR4025,CASE018,cdr,CDR4025,structured,,System
cdr:CDR4026,CASE018,cdr,CDR4026,structured,,System
cdr:CDR4027,CASE018,cdr,CDR4027,structured,,System
cdr:CDR4028,CASE018,cdr,CDR4028,structured,,System
cdr:CDR4029,CASE018,cdr,CDR4029,structured,,System
cdr:CDR4030,CASE018,cdr,CDR4030,structured,,System
cdr:CDR4031,CASE018,cdr,CDR4031,structured,,System
cdr:CDR4032,CASE018,cdr,CDR4032,structured,,System
cdr:CDR4033,CASE018,cdr,CDR4033,structured,,System
cdr:CDR4034,CASE018,cdr,CDR4034,structured,,System
cdr:CDR4035,CASE018,cdr,CDR4035,structured,,System
cdr:CDR4036,CASE018,cdr,CDR4036,structured,,System
cdr:CDR4037,CASE018,cdr,CDR4037,structured,,System
cdr:CDR4038,CASE018,cdr,CDR4038,structured,,System
cdr:CDR4039,CASE018,cdr,CDR4039,structured,,System
cdr:CDR4040,CASE018,cdr,CDR4040,structured,,System
cdr:CDR4041,CASE018,cdr,CDR4041,structured,,System
cdr:CDR4042,CASE018,cdr,CDR4042,structured,,System
cdr:CDR4043,CASE018,cdr,CDR4043,structured,,System
cdr:CDR4044,CASE018,cdr,CDR4044,structured,,System
cdr:CDR4045,CASE018,cdr,CDR4045,structured,,System
cdr:CDR4046,CASE018,cdr,CDR4046,structured,,System
cdr:CDR4047,CASE018,cdr,CDR4047,structured,,System
cdr:CDR4048,CASE018,cdr,CDR4048,structured,,System
cdr:CDR4049,CASE018,cdr,CDR4049,structured,,System
cdr:CDR4050,CASE018,cdr,CDR4050,structured,,System
cdr:CDR4051,CASE018,cdr,CDR4051,structured,,System
cdr:CDR4052,CASE018,cdr,CDR4052,structured,,System
cdr:CDR4053,CASE018,cdr,CDR4053,structured,,System
cdr:CDR4054,CASE018,cdr,CDR4054,structured,,System
cdr:CDR4055,CASE018,cdr,CDR4055,structured,,System
cdr:CDR4056,CASE018,cdr,CDR4056,structured,,System
cdr:CDR4057,CASE018,cdr,CDR4057,structured,,System
cdr:CDR4058,CASE018,cdr,CDR4058,structured,,System
cdr:CDR4059,CASE018,cdr,CDR4059,structured,,System
cdr:CDR4060,CASE018,cdr,CDR4060,structured,,System
cdr:CDR4061,CASE018,cdr,CDR4061,structured,,System
cdr:CDR4062,CASE018,cdr,CDR4062,structured,,System
cdr:CDR4063,CASE018,cdr,CDR4063,structured,,System
cdr:CDR4064,CASE018,cdr,CDR4064,structured,,System
cdr:CDR4065,CASE018,cdr,CDR4065,structured,,System
cdr:CDR4066,CASE018,cdr,CDR4066,structured,,System
cdr:CDR4067,CASE018,cdr,CDR4067,structured,,System
cdr:CDR4068,CASE018,cdr,CDR4068,structured,,System
cdr:CDR4069,CASE018,cdr,CDR4069,structured,,System
cdr:CDR4070,CASE018,cdr,CDR4070,structured,,System
cdr:CDR4071,CASE018,cdr,CDR4071,structured,,System
cdr:CDR4072,CASE018,cdr,CDR4072,structured,,System
cdr:CDR4073,CASE018,cdr,CDR4073,structured,,System
cdr:CDR4074,CASE018,cdr,CDR4074,structured,,System
cdr:CDR4075,CASE018,cdr,CDR4075,structured,,System
cdr:CDR4076,CASE018,cdr,CDR4076,structured,,System
cdr:CDR4077,CASE018,cdr,CDR4077,structured,,System
cdr:CDR4078,CASE018,cdr,CDR4078,structured,,System
cdr:CDR4079,CASE018,cdr,CDR4079,structured,,System
cdr:CDR4080,CASE018,cdr,CDR4080,structured,,System
cdr:CDR4081,CASE018,cdr,CDR4081,structured,,System
cdr:CDR4082,CASE018,cdr,CDR4082,structured,,System
cdr:CDR4083,CASE018,cdr,CDR4083,structured,,System
cdr:CDR4084,CASE018,cdr,CDR4084,structured,,System
cdr:CDR4085,CASE018,cdr,CDR4085,structured,,System
cdr:CDR4086,CASE018,cdr,CDR4086,structured,,System
cdr:CDR4087,CASE018,cdr,CDR4087,structured,,System
cdr:CDR4088,CASE018,cdr,CDR4088,structured,,System
cdr:CDR4089,CASE018,cdr,CDR4089,structured,,System
cdr:CDR4090,CASE018,cdr,CDR4090,structured,,System
cdr:CDR4091,CASE018,cdr,CDR4091,structured,,System
cdr:CDR4092,CASE018,cdr,CDR4092,structured,,System
cdr:CDR4093,CASE018,cdr,CDR4093,structured,,System
cdr:CDR4094,CASE018,cdr,CDR4094,structured,,System
cdr:CDR4095,CASE018,cdr,CDR4095,structured,,System
cdr:CDR4096,CASE018,cdr,CDR4096,structured,,System
cdr:CDR4097,CASE018,cdr,CDR4097,structured,,System
cdr:CDR4098,CASE018,cdr,CDR4098,structured,,System
cdr:CDR4099,CASE018,cdr,CDR4099,structured,,System
cdr:CDR4100,CASE018,cdr,CDR4100,structured,,System
cdr:CDR4101,CASE018,cdr,CDR4101,structured,,System
cdr:CDR4102,CASE018,cdr,CDR4102,structured,,System
cdr:CDR4103,CASE018,cdr,CDR4103,structured,,System
cdr:CDR4104,CASE018,cdr,CDR4104,structured,,System
cdr:CDR4105,CASE018,cdr,CDR4105,structured,,System
cdr:CDR4106,CASE018,cdr,CDR4106,structured,,System
cdr:CDR4107,CASE018,cdr,CDR4107,structured,,System
cdr:CDR4108,CASE018,cdr,CDR4108,structured,,System
cdr:CDR4109,CASE018,cdr,CDR4109,structured,,System
cdr:CDR4110,CASE018,cdr,CDR4110,structured,,System
cdr:CDR4111,CASE018,cdr,CDR4111,structured,,System
cdr:CDR4112,CASE018,cdr,CDR4112,structured,,System
cdr:CDR4113,CASE018,cdr,CDR4113,structured,,System
cdr:CDR4114,CASE018,cdr,CDR4114,structured,,System
cdr:CDR4115,CASE018,cdr,CDR4115,structured,,System
cdr:CDR4116,CASE018,cdr,CDR4116,structured,,System
cdr:CDR4117,CASE018,cdr,CDR4117,structured,,System
cdr:CDR4118,CASE018,cdr,CDR4118,structured,,System
cdr:CDR4119,CASE018,cdr,CDR4119,structured,,System
cdr:CDR4120,CASE018,cdr,CDR4120,structured,,System
cdr:CDR4121,CASE018,cdr,CDR4121,structured,,System
cdr:CDR4122,CASE018,cdr,CDR4122,structured,,System
cdr:CDR4123,CASE018,cdr,CDR4123,structured,,System
cdr:CDR4124,CASE018,cdr,CDR4124,structured,,System
cdr:CDR4125,CASE018,cdr,CDR4125,structured,,System
cdr:CDR4126,CASE018,cdr,CDR4126,structured,,System
cdr:CDR4127,CASE018,cdr,CDR4127,structured,,System
cdr:CDR4128,CASE018,cdr,CDR4128,structured,,System
cdr:CDR4129,CASE018,cdr,CDR4129,structured,,System
cdr:CDR4130,CASE018,cdr,CDR4130,structured,,System
cdr:CDR4131,CASE018,cdr,CDR4131,structured,,System
cdr:CDR4132,CASE018,cdr,CDR4132,structured,,System
cdr:CDR4133,CASE018,cdr,CDR4133,structured,,System
cdr:CDR4134,CASE018,cdr,CDR4134,structured,,System
cdr:CDR4135,CASE018,cdr,CDR4135,structured,,System
cdr:CDR4136,CASE018,cdr,CDR4136,structured,,System
cdr:CDR4137,CASE018,cdr,CDR4137,structured,,System
cdr:CDR4138,CASE018,cdr,CDR4138,structured,,System
cdr:CDR4139,CASE018,cdr,CDR4139,structured,,System
cdr:CDR4140,CASE018,cdr,CDR4140,structured,,System
cdr:CDR4141,CASE018,cdr,CDR4141,structured,,System
cdr:CDR4142,CASE018,cdr,CDR4142,structured,,System
cdr:CDR4143,CASE018,cdr,CDR4143,structured,,System
cdr:CDR4144,CASE018,cdr,CDR4144,structured,,System
cdr:CDR4145,CASE018,cdr,CDR4145,structured,,System
cdr:CDR4146,CASE018,cdr,CDR4146,structured,,System
cdr:CDR4147,CASE018,cdr,CDR4147,structured,,System
cdr:CDR4148,CASE018,cdr,CDR4148,structured,,System
cdr:CDR4149,CASE018,cdr,CDR4149,structured,,System
cdr:CDR4150,CASE018,cdr,CDR4150,structured,,System
cdr:CDR4151,CASE018,cdr,CDR4151,structured,,System
cdr:CDR4152,CASE018,cdr,CDR4152,structured,,System
cdr:CDR4153,CASE018,cdr,CDR4153,structured,,System
cdr:CDR4154,CASE018,cdr,CDR4154,structured,,System
cdr:CDR4155,CASE018,cdr,CDR4155,structured,,System
cdr:CDR4156,CASE018,cdr,CDR4156,structured,,System
cdr:CDR4157,CASE018,cdr,CDR4157,structured,,System
cdr:CDR4158,CASE018,cdr,CDR4158,structured,,System
cdr:CDR4159,CASE018,cdr,CDR4159,structured,,System
cdr:CDR4160,CASE018,cdr,CDR4160,structured,,System
cdr:CDR4161,CASE018,cdr,CDR4161,structured,,System
cdr:CDR4162,CASE018,cdr,CDR4162,structured,,System
cdr:CDR4163,CASE018,cdr,CDR4163,structured,,System
cdr:CDR4164,CASE018,cdr,CDR4164,structured,,System
cdr:CDR4165,CASE018,cdr,CDR4165,structured,,System
cdr:CDR4166,CASE018,cdr,CDR4166,structured,,System
cdr:CDR4167,CASE018,cdr,CDR4167,structured,,System
cdr:CDR4168,CASE018,cdr,CDR4168,structured,,System
cdr:CDR4169,CASE018,cdr,CDR4169,structured,,System
cdr:CDR4170,CASE018,cdr,CDR4170,structured,,System
cdr:CDR4171,CASE018,cdr,CDR4171,structured,,System
cdr:CDR4172,CASE018,cdr,CDR4172,structured,,System
cdr:CDR4173,CASE018,cdr,CDR4173,structured,,System
cdr:CDR4174,CASE018,cdr,CDR4174,structured,,System
cdr:CDR4175,CASE018,cdr,CDR4175,structured,,System
cdr:CDR4176,CASE018,cdr,CDR4176,structured,,System
transactions:TX0811,CASE018,transactions,TX0811,structured,,System
transactions:TX0812,CASE018,transactions,TX0812,structured,,System
transactions:TX0813,CASE018,transactions,TX0813,structured,,System
transactions:TX0814,CASE018,transactions,TX0814,structured,,System
transactions:TX0815,CASE018,transactions,TX0815,structured,,System
transactions:TX0816,CASE018,transactions,TX0816,structured,,System
transactions:TX0817,CASE018,transactions,TX0817,structured,,System
transactions:TX0818,CASE018,transactions,TX0818,structured,,System
transactions:TX0819,CASE018,transactions,TX0819,structured,,System
transactions:TX0820,CASE018,transactions,TX0820,structured,,System
transactions:TX0821,CASE018,transactions,TX0821,structured,,System
transactions:TX0822,CASE018,transactions,TX0822,structured,,System
transactions:TX0823,CASE018,transactions,TX0823,structured,,System
transactions:TX0824,CASE018,transactions,TX0824,structured,,System
transactions:TX0825,CASE018,transactions,TX0825,structured,,System
transactions:TX0826,CASE018,transactions,TX0826,structured,,System
transactions:TX0827,CASE018,transactions,TX0827,structured,,System
transactions:TX0828,CASE018,transactions,TX0828,structured,,System
transactions:TX0829,CASE018,transactions,TX0829,structured,,System
transactions:TX0830,CASE018,transactions,TX0830,structured,,System
transactions:TX0831,CASE018,transactions,TX0831,structured,,System
transactions:TX0832,CASE018,transactions,TX0832,structured,,System
transactions:TX0833,CASE018,transactions,TX0833,structured,,System
transactions:TX0834,CASE018,transactions,TX0834,structured,,System
transactions:TX0835,CASE018,transactions,TX0835,structured,,System
transactions:TX0836,CASE018,transactions,TX0836,structured,,System
transactions:TX0837,CASE018,transactions,TX0837,structured,,System
transactions:TX0838,CASE018,transactions,TX0838,structured,,System
transactions:TX0839,CASE018,transactions,TX0839,structured,,System
transactions:TX0840,CASE018,transactions,TX0840,structured,,System
transactions:TX0841,CASE018,transactions,TX0841,structured,,System
transactions:TX0842,CASE018,transactions,TX0842,structured,,System
transactions:TX0843,CASE018,transactions,TX0843,structured,,System
transactions:TX0844,CASE018,transactions,TX0844,structured,,System
transactions:TX0845,CASE018,transactions,TX0845,structured,,System
transactions:TX0846,CASE018,transactions,TX0846,structured,,System
transactions:TX0847,CASE018,transactions,TX0847,structured,,System
transactions:TX0848,CASE018,transactions,TX0848,structured,,System
transactions:TX0849,CASE018,transactions,TX0849,structured,,System
transactions:TX0850,CASE018,transactions,TX0850,structured,,System
transactions:TX0851,CASE018,transactions,TX0851,structured,,System
transactions:TX0852,CASE018,transactions,TX0852,structured,,System
transactions:TX0853,CASE018,transactions,TX0853,structured,,System
transactions:TX0854,CASE018,transactions,TX0854,structured,,System
transactions:TX0855,CASE018,transactions,TX0855,structured,,System
transactions:TX0856,CASE018,transactions,TX0856,structured,,System
transactions:TX0857,CASE018,transactions,TX0857,structured,,System
transactions:TX0858,CASE018,transactions,TX0858,structured,,System
transactions:TX4873,CASE018,transactions,TX4873,structured,,System
transactions:TX4874,CASE018,transactions,TX4874,structured,,System
transactions:TX4875,CASE018,transactions,TX4875,structured,,System
transactions:TX4876,CASE018,transactions,TX4876,structured,,System
transactions:TX4877,CASE018,transactions,TX4877,structured,,System
