relationship_id,source_entity,target_entity,relationship_type,timestamp,source_record,confidence
REL1769,P0459,P0890,CALLS,2026-06-02T23:31:00,CDR,0.54
REL1770,P0890,P0725,CALLS,2026-06-02T23:31:00,CDR,0.7
REL1771,P0725,P0766,CALLS,2026-06-02T23:31:00,CDR,0.51
REL1772,P0766,P0902,CALLS,2026-06-02T23:31:00,CDR,0.72
REL1773,P0902,P0049,CALLS,2026-06-02T23:31:00,CDR,0.87
REL1774,P0049,P0280,CALLS,2026-06-02T23:31:00,CDR,0.67
REL1775,P0280,P0435,CALLS,2026-06-02T23:31:00,CDR,0.94
REL1776,P0435,P0501,CALLS,2026-06-02T23:31:00,CDR,0.92
REL1777,P0501,P0740,CALLS,2026-06-02T23:31:00,CDR,0.73
REL1778,P0740,P0601,CALLS,2026-06-02T23:31:00,CDR,0.57
REL1779,P0601,P0379,CALLS,2026-06-02T23:31:00,CDR,0.81
REL1780,P0379,P0821,CALLS,2026-06-02T23:31:00,CDR,0.85
REL1781,P0821,P0321,CALLS,2026-06-02T23:31:00,CDR,0.51
REL1782,P0023,P0826,ASSOCIATED_WITH,2026-06-02T23:31:00,SHARED_ORG,0.3
REL1783,P0901,P0794,CALLS,2025-12-28T16:17:00,CDR,0.93
REL1784,P0794,P0314,CALLS,2025-12-28T16:17:00,CDR,0.86
REL1785,P0314,P0463,CALLS,2025-12-28T16:17:00,CDR,0.69
REL1786,P0463,P0366,CALLS,2025-12-28T16:17:00,CDR,0.77
REL1787,P0366,P0108,CALLS,2025-12-28T16:17:00,CDR,0.68
REL1788,P0108,P0757,CALLS,2025-12-28T16:17:00,CDR,0.93
REL1789,P0757,P0456,CALLS,2025-12-28T16:17:00,CDR,0.76
REL1790,P0456,P0200,CALLS,2025-12-28T16:17:00,CDR,0.9
REL1791,P0200,P0824,CALLS,2025-12-28T16:17:00,CDR,0.72
REL1792,P0824,P0363,CALLS,2025-12-28T16:17:00,CDR,0.59
REL1793,P0363,P0980,CALLS,2025-12-28T16:17:00,CDR,0.76
REL1794,P0980,P0895,CALLS,2025-12-28T16:17:00,CDR,0.76
REL1795,P0895,P0328,CALLS,2025-12-28T16:17:00,CDR,0.77
REL1796,P0328,P0519,CALLS,2025-12-28T16:17:00,CDR,0.61
REL1797,P0519,P0664,CALLS,2025-12-28T16:17:00,CDR,0.8
REL1798,P0664,P0816,CALLS,2025-12-28T16:17:00,CDR,0.61
REL1799,P0816,P0782,CALLS,2025-12-28T16:17:00,CDR,0.51
REL1800,P0782,P0199,CALLS,2025-12-28T16:17:00,CDR,0.68
REL1801,P0199,P0070,CALLS,2025-12-28T16:17:00,CDR,0.91
REL1802,P0070,P0359,CALLS,2025-12-28T16:17:00,CDR,0.66
REL1803,P0359,P0053,CALLS,2025-12-28T16:17:00,CDR,0.74
REL1804,P0053,P0287,CALLS,2025-12-28T16:17:00,CDR,0.75
REL1805,P0287,P0653,CALLS,2025-12-28T16:17:00,CDR,0.93
REL1806,P0653,P0915,CALLS,2025-12-28T16:17:00,CDR,0.5
REL1807,P0915,P0446,CALLS,2025-12-28T16:17:00,CDR,0.81
REL1808,P0446,P0112,CALLS,2025-12-28T16:17:00,CDR,0.53
REL1809,P0112,P0297,CALLS,2025-12-28T16:17:00,CDR,0.82
REL1810,P0297,P0060,CALLS,2025-12-28T16:17:00,CDR,0.73
REL1811,P0060,P0996,CALLS,2025-12-28T16:17:00,CDR,0.55
REL1812,P0996,P0806,CALLS,2025-12-28T16:17:00,CDR,0.66
REL1813,P0806,P0404,CALLS,2025-12-28T16:17:00,CDR,0.67
REL1814,P0404,P0345,CALLS,2025-12-28T16:17:00,CDR,0.54
REL1815,P0345,P0280,CALLS,2025-12-28T16:17:00,CDR,0.84
REL1816,P0280,P0853,CALLS,2025-12-28T16:17:00,CDR,0.8
REL1817,P0853,P0370,CALLS,2025-12-28T16:17:00,CDR,0.62
REL1818,P0370,P0288,CALLS,2025-12-28T16:17:00,CDR,0.61
REL1819,P0288,P0395,CALLS,2025-12-28T16:17:00,CDR,0.85
REL1820,P0395,P0181,CALLS,2025-12-28T16:17:00,CDR,0.56
REL1821,P0181,P0875,CALLS,2025-12-28T16:17:00,CDR,0.82
REL1822,P0875,P0469,CALLS,2025-12-28T16:17:00,CDR,0.65
REL1823,P0469,P0969,CALLS,2025-12-28T16:17:00,CDR,0.76
REL1824,P0969,P0544,CALLS,2025-12-28T16:17:00,CDR,0.72
REL1825,P0544,P0625,CALLS,2025-12-28T16:17:00,CDR,0.56
REL1826,P0395,P0070,ASSOCIATED_WITH,2025-12-28T16:17:00,SHARED_ORG,0.3
REL1827,P0471,P0116,CALLS,2025-11-14T05:13:00,CDR,0.91
REL1828,P0148,P0272,CALLS,2025-11-14T05:13:00,CDR,0.53
REL1829,P0148,P0694,CALLS,2025-11-14T05:13:00,CDR,0.69
REL1830,P0471,P0229,CALLS,2025-11-14T05:13:00,CDR,0.54
REL1831,P0471,P0005,CALLS,2025-11-14T05:13:00,CDR,0.59
REL1832,P0148,P0017,CALLS,2025-11-14T05:13:00,CDR,0.55
REL1833,P0148,P0124,CALLS,2025-11-14T05:13:00,CDR,0.6
REL1834,P0148,P0545,CALLS,2025-11-14T05:13:00,CDR,0.81
REL1835,P0471,P0707,CALLS,2025-11-14T05:13:00,CDR,0.78
REL1836,P0148,P0223,CALLS,2025-11-14T05:13:00,CDR,0.57
REL1837,P0148,P0390,CALLS,2025-11-14T05:13:00,CDR,0.92
REL1838,P0148,P0659,CALLS,2025-11-14T05:13:00,CDR,0.56
REL1839,P0148,P0806,CALLS,2025-11-14T05:13:00,CDR,0.82
REL1840,P0471,P0607,CALLS,2025-11-14T05:13:00,CDR,0.57
REL1841,P0148,P0689,CALLS,2025-11-14T05:13:00,CDR,0.55
REL1842,P0148,P0307,CALLS,2025-11-14T05:13:00,CDR,0.82
REL1843,P0148,P0448,CALLS,2025-11-14T05:13:00,CDR,0.57
REL1844,P0148,P0064,CALLS,2025-11-14T05:13:00,CDR,0.89
REL1845,P0471,P0999,CALLS,2025-11-14T05:13:00,CDR,0.51
REL1846,P0471,P0431,CALLS,2025-11-14T05:13:00,CDR,0.87
REL1847,P0148,P0484,CALLS,2025-11-14T05:13:00,CDR,0.59
REL1848,P0148,P0812,CALLS,2025-11-14T05:13:00,CDR,0.65
REL1849,P0471,P0370,CALLS,2025-11-14T05:13:00,CDR,0.93
REL1850,P0471,P0168,CALLS,2025-11-14T05:13:00,CDR,0.88
REL1851,P0148,P0289,CALLS,2025-11-14T05:13:00,CDR,0.87
REL1852,P0148,P0930,CALLS,2025-11-14T05:13:00,CDR,0.8
REL1853,P0148,P0306,CALLS,2025-11-14T05:13:00,CDR,0.77
REL1854,P0471,P0027,CALLS,2025-11-14T05:13:00,CDR,0.79
REL1855,P0471,P0611,CALLS,2025-11-14T05:13:00,CDR,0.74
REL1856,P0471,P0986,CALLS,2025-11-14T05:13:00,CDR,0.86
REL1857,P0148,P0145,CALLS,2025-11-14T05:13:00,CDR,0.75
REL1858,P0471,P0469,CALLS,2025-11-14T05:13:00,CDR,0.88
REL1859,P0471,P0630,CALLS,2025-11-14T05:13:00,CDR,0.67
REL1860,P0148,P0451,CALLS,2025-11-14T05:13:00,CDR,0.83
REL1861,P0148,P0575,CALLS,2025-11-14T05:13:00,CDR,0.62
REL1862,P0471,P0216,CALLS,2025-11-14T05:13:00,CDR,0.75
REL1863,P0148,P0135,CALLS,2025-11-14T05:13:00,CDR,0.9
REL1864,P0471,P0646,CALLS,2025-11-14T05:13:00,CDR,0.72
REL1865,P0471,P0947,CALLS,2025-11-14T05:13:00,CDR,0.79
REL1866,P0148,P0861,CALLS,2025-11-14T05:13:00,CDR,0.64
REL1867,P0471,P0499,CALLS,2025-11-14T05:13:00,CDR,0.54
REL1868,P0148,P0786,CALLS,2025-11-14T05:13:00,CDR,0.54
REL1869,P0148,P0134,CALLS,2025-11-14T05:13:00,CDR,0.74
REL1870,P0148,P0350,CALLS,2025-11-14T05:13:00,CDR,0.54
REL1871,P0471,P0001,CALLS,2025-11-14T05:13:00,CDR,0.58
REL1872,P0148,P0206,CALLS,2025-11-14T05:13:00,CDR,0.94
REL1873,P0471,P0282,CALLS,2025-11-14T05:13:00,CDR,0.8
REL1874,P0148,P0173,CALLS,2025-11-14T05:13:00,CDR,0.94
REL1875,P0148,P0189,CALLS,2025-11-14T05:13:00,CDR,0.65
REL1876,P0148,P0943,CALLS,2025-11-14T05:13:00,CDR,0.59
REL1877,P0471,P0388,CALLS,2025-11-14T05:13:00,CDR,0.53
REL1878,P0148,P0601,CALLS,2025-11-14T05:13:00,CDR,0.74
REL1879,P0148,P0746,CALLS,2025-11-14T05:13:00,CDR,0.69
REL1880,P0148,P0615,CALLS,2025-11-14T05:13:00,CDR,0.77
REL1881,P0148,P0973,CALLS,2025-11-14T05:13:00,CDR,0.53
REL1882,P0148,P0164,CALLS,2025-11-14T05:13:00,CDR,0.54
REL1883,P0615,P0973,ASSOCIATED_WITH,2025-11-14T05:13:00,SHARED_ORG,0.3
REL1884,P0753,P0462,CALLS,2025-06-08T20:02:00,CDR,0.78
REL1885,P0753,P0488,CALLS,2025-06-08T20:02:00,CDR,0.51
REL1886,P0753,P0568,CALLS,2025-06-08T20:02:00,CDR,0.76
REL1887,P0753,P0519,CALLS,2025-06-08T20:02:00,CDR,0.87
REL1888,P0753,P0169,CALLS,2025-06-08T20:02:00,CDR,0.59
REL1889,P0753,P0848,CALLS,2025-06-08T20:02:00,CDR,0.71
REL1890,P0568,P0519,ASSOCIATED_WITH,2025-06-08T20:02:00,SHARED_ORG,0.3
REL1891,P0790,P0401,CALLS,2025-07-10T08:51:00,CDR,0.69
REL1892,P0790,P0795,CALLS,2025-07-10T08:51:00,CDR,0.91
REL1893,P0560,P0015,CALLS,2025-07-10T08:51:00,CDR,0.58
REL1894,P0790,P0598,CALLS,2025-07-10T08:51:00,CDR,0.78
REL1895,P0560,P0561,CALLS,2025-07-10T08:51:00,CDR,0.69
REL1896,P0598,P0561,ASSOCIATED_WITH,2025-07-10T08:51:00,SHARED_ORG,0.3
REL1897,P0778,P0180,CALLS,2025-12-23T18:54:00,CDR,0.86
REL1898,P0180,P0743,CALLS,2025-12-23T18:54:00,CDR,0.85
REL1899,P0743,P0845,CALLS,2025-12-23T18:54:00,CDR,0.52
REL1900,P0845,P0956,CALLS,2025-12-23T18:54:00,CDR,0.85
REL1901,P0956,P0648,CALLS,2025-12-23T18:54:00,CDR,0.7
REL1902,P0648,P0368,CALLS,2025-12-23T18:54:00,CDR,0.93
REL1903,P0368,P0148,CALLS,2025-12-23T18:54:00,CDR,0.84
REL1904,P0148,P0853,CALLS,2025-12-23T18:54:00,CDR,0.69
REL1905,P0853,P0809,CALLS,2025-12-23T18:54:00,CDR,0.94
REL1906,P0809,P0942,CALLS,2025-12-23T18:54:00,CDR,0.91
REL1907,P0942,P0389,CALLS,2025-12-23T18:54:00,CDR,0.62
REL1908,P0389,P0940,CALLS,2025-12-23T18:54:00,CDR,0.91
REL1909,P0940,P0606,CALLS,2025-12-23T18:54:00,CDR,0.62
REL1910,P0606,P0789,CALLS,2025-12-23T18:54:00,CDR,0.67
REL1911,P0789,P0132,CALLS,2025-12-23T18:54:00,CDR,0.94
REL1912,P0132,P0274,CALLS,2025-12-23T18:54:00,CDR,0.69
REL1913,P0274,P0859,CALLS,2025-12-23T18:54:00,CDR,0.57
REL1914,P0859,P0213,CALLS,2025-12-23T18:54:00,CDR,0.7
REL1915,P0213,P0450,CALLS,2025-12-23T18:54:00,CDR,0.63
REL1916,P0450,P0107,CALLS,2025-12-23T18:54:00,CDR,0.75
REL1917,P0107,P0153,CALLS,2025-12-23T18:54:00,CDR,0.64
REL1918,P0153,P0932,CALLS,2025-12-23T18:54:00,CDR,0.9
REL1919,P0932,P0101,CALLS,2025-12-23T18:54:00,CDR,0.73
REL1920,P0101,P0248,CALLS,2025-12-23T18:54:00,CDR,0.73
REL1921,P0248,P0090,CALLS,2025-12-23T18:54:00,CDR,0.85
REL1922,P0090,P0141,CALLS,2025-12-23T18:54:00,CDR,0.94
REL1923,P0141,P0189,CALLS,2025-12-23T18:54:00,CDR,0.75
REL1924,P0189,P0601,CALLS,2025-12-23T18:54:00,CDR,0.64
REL1925,P0601,P0725,CALLS,2025-12-23T18:54:00,CDR,0.61
REL1926,P0725,P0405,CALLS,2025-12-23T18:54:00,CDR,0.73
REL1927,P0405,P0750,CALLS,2025-12-23T18:54:00,CDR,0.74
REL1928,P0750,P0688,CALLS,2025-12-23T18:54:00,CDR,0.61
REL1929,P0688,P0724,CALLS,2025-12-23T18:54:00,CDR,0.52
REL1930,P0724,P0957,CALLS,2025-12-23T18:54:00,CDR,0.83
REL1931,P0957,P0830,CALLS,2025-12-23T18:54:00,CDR,0.78
REL1932,P0830,P0930,CALLS,2025-12-23T18:54:00,CDR,0.83
REL1933,P0930,P0113,CALLS,2025-12-23T18:54:00,CDR,0.52
REL1934,P0113,P0171,CALLS,2025-12-23T18:54:00,CDR,0.7
REL1935,P0171,P0475,CALLS,2025-12-23T18:54:00,CDR,0.66
REL1936,P0475,P0104,CALLS,2025-12-23T18:54:00,CDR,0.71
REL1937,P0104,P0379,CALLS,2025-12-23T18:54:00,CDR,0.8
REL1938,P0379,P0850,CALLS,2025-12-23T18:54:00,CDR,0.91
REL1939,P0850,P0584,CALLS,2025-12-23T18:54:00,CDR,0.55
REL1940,P0584,P0580,CALLS,2025-12-23T18:54:00,CDR,0.56
REL1941,P0580,P0055,CALLS,2025-12-23T18:54:00,CDR,0.81
REL1942,P0055,P0410,CALLS,2025-12-23T18:54:00,CDR,0.94
REL1943,P0410,P0795,CALLS,2025-12-23T18:54:00,CDR,0.81
REL1944,P0795,P0501,CALLS,2025-12-23T18:54:00,CDR,0.92
REL1945,P0501,P0543,CALLS,2025-12-23T18:54:00,CDR,0.66
REL1946,P0543,P0391,CALLS,2025-12-23T18:54:00,CDR,0.63
REL1947,P0391,P0432,CALLS,2025-12-23T18:54:00,CDR,0.77
REL1948,P0432,P0498,CALLS,2025-12-23T18:54:00,CDR,0.63
REL1949,P0498,P0669,CALLS,2025-12-23T18:54:00,CDR,0.86
REL1950,P0669,P0441,CALLS,2025-12-23T18:54:00,CDR,0.86
REL1951,P0441,P0121,CALLS,2025-12-23T18:54:00,CDR,0.83
REL1952,P0121,P0713,CALLS,2025-12-23T18:54:00,CDR,0.75
REL1953,P0713,P0969,CALLS,2025-12-23T18:54:00,CDR,0.79
REL1954,P0969,P0697,CALLS,2025-12-23T18:54:00,CDR,0.84
REL1955,P0697,P0878,CALLS,2025-12-23T18:54:00,CDR,0.94
REL1956,P0878,P0444,CALLS,2025-12-23T18:54:00,CDR,0.75
REL1957,P0444,P0357,CALLS,2025-12-23T18:54:00,CDR,0.66
REL1958,P0357,P0784,CALLS,2025-12-23T18:54:00,CDR,0.51
REL1959,P0784,P0964,CALLS,2025-12-23T18:54:00,CDR,0.84
REL1960,P0964,P0553,CALLS,2025-12-23T18:54:00,CDR,0.56
REL1961,P0553,P0003,CALLS,2025-12-23T18:54:00,CDR,0.51
REL1962,P0003,P0687,CALLS,2025-12-23T18:54:00,CDR,0.51
REL1963,P0687,P0469,CALLS,2025-12-23T18:54:00,CDR,0.73
REL1964,P0469,P0806,CALLS,2025-12-23T18:54:00,CDR,0.64
REL1965,P0806,P0159,CALLS,2025-12-23T18:54:00,CDR,0.92
REL1966,P0159,P0671,CALLS,2025-12-23T18:54:00,CDR,0.85
REL1967,P0368,P0148,ASSOCIATED_WITH,2025-12-23T18:54:00,SHARED_ORG,0.3
REL1968,P0156,P0258,CALLS,2026-01-10T08:01:00,CDR,0.52
REL1969,P0847,P0847,ASSOCIATED_WITH,2026-01-10T08:01:00,SHARED_ORG,0.3
REL1970,P0763,P0309,CALLS,2026-07-06T00:00:00,CDR,0.79
REL1971,P0309,P0622,CALLS,2026-07-06T00:00:00,CDR,0.62
REL1972,P0622,P0267,CALLS,2026-07-06T00:00:00,CDR,0.53
REL1973,P0267,P0115,CALLS,2026-07-06T00:00:00,CDR,0.53
REL1974,P0115,P0932,CALLS,2026-07-06T00:00:00,CDR,0.84
REL1975,P0932,P0068,CALLS,2026-07-06T00:00:00,CDR,0.83
REL1976,P0068,P0333,CALLS,2026-07-06T00:00:00,CDR,0.73
REL1977,P0333,P0721,CALLS,2026-07-06T00:00:00,CDR,0.6
REL1978,P0721,P0225,CALLS,2026-07-06T00:00:00,CDR,0.73
REL1979,P0225,P0107,CALLS,2026-07-06T00:00:00,CDR,0.67
REL1980,P0107,P0089,CALLS,2026-07-06T00:00:00,CDR,0.65
REL1981,P0089,P0994,CALLS,2026-07-06T00:00:00,CDR,0.62
REL1982,P0994,P0845,CALLS,2026-07-06T00:00:00,CDR,0.51
REL1983,P0845,P0923,CALLS,2026-07-06T00:00:00,CDR,0.81
REL1984,P0923,P0795,CALLS,2026-07-06T00:00:00,CDR,0.69
REL1985,P0795,P0280,CALLS,2026-07-06T00:00:00,CDR,0.65
REL1986,P0280,P0051,CALLS,2026-07-06T00:00:00,CDR,0.62
REL1987,P0051,P0510,CALLS,2026-07-06T00:00:00,CDR,0.77
REL1988,P0510,P0971,CALLS,2026-07-06T00:00:00,CDR,0.91
REL1989,P0971,P0238,CALLS,2026-07-06T00:00:00,CDR,0.52
REL1990,P0238,P0262,CALLS,2026-07-06T00:00:00,CDR,0.87
REL1991,P0262,P0724,CALLS,2026-07-06T00:00:00,CDR,0.92
REL1992,P0724,P0103,CALLS,2026-07-06T00:00:00,CDR,0.73
REL1993,P0103,P0712,CALLS,2026-07-06T00:00:00,CDR,0.83
REL1994,P0712,P0788,CALLS,2026-07-06T00:00:00,CDR,0.69
REL1995,P0788,P0980,CALLS,2026-07-06T00:00:00,CDR,0.68
REL1996,P0980,P0512,CALLS,2026-07-06T00:00:00,CDR,0.95
REL1997,P0512,P0989,CALLS,2026-07-06T00:00:00,CDR,0.85
REL1998,P0989,P0571,CALLS,2026-07-06T00:00:00,CDR,0.66
REL1999,P0571,P0939,CALLS,2026-07-06T00:00:00,CDR,0.75
REL2000,P0795,P0980,ASSOCIATED_WITH,2026-07-06T00:00:00,SHARED_ORG,0.3
REL2001,P0195,P0846,CALLS,2025-06-01T19:46:00,CDR,0.5
REL2002,P0195,P0914,CALLS,2025-06-01T19:46:00,CDR,0.62
REL2003,P0195,P0906,CALLS,2025-06-01T19:46:00,CDR,0.72
REL2004,P0195,P0326,CALLS,2025-06-01T19:46:00,CDR,0.61
REL2005,P0195,P0180,CALLS,2025-06-01T19:46:00,CDR,0.76
REL2006,P0195,P0737,CALLS,2025-06-01T19:46:00,CDR,0.82
REL2007,P0195,P0212,CALLS,2025-06-01T19:46:00,CDR,0.66
REL2008,P0195,P0700,CALLS,2025-06-01T19:46:00,CDR,0.73
REL2009,P0195,P0757,CALLS,2025-06-01T19:46:00,CDR,0.79
REL2010,P0195,P0550,CALLS,2025-06-01T19:46:00,CDR,0.94
REL2011,P0195,P0016,CALLS,2025-06-01T19:46:00,CDR,0.53
REL2012,P0195,P0293,CALLS,2025-06-01T19:46:00,CDR,0.88
REL2013,P0195,P0998,CALLS,2025-06-01T19:46:00,CDR,0.59
REL2014,P0195,P0919,CALLS,2025-06-01T19:46:00,CDR,0.7
REL2015,P0195,P0079,CALLS,2025-06-01T19:46:00,CDR,0.89
REL2016,P0180,P0079,ASSOCIATED_WITH,2025-06-01T19:46:00,SHARED_ORG,0.3
REL2017,P0300,P0357,CALLS,2025-09-13T19:16:00,CDR,0.54
REL2018,P0357,P0270,CALLS,2025-09-13T19:16:00,CDR,0.52
REL2019,P0270,P0738,CALLS,2025-09-13T19:16:00,CDR,0.5
REL2020,P0738,P0469,CALLS,2025-09-13T19:16:00,CDR,0.66
REL2021,P0469,P0262,CALLS,2025-09-13T19:16:00,CDR,0.52
REL2022,P0262,P0663,CALLS,2025-09-13T19:16:00,CDR,0.54
REL2023,P0663,P0084,CALLS,2025-09-13T19:16:00,CDR,0.7
REL2024,P0084,P0861,CALLS,2025-09-13T19:16:00,CDR,0.55
REL2025,P0861,P0128,CALLS,2025-09-13T19:16:00,CDR,0.74
REL2026,P0128,P0853,CALLS,2025-09-13T19:16:00,CDR,0.83
REL2027,P0853,P0710,CALLS,2025-09-13T19:16:00,CDR,0.68
REL2028,P0710,P0418,CALLS,2025-09-13T19:16:00,CDR,0.79
REL2029,P0418,P0212,CALLS,2025-09-13T19:16:00,CDR,0.93
REL2030,P0212,P0563,CALLS,2025-09-13T19:16:00,CDR,0.5
REL2031,P0563,P0766,CALLS,2025-09-13T19:16:00,CDR,0.52
REL2032,P0766,P0240,CALLS,2025-09-13T19:16:00,CDR,0.87
REL2033,P0240,P0510,CALLS,2025-09-13T19:16:00,CDR,0.53
REL2034,P0510,P0175,CALLS,2025-09-13T19:16:00,CDR,0.58
REL2035,P0175,P0770,CALLS,2025-09-13T19:16:00,CDR,0.85
REL2036,P0770,P0383,CALLS,2025-09-13T19:16:00,CDR,0.78
REL2037,P0383,P0430,CALLS,2025-09-13T19:16:00,CDR,0.76
REL2038,P0430,P0980,CALLS,2025-09-13T19:16:00,CDR,0.79
REL2039,P0980,P0316,CALLS,2025-09-13T19:16:00,CDR,0.75
REL2040,P0128,P0563,ASSOCIATED_WITH,2025-09-13T19:16:00,SHARED_ORG,0.3
REL2041,P0662,P0023,CALLS,2026-03-29T12:34:00,CDR,0.68
REL2042,P0023,P0683,CALLS,2026-03-29T12:34:00,CDR,0.82
REL2043,P0683,P0693,CALLS,2026-03-29T12:34:00,CDR,0.52
REL2044,P0693,P0061,CALLS,2026-03-29T12:34:00,CDR,0.92
REL2045,P0061,P0175,CALLS,2026-03-29T12:34:00,CDR,0.8
REL2046,P0175,P0665,CALLS,2026-03-29T12:34:00,CDR,0.52
REL2047,P0665,P0341,CALLS,2026-03-29T12:34:00,CDR,0.74
REL2048,P0341,P0206,CALLS,2026-03-29T12:34:00,CDR,0.68
REL2049,P0206,P0737,CALLS,2026-03-29T12:34:00,CDR,0.6
REL2050,P0737,P0924,CALLS,2026-03-29T12:34:00,CDR,0.69
REL2051,P0924,P0518,CALLS,2026-03-29T12:34:00,CDR,0.9
REL2052,P0518,P0482,CALLS,2026-03-29T12:34:00,CDR,0.84
REL2053,P0482,P0990,CALLS,2026-03-29T12:34:00,CDR,0.64
REL2054,P0990,P0549,CALLS,2026-03-29T12:34:00,CDR,0.66
REL2055,P0549,P0689,CALLS,2026-03-29T12:34:00,CDR,0.67
REL2056,P0689,P0126,CALLS,2026-03-29T12:34:00,CDR,0.8
REL2057,P0126,P0736,CALLS,2026-03-29T12:34:00,CDR,0.57
REL2058,P0736,P0286,CALLS,2026-03-29T12:34:00,CDR,0.76
REL2059,P0286,P0954,CALLS,2026-03-29T12:34:00,CDR,0.8
REL2060,P0954,P0197,CALLS,2026-03-29T12:34:00,CDR,0.76
REL2061,P0197,P0059,CALLS,2026-03-29T12:34:00,CDR,0.79
REL2062,P0059,P0072,CALLS,2026-03-29T12:34:00,CDR,0.73
REL2063,P0072,P0314,CALLS,2026-03-29T12:34:00,CDR,0.65
REL2064,P0314,P0459,CALLS,2026-03-29T12:34:00,CDR,0.7
REL2065,P0459,P0998,CALLS,2026-03-29T12:34:00,CDR,0.75
REL2066,P0998,P0419,CALLS,2026-03-29T12:34:00,CDR,0.76
REL2067,P0419,P0310,CALLS,2026-03-29T12:34:00,CDR,0.85
REL2068,P0310,P0401,CALLS,2026-03-29T12:34:00,CDR,0.54
REL2069,P0401,P0484,CALLS,2026-03-29T12:34:00,CDR,0.51
REL2070,P0484,P0381,CALLS,2026-03-29T12:34:00,CDR,0.7
REL2071,P0381,P0724,CALLS,2026-03-29T12:34:00,CDR,0.9
REL2072,P0724,P0232,CALLS,2026-03-29T12:34:00,CDR,0.92
REL2073,P0232,P0437,CALLS,2026-03-29T12:34:00,CDR,0.78
REL2074,P0437,P0378,CALLS,2026-03-29T12:34:00,CDR,0.66
REL2075,P0378,P0553,CALLS,2026-03-29T12:34:00,CDR,0.82
REL2076,P0553,P0499,CALLS,2026-03-29T12:34:00,CDR,0.89
REL2077,P0499,P0411,CALLS,2026-03-29T12:34:00,CDR,0.57
REL2078,P0411,P0649,CALLS,2026-03-29T12:34:00,CDR,0.92
REL2079,P0649,P0651,CALLS,2026-03-29T12:34:00,CDR,0.65
REL2080,P0651,P0057,CALLS,2026-03-29T12:34:00,CDR,0.66
REL2081,P0057,P0745,CALLS,2026-03-29T12:34:00,CDR,0.88
REL2082,P0745,P0508,CALLS,2026-03-29T12:34:00,CDR,0.53
REL2083,P0549,P0310,ASSOCIATED_WITH,2026-03-29T12:34:00,SHARED_ORG,0.3
REL2084,P0958,P0650,CALLS,2025-08-25T08:34:00,CDR,0.82
REL2085,P0958,P0172,CALLS,2025-08-25T08:34:00,CDR,0.71
REL2086,P0958,P0938,CALLS,2025-08-25T08:34:00,CDR,0.81
REL2087,P0958,P0663,CALLS,2025-08-25T08:34:00,CDR,0.73
REL2088,P0958,P0019,CALLS,2025-08-25T08:34:00,CDR,0.67
REL2089,P0958,P0615,CALLS,2025-08-25T08:34:00,CDR,0.73
REL2090,P0958,P0450,CALLS,2025-08-25T08:34:00,CDR,0.79
REL2091,P0958,P0935,CALLS,2025-08-25T08:34:00,CDR,0.5
REL2092,P0958,P0869,CALLS,2025-08-25T08:34:00,CDR,0.91
REL2093,P0958,P0825,CALLS,2025-08-25T08:34:00,CDR,0.91
REL2094,P0958,P0837,CALLS,2025-08-25T08:34:00,CDR,0.6
REL2095,P0958,P0336,CALLS,2025-08-25T08:34:00,CDR,0.61
REL2096,P0958,P0323,CALLS,2025-08-25T08:34:00,CDR,0.6
REL2097,P0958,P0751,CALLS,2025-08-25T08:34:00,CDR,0.68
REL2098,P0958,P0051,CALLS,2025-08-25T08:34:00,CDR,0.53
REL2099,P0958,P0281,CALLS,2025-08-25T08:34:00,CDR,0.8
REL2100,P0958,P0004,CALLS,2025-08-25T08:34:00,CDR,0.68
REL2101,P0958,P0261,CALLS,2025-08-25T08:34:00,CDR,0.81
REL2102,P0958,P0295,CALLS,2025-08-25T08:34:00,CDR,0.54
REL2103,P0958,P0489,CALLS,2025-08-25T08:34:00,CDR,0.75
REL2104,P0958,P0401,CALLS,2025-08-25T08:34:00,CDR,0.86
REL2105,P0958,P0319,CALLS,2025-08-25T08:34:00,CDR,0.94
REL2106,P0958,P0691,CALLS,2025-08-25T08:34:00,CDR,0.51
REL2107,P0958,P0379,CALLS,2025-08-25T08:34:00,CDR,0.61
REL2108,P0958,P0757,CALLS,2025-08-25T08:34:00,CDR,0.93
REL2109,P0958,P0906,CALLS,2025-08-25T08:34:00,CDR,0.92
REL2110,P0958,P0808,CALLS,2025-08-25T08:34:00,CDR,0.55
REL2111,P0958,P0070,CALLS,2025-08-25T08:34:00,CDR,0.71
REL2112,P0958,P0377,CALLS,2025-08-25T08:34:00,CDR,0.9
REL2113,P0958,P0754,CALLS,2025-08-25T08:34:00,CDR,0.75
REL2114,P0958,P0169,CALLS,2025-08-25T08:34:00,CDR,0.66
REL2115,P0958,P0146,CALLS,2025-08-25T08:34:00,CDR,0.77
REL2116,P0958,P0769,CALLS,2025-08-25T08:34:00,CDR,0.58
REL2117,P0958,P0604,CALLS,2025-08-25T08:34:00,CDR,0.9
REL2118,P0958,P0164,CALLS,2025-08-25T08:34:00,CDR,0.63
REL2119,P0958,P0592,CALLS,2025-08-25T08:34:00,CDR,0.72
REL2120,P0958,P0636,CALLS,2025-08-25T08:34:00,CDR,0.72
REL2121,P0958,P0214,CALLS,2025-08-25T08:34:00,CDR,0.87
REL2122,P0958,P0047,CALLS,2025-08-25T08:34:00,CDR,0.8
